"country","stateProvince","municipality","locality","latitude","longitude","loc.ideal","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Jundiaí","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.194498282631","-46.9129724563218","brazil_sao paulo_jundiai_area protecao ambiental jundiai","brazil","sao paulo","jundiai","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county"
"Brazil","São Paulo","Louveira","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.1003606881275","-46.9230764004743","brazil_sao paulo_louveira_area protecao ambiental jundiai","brazil","sao paulo","louveira","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_louveira","brazil_sao paulo_louveira",-23.08428845,-46.93732161,"county"
"Brazil","São Paulo","Pirapora do Bom Jesus","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.3233901226419","-46.9464878449739","brazil_sao paulo_pirapora bom jesus_area protecao ambiental jundiai","brazil","sao paulo","pirapora do bom jesus","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_pirapora bom jesus","brazil_sao paulo_pirapora bom jesus",-23.37795034,-46.98465022,"county"
"Brazil","São Paulo","Várzea Paulista","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.2183788583186","-46.8447278181326","brazil_sao paulo_varzea paulista_area protecao ambiental jundiai","brazil","sao paulo","varzea paulista","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_varzea paulista","brazil_sao paulo_varzea paulista",-23.21938667,-46.8244586,"county"
"Brazil","São Paulo","Ribeirão Preto","ÁREA DE PROTEÇÃO AMBIENTAL MORRO DE SÃO BENTO","-21.1748327168229","-47.7977009028786","brazil_sao paulo_ribeirao preto_area protecao ambiental morro sao bento","brazil","sao paulo","ribeirao preto","area de protecao ambiental morro de sao bento",NA,"locality","brazil_sao paulo_ribeirao preto","brazil_sao paulo_ribeirao preto",-21.21075101,-47.8210709,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO","-23.5832903241191","-46.4646554125437","brazil_sao paulo_sao paulo_area protecao ambiental parque e fazenda carmo","brazil","sao paulo","sao paulo","area de protecao ambiental parque e fazenda do carmo",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Analândia","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.1460102988341","-47.6727863877824","brazil_sao paulo_analandia_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","analandia","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_analandia","brazil_sao paulo_analandia",-22.12080983,-47.67783341,"county"
"Brazil","São Paulo","Araras","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.3263418332606","-47.46641926331","brazil_sao paulo_araras_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","araras","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_araras","brazil_sao paulo_araras",-22.34591352,-47.32386833,"county"
"Brazil","São Paulo","Corumbataí","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.2448126960237","-47.6302542517467","brazil_sao paulo_corumbatai_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","corumbatai","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_corumbatai","brazil_sao paulo_corumbatai",-22.2359135,-47.61081529,"county"
"Brazil","São Paulo","Ipeúna","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.4067972974197","-47.7194318327961","brazil_sao paulo_ipeuna_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","ipeuna","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_ipeuna","brazil_sao paulo_ipeuna",-22.42356738,-47.71576341,"county"
"Brazil","São Paulo","Itirapina","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.3267157677428","-47.8063701155081","brazil_sao paulo_itirapina_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","itirapina","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_itirapina","brazil_sao paulo_itirapina",-22.29434051,-47.8340504,"county"
"Brazil","São Paulo","Rio Claro","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.3404150615007","-47.5755782466217","brazil_sao paulo_rio claro_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","rio claro","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county"
"Brazil","São Paulo","Santa Gertrudes","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERI MIRIM ÁREA I","-22.4197475678443","-47.4948080103599","brazil_sao paulo_santa gertrudes_area protecao ambiental piracicaba juqueri mirim area i","brazil","sao paulo","santa gertrudes","area de protecao ambiental piracicaba juqueri mirim area i",NA,"locality","brazil_sao paulo_santa gertrudes","brazil_sao paulo_santa gertrudes",-22.47456015,-47.5210082,"county"
"Brazil","São Paulo","Amparo","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.7152823168081","-46.7997269886413","brazil_sao paulo_amparo_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","amparo","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_amparo","brazil_sao paulo_amparo",-22.6917857,-46.793909,"county"
"Brazil","São Paulo","Atibaia","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.0359868982779","-46.4351308021735","brazil_sao paulo_atibaia_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","atibaia","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Bom Jesus dos Perdões","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.2325135433726","-46.4877468159019","brazil_sao paulo_bom jesus perdoes_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","bom jesus dos perdoes","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Bragança Paulista","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.915014300059","-46.5396457142841","brazil_sao paulo_braganca paulista_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","braganca paulista","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_braganca paulista","brazil_sao paulo_braganca paulista",-22.93823956,-46.55574894,"county"
"Brazil","São Paulo","Campinas","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.7964066725315","-46.908786018288","brazil_sao paulo_campinas_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","campinas","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Guarulhos","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.2922378438543","-46.3944684807638","brazil_sao paulo_guarulhos_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","guarulhos","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Holambra","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.6497287928025","-47.0286643433676","brazil_sao paulo_holambra_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","holambra","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_holambra","brazil_sao paulo_holambra",-22.62900557,-47.0646795,"county"
"Brazil","São Paulo","Igaratá","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.0713730270514","-46.1734220585213","brazil_sao paulo_igarata_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","igarata","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_igarata","brazil_sao paulo_igarata",-23.13469968,-46.15039133,"county"
"Brazil","São Paulo","Itapira","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.5811466082592","-46.858948032212","brazil_sao paulo_itapira_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","itapira","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_itapira","brazil_sao paulo_itapira",-22.43159302,-46.77187954,"county"
"Brazil","São Paulo","Itatiba","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.9323832738031","-46.7356760814077","brazil_sao paulo_itatiba_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","itatiba","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_itatiba","brazil_sao paulo_itatiba",-23.00625005,-46.81414653,"county"
"Brazil","São Paulo","Jaguariúna","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.686117468351","-46.9916019376697","brazil_sao paulo_jaguariuna_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","jaguariuna","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county"
"Brazil","São Paulo","Joanópolis","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.9390257051021","-46.2094183740624","brazil_sao paulo_joanopolis_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","joanopolis","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_joanopolis","brazil_sao paulo_joanopolis",-22.938992,-46.20900427,"county"
"Brazil","São Paulo","Mairiporã","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.269314909551","-46.4721668303035","brazil_sao paulo_mairipora_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","mairipora","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Monte Alegre do Sul","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.7043419101874","-46.6676601175591","brazil_sao paulo_monte alegre sul_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","monte alegre do sul","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_monte alegre sul","brazil_sao paulo_monte alegre sul",-22.70419894,-46.66752492,"county"
"Brazil","São Paulo","Morungaba","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.8869612328918","-46.7666874557484","brazil_sao paulo_morungaba_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","morungaba","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_morungaba","brazil_sao paulo_morungaba",-22.89345701,-46.78310974,"county"
"Brazil","São Paulo","Nazaré Paulista","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.1999067307533","-46.3568074140275","brazil_sao paulo_nazare paulista_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","nazare paulista","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Pedra Bela","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.7758597440504","-46.441974166395","brazil_sao paulo_pedra bela_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","pedra bela","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_pedra bela","brazil_sao paulo_pedra bela",-22.77527649,-46.44170771,"county"
"Brazil","São Paulo","Pedreira","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.7547290575939","-46.8885063215503","brazil_sao paulo_pedreira_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","pedreira","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_pedreira","brazil_sao paulo_pedreira",-22.75417327,-46.88873668,"county"
"Brazil","São Paulo","Pinhalzinho","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.7788000007482","-46.5734058088386","brazil_sao paulo_pinhalzinho_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","pinhalzinho","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_pinhalzinho","brazil_sao paulo_pinhalzinho",-22.77864579,-46.57317745,"county"
"Brazil","São Paulo","Piracaia","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.0367245934581","-46.264491860225","brazil_sao paulo_piracaia_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","piracaia","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_piracaia","brazil_sao paulo_piracaia",-23.0467249,-46.30289819,"county"
"Brazil","São Paulo","Santa Isabel","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-23.2155592728194","-46.3036101772027","brazil_sao paulo_santa isabel_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","santa isabel","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_santa isabel","brazil_sao paulo_santa isabel",-23.28881474,-46.24197125,"county"
"Brazil","São Paulo","Santo Antônio de Posse","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.6301554922414","-46.9099295494638","brazil_sao paulo_santo antonio posse_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","santo antonio de posse","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_santo antonio posse","brazil_sao paulo_santo antonio posse",-22.60299134,-46.94946419,"county"
"Brazil","São Paulo","São José dos Campos","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.9465955345971","-46.0550416859911","brazil_sao paulo_sao jose campos_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","sao jose dos campos","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Serra Negra","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.6349054753654","-46.7159466835943","brazil_sao paulo_serra negra_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","serra negra","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_serra negra","brazil_sao paulo_serra negra",-22.58873767,-46.68614154,"county"
"Brazil","São Paulo","Socorro","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.6892864326558","-46.5569287453918","brazil_sao paulo_socorro_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","socorro","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_socorro","brazil_sao paulo_socorro",-22.61109155,-46.52427932,"county"
"Brazil","São Paulo","Tuiuti","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.8303358019257","-46.6876284414367","brazil_sao paulo_tuiuti_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","tuiuti","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_tuiuti","brazil_sao paulo_tuiuti",-22.83062298,-46.68749116,"county"
"Brazil","São Paulo","Vargem","ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA JUQUERÍ-MIRIM AREA II","-22.8901672148173","-46.4146674010856","brazil_sao paulo_vargem_area protecao ambiental piracicaba juqueri mirim area ii","brazil","sao paulo","vargem","area de protecao ambiental piracicaba juqueri-mirim area ii",NA,"locality","brazil_sao paulo_vargem","brazil_sao paulo_vargem",-22.88959153,-46.41432079,"county"
"Brazil","São Paulo","Barra do Turvo","ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","-24.9209144746409","-48.3125188212209","brazil_sao paulo_barra turvo_area protecao ambiental planalto turvo","brazil","sao paulo","barra do turvo","area de protecao ambiental planalto do turvo",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Cajati","ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","-24.9034139687539","-48.2580953703184","brazil_sao paulo_cajati_area protecao ambiental planalto turvo","brazil","sao paulo","cajati","area de protecao ambiental planalto do turvo",NA,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county"
"Brazil","São Paulo","Apiaí","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA","-24.4139262913212","-48.5210240528155","brazil_sao paulo_apiai_area protecao ambiental quilombos medio ribeira","brazil","sao paulo","apiai","area de protecao ambiental quilombos do medio ribeira",NA,"locality","brazil_sao paulo_apiai","brazil_sao paulo_apiai",-24.4215147,-48.81884868,"county"
