"Código de barras","Num. Tombo","Coleção","Família","Gênero","Táxon","Coletor","Num. Coleta","Data Coleta","Categoria Tipus","Determinador","Data Determinação","Tipo Coleção","Pais","Estado/Provincia","Cidade","Localidade","Latitude","Longitude","Unidade Conservação","Origem","Status"
"NY00583521",,"NY","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus cucullaris (Lam.) G.Don","A. R. S. de Oliveira;",153,"6/2/1994",,,"s. d.",,"Brazil",,,"Reserva Extrativista Chico Mendes, Seringal Sao Francisco de Iracema, colocaçao Lua Nova","-10,5","-68,1299999999999955","Reserva Extrativista Chico Mendes","Nativa","NE"
"NY00709625","NA","NY","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus cucullaris (Lam.) G.Don","M. Silveira;",1314,"12/5/1996",,,"s. d.",,"Brazil",,,"Bacia do Alto Juruá, Rio Moa, Parque Nacional da Serra do Divisor, colocaçao Juazeiro.","-7,5","-73,25","Parque Nacional da Serra do Divisor","Nativa","NE"
"HUEM000006558",,"HUEM","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","Moraes, P.L.R.",774,"0/0/0",,"M.Sugiyama","8/1997",,"Brasil",,"São Miguel Arcanjo","Parque Estadual Carlos Botelho",0,0,"Parque Estadual Carlos Botelho","Nativa","NE"
"MBM392900",,"MBM","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","P.H. Labiak",4922,"23/7/2008",,"Dettke, G.A.","26/11/2019",,"Brazil",,"Cariacica","Reserva Biológica Duas Bocas, Margens do reservatório","-20,2744444444444447","-40,4783333333333317","Reserva Biológica de Duas Bocas","Nativa","NE"
"NY00644468",,"NY","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","J.G. Jardim",412,"7/4/1994",,"J. Kuijt",1994,,"Brazil",,,"Reserva da Brasil Holanda de Industrias S/A Entrada no km 22 da Rod. Eunapólis/p. Seguro ca. 9.5 km da entrada","-16,4625","-39,3252777777778","Parque Nacional do Pau Brasil","nativa","NE"
"RB00207151","RB 322069","RB","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","M.GOMES",579,"//",,,,,,,,,,,"Parque Estadual da Costa do Sol","Nativa","NE"
"SAMES02988","SAMES 2988","SAMES","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","M.Ribeiro",783,"2/2/2012",,"Ribeiro,M.","6/3/2012",,"Brasil",,"Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta Alta de Tabuleiro, km 4 ao 13 da estrada interna.","-18,2625000","-39,8050000","Reserva Biológica do Córrego Grande","Nativa","NE"
"VIES024103",24103,"VIES","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","Guarnier, J.C.",40,"25/1/2018",,"C. Caires","10/2018",,"Brasil",,"Guarapari","Parque Estadual Paulo César Vinha. Trilha Principal e proximidades da sede.","-20,6033333333333353","-40,4252777777777723","Parque Estadual Paulo César Vinha","Nativa","NE"
"VIES042538","VIES 42538","VIES","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus dichroos (Mart.) Mart.","Nepomuceno, A.;Alves-Araújo, A.,Sossai, B.G.,Miranda, V.S.,Nicchio, R.,Mendes, B.,Dias, L.F.D.",706,"20/2/2019",,,"s. d.",,"Brasil",,"Conceição da Barra","Trilha do Paliteiro (interior). Flona do Rio Preto",,,"Floresta Nacional do Rio Preto","Nativa","NE"
"RB00668686","RB 523493","RB","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus eucalyptifolius (Kunth) G. Don","Torke, B.M.",737,"6/5/2011",,,"s. d.",,"Brasil",,"Belterra","Floresta Nacional do Tapajós: Tapajós River, east bank, near community of Itapaiunas, along small tributary just S of community.","-3,24861111111111","-55,1672222222222","Floresta Nacional do Tapajós","Nativa","NE"
"INPA0274353",,"INPA","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus lamprophyllus Eichler","L. O. Demarchi",726,"//",,,,,,,,,,,"Reserva de Desenvolvimento Sustentável do Uatumã","Nativa","NE"
"UNIP00399","UNIP 399","UNIP","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus lamprophyllus Eichler","Coelho, L.",5,"24/7/1998",,"Dettke, G.A.","5/9/2018",,"Brasil",,"Novo Airão","Rio Negro. Margem esquerda, próximo à cidade (OBS: Arquipélago de Anavilhanas, margem direita do Negro, defronte à cidade de Novo Airão).","-2,61833333333333","-60,9261111111111","Parque Nacional de Anavilhanas","Nativa","NE"
"RB00770069","RB 571358","RB","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus montis-neblinae Rizzini","R.C. Forzza;G. Martinelli,D.P. Costa,M.A. Moraes,M.A.Nadruz,M.R. Blind",7167,"19/9/2012",,"R.G. Barbosa-Silva","13/11/2015",,"Brasil",,"Santa Isabel do Rio Negro","Trilha da Bacia do Gelo para o Pico. Campo de altitude arbustivo com brejos de Saxofrederia. Parque Nacional do Pico da Neblina","-0,79527777777777775","-66,0233333333333263","Parque Nacional do Pico da Neblina","Nativa","NE"
"INPA0277950",,"INPA","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus peronopetalus Eichler","L. O. Demarchi",839,"//",,,,,,,,,,,"Reserva de Desenvolvimento Sustentável do Uatumã","Nativa","NE"
"RB01326743","RB 732553","RB","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus peronopetalus Eichler","Giacomin, L.L.",2991,"18/11/2016",,,"s. d.",,"Brasil",,"Belterra","Floresta Nacional do Tapajós. Trilha partindo da BR-163, logo após o igarapé do km 84 (próximo ao alojamento da LBA)","-3,04972222222222","-54,93","Floresta Nacional do Tapajós","Nativa","NE"
"NA",270245,"INPA","LORANTHACEAE","Psittacanthus","LORANTHACEAE Psittacanthus plagiophyllus Eichler","M.H. Terra-Araújo",303,"//",,,,,,,,,,,"Parque Nacional do Pico da Neblina","Nativa","NE"
"MBM272107",,"MBM","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus acuminatus (Ruiz & Pav.) Kuijt","Savassi, AP",299,"22/4/2002",,"Berndt, A.","s. d.",,"Brazil",,"Sete Barras","Parque Estadual de Carlos Botelho",0,0,"Parque Estadual Carlos Botelho","Nativa","NE"
"RB01200193","RB 668145","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus acuminatus (Ruiz & Pav.) Kuijt","H.C. de Lima",8413,"2/11/2016",,"H.C. de Lima","11/2016",,"Brasil",,"Miguel Pereira","Estrada do Comércio, próximo ao portão da Rebio, na saida para Lagoa das Lontras. Mata de encosta. Reserva Biológica do Tinguá","-22,5408333333333","-43,4691666666667","Reserva Biológica do Tinguá","Nativa","NE"
"SPSF42332",42332,"SPSF","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus acuminatus (Ruiz & Pav.) Kuijt","R.T.Polisel & N.M.Ivanauskas & M.C.Assis",738,"31/5/2008",,"M.Sugiyama",,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"RB01303654",727085,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus andrastylus Eichler","J.E.Q. Faria",6353,"18/7/2016",,"C.S. Caires",,,"Brasil",,"Resende","Estrada para o Parque Nacional do Itatiaia","-22,3647221999999992","-44,7266667000000027","Parque Nacional do Itatiaia","Nativa","NE"
"RB01305339",727511,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus andrastylus Eichler","L.S. Leoni",4034,"14/10/1998",,"C. Reif",,,,,,"Parque Nacional, surge na trilha próximo à Tronqueira.",,,"Parque Nacional do Caparaó","Nativa","NE"
"UB1354715",,"UB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus andrastylus Eichler","L.J.T. Cardoso",1424,"4/5/2015",,"Caires, CS","30/9/2021",,"Brasil",,"Resende","Parque Estadual da Pedra Selada. Visconde de Mauá, área florestada atrás da sede do PEPS.Ponto1 da Florística (WGS84).",,,"Parque Estadual da Pedra Selada","Nativa","NE"
"RB00529076",,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus acuminatus (Ruiz & Pav.) Kuijt","R.Goldenberg;C. Mynssen,C.N. Fraga, M.M. Saavedra",1042,"1/5/2008",,"C.Caires",2010,,"Brasil",,"Castelo","Área rupícola próximo à sede do Parque. Floresta Ombrófila Densa e Vegetação Rupícola. Parque Estadual do Forno Grande","-20,5161111111111119","-41,0836111111111109","Parque Estadual do Forno Grande","Nativa","NE"
"RB00475837",342307,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus concinnus (Mart.) Mart.","A. Quinet",195,"18/5/1999",,"C. H. R. de Paula",,,"Brasil",,"Itatiaia","Parque Nacional de Itatiaia, Trilha do Hotel Simon para o três Picos.","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","NE"
"RB01305382",727536,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus concinnus (Mart.) Mart.","L.S. Leoni",4949,"9/4/2002",,"C.H.R. Paula","2004-11-17",,,,,"Parque Nacional, Cachoeira Bonita.",,,"Parque Nacional do Caparaó","Nativa","NE"
"HCF 27039",,"HCF","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus flexicaulis (Mart.) Mart.","G. Martinelli",19516,"//",,,,,,,,,,,"Parque Nacional das Sempre Vivas","nativa","NE"
"RB00675509",527979,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus flexicaulis (Mart.) Mart.","J.M.A. Braga",4690,"3/1/1998",,"CHR de Paula","1999-1-26",,,,,"Proximidades da cachoeira Bonita .",,,"Parque Nacional do Caparaó","Nativa","NE"
"RB00208887","RB 280397","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus flexicaulis (Mart.) Mart.","G. Martinelli",13226,"20/12/1988",,"Chr Paula",,,"Brasil",,"Santa Maria Madalena","Parque Estadual do Desengano, vertente NW, .",,,"Parque Estadual do Desengano","Nativa","NE"
"PEL01004616",,"PEL","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","G.F.J. Pabst",5385,"//",,,,,,,,,,,"Reserva Biológica do Tinguá","Nativa","NE"
"RB00544192",,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","P.H. Labiak;R.C. Forzza,C.N. Fraga",4938,"14/10/2008",,"C.Caires",2010,,"Brasil",,"Castelo","Trilha para a base do Fornão. Inselbergues. Parque Estadual do Forno Grande","-20,5205555555555534","-41,1005555555555588","Parque Estadual do Forno Grande","Nativa","NE"
"RB00475936",333438,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","J.M.A. Braga",2145,"16/3/1995",,,,,"Brasil",,"Itatiaia","Parque Nacional de Itatiaia. Visconde de Mauá, Faz. da Cruz, trilçha Mata Cavalo.","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","NE"
"RB00675555",528025,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) Blume","J.M.A. Braga",4682,"3/1/1998",,"C.H.R. Paula",,,,,,"Parque Nacional do Caparaó, estrada principal do Parque .",,,"Parque Nacional do Caparaó","Nativa","NE"
"RB00780437","RB 378885","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","J.M.A. Braga",4866,"//",,,,,,,,,,,"Parque Estadual da Costa do Sol","Nativa","NE"
"RB00786485","RB 577526","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","M.G. Bovini",3750,"6/9/2012",,"Claudenir Caires","30/8/2013",,"Brasil",,"Santa Maria Madalena","P.E. do Desengano, estrada para a estalagem Murimbeca. 1065m.","-21,8725000","-41,9261111","Parque Estadual do Desengano","Nativa","NE"
"SPSF34478",,"SPSF","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","L.S.Kinoshita & C.Urbanetz & F.T.Farah & S.H.Obando-Polo",251,"//",,,,,,,,,,,"Parque Estadual Carlos Botelho","Nativa","NE"
"VIES003146",3146,"VIES","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus marginatus (Desr.) G.Don","Pereira, O.J.",1826,"26/9/1988",,"Sugiyama, M.",1994,,"Brasil",,"Guarapari","Parque Estadual de Setiba.",,,"Parque Estadual Paulo César Vinha","Nativa","NE"
"SPSF15428",,"SPSF","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus orbicularis (Kunth) Eichler","M.Sugiyama & M. Kirizawa",1011,"//",,,,,,,,,,,"Parque Estadual Carlos Botelho","Nativa","NE"
"RB00475932",348622,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus pentamerus Rizzini","A. Quinet",234,"20/5/1999",,"C.H.R. de Paula & A.Quinet",,,"Brasil",,"Itatiaia","Parque Nacional de Itatiaia. Estrada para o Pico das Agulhas Negras.","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","NE"
4631,,"HVC","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus phillyreoides (Kunth) G.Don","Pereira, J.L.",12,"//",,,,,,,,,,,"Floresta Nacional do Tapajós","Nativa","NE"
"RB01209896",671427,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus podopterus (Cham. & Schltdl.) G.Don","F.R.M.Fraga",28,"22/9/2016",,"A.A.Araujo",,,,,,"Pedra Menina. A 10 m. da Casa dos Beija-Flores.","-20,6888889","-41,8452777","Parque Nacional do Caparaó","Nativa","NE"
"RB00207811","RB 360218","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus polyanthus (Mart.) Mart.","M.G. Bovini",2130,"15/1/2002",,,"s. d.",,"Brasil",,"Nova Iguaçu","Distrito de Tinguá, Reserva Biologica, Estrada do Ouro. Tinguá",,,"Reserva Biológica do Tinguá","Nativa","NE"
"HCF000022431","NA","HCF","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus polyrhizus (Mart.) Mart.","G. Costa S.S. Simões;C.D. Vitório",1931,"5/8/2016",,"G.A. Dettke","7/11/2016",,"Brasil",,"Contendas do Sincorá",,,,"Floresta Nacional Contendas do Sincorá","Nativa","NE"
"RB00675440",527910,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus polyrhizus (Mart.) Mart.","C.H.R. de Paula",707,"18/11/2004",,,,,,,,"Pq. Nacional do Caparaó.",,,"Parque Nacional do Caparaó","Nativa","NE"
"VIES010035",10035,"VIES","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus polyrhizus (Mart.) Mart.Blume","Simonelli, M.",135,"5/12/1994",,"C. Caires","10/2018",,"Brasil",,"Guarapari","Parque Estadual Paulo César Vinha.",,,"Parque Estadual Paulo César Vinha","Nativa","NE"
"RB00521627",,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus polyrrhizus (Mart.) Mart.","P.H. Labiak;R.C. Forzza,C.N. Fraga, L. Kollmann, A.P. Fontana",4570,"12/2/2008",,"C.Caires",2010,,"Brasil",,"Castelo","Trilha para o Forninho. Floresta Ombrófila Densa Altomontana com inselbergues. Parque Estadual do Forno Grande","-20,5161111111111119","-41,0836111111111109","Parque Estadual do Forno Grande","Nativa","NE"
"UNIP03905","UNIP 3905","UNIP","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus rhynchophyllus Eichler","Moraes, P.L.R.",930,"23/4/1994",,"Sugiyama, M.","8/1997",,"Brasil",,"São Miguel Arcanjo","Parque Estadual Carlos Botelho.",,,"Parque Estadual Carlos Botelho","Nativa","NE"
"RB01200192","RB 668144","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus salicifolius (Mart.) Mart.","H.C. de Lima",8412,"2/11/2016",,"H.C. de Lima","11/2016",,"Brasil",,"Miguel Pereira","Estrada do Comércio, próximo ao portão da Rebio, na saida para Lagoa das Lontras. Mata de encosta. Reserva Biológica do Tinguá","-22,5408333333333","-43,4691666666667","Reserva Biológica do Tinguá","Nativa","NE"
"RB00872162",66347,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus staphylinus (Mart.) Mart.","Occhioni, P.",1122,"15/8/1948",,,,,"Brasil",,"Itatiaia","Parque Nacional do Itatiaia.",,,"Parque Nacional do Itatiaia","Nativa","NE"
,,"INPA 289084","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus syringifolius (Mart.) Mart.","L. O. Demarchi",1706,"//",,,,,,,,,,,"Reserva de Desenvolvimento Sustentável do Uatumã","Nativa","NE"
"RB00208021",62220,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus syringifolius (Mart.) Mart.","A.C. BRADE",18807,"4/2/1948",,"Anderson Alves-Araújo",,,"Brasil",,"Itatiaia","PICADA LOTE 50.",,,"Parque Nacional do Itatiaia","Nativa","NE"
"MBML023526",,"MBML","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus taubatensis Eichler","L. Kollmann;et al",7162,"30/10/2004",,,"s. d.",,"Brasil",,"Castelo","Parque Estadual do Forno Grande","-20,519166666666667","-41,1005555555555588","Parque Estadual do Forno Grande","Nativa","NE"
"FLOR0066959","FLOR 66959","FLOR","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus uraguensis (Hook. & Arn.) G.Don","Funez, L.A.;Costa-Rezende, D.H.,Lemes, G.,Ribeiro-Nardes, W.",8237,"16/12/2018",,"Funez, L.A.","8/5/2019",,"Brasil",,"Urubici","Parque Nacional de São Joaquim. Santa Bárbara, Parcela TS-3500. Parque Nacional de São Joaquim","-28,1616666666666653","-49,6369444444444454","Parque Nacional de São Joaquim","Nativa","NE"
"RB00532398",,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus uraguensis (Hook. & Arn.) G.Don","R. Goldenberg;M.M. Saavedra,P.H. Labiak, C.N. Fraga",1195,"19/7/2008",,"C.Caires",2010,,"Brasil",,"Castelo","Trilha para a Goela da Onça. Floresta Ombrófila Densa Altomontana. Parque Estadual do Forno Grande","-20,5161111111111119","-41,1113888888888894","Parque Estadual do Forno Grande","Nativa","NE"
"RB00475828",351121,"RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus uraguensis (Hook. & Arn.) G.Don","J.M.A. Braga",3391,"9/8/1997",,"C. H. R. de Paula",,,"Brasil",,"Itatiaia","Parque Nacional de Itatiaia, Estrada para o Planalto .","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","NE"
"RB00207502","RB 280396","RB","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus uraguensis (Hook. & Arn.) G.Don","G. Martinelli",13270,"21/12/1988",,,,,"Brasil",,"Santa Maria Madalena","P.E. DO DESENGANO, PEDRA DO DESENGANO.",,,"Parque Estadual do Desengano","Nativa","NE"
"VIES002557",2557,"VIES","LORANTHACEAE","Struthanthus","LORANTHACEAE Struthanthus uraguensis (Hook. & Arn.) G.Don","Gomes, J.M.L.",603,"12/5/1988",,"Gomes, J.M.L.",1988,,"Brasil",,"Guarapari","Parque Estadual de Setiba.",,,"Parque Estadual Paulo César Vinha","Nativa","NE"
"NA",419330,"MBM","LORANTHACEAE","Tripodanthus","LORANTHACEAE Tripodanthus acutifolius (Ruiz & Pav.) Tiegh.","D. Burckhardt",242,"//",,,,,,,,,,,"Parque Nacional de São Joaquim","Nativa","NE"
"SPSF00042952",,"SPSF","LORANTHACEAE","Tripodanthus","LORANTHACEAE Tripodanthus acutifolius (Ruiz & Pav.)Tiegh.","N.Guerin; G.Durigan; E.Furlan",161,"//",,,,,,,,,,,"Estação Ecológica de Santa Bárbara","Nativa","NE"
"UEC093760",9390,"UEC","LORANTHACEAE","Tripodanthus","LORANTHACEAE Tripodanthus acutifolius (Ruiz & Pav.) Tiegh.",,,"//",,,,,,,,,,,"Parque Estadual de Porto Ferreira","Nativa","NE"
"FURB64395","FURB 64395","FURB","LYCOPODIACEAE","Austrolycopodium","LYCOPODIACEAE Austrolycopodium erectum (Philippi) Holub","Funez, L.A.;Costa-Rezende, D.H., Ribeiro-Nardes, Oliveira, C.T.",8736,"24/2/2019",,"Funez, L.A.","24/2/2019",,"Brasil",,"Bom Jardim da Serra","Campos de Santa Bárbara, Morro do Baú. Parque Nacional de São Joaquim","-28,1630555555555553","-49,6063888888888869","Parque Nacional de São Joaquim","Nativa","NE"
"RB00710988",33475,"RB","LYCOPODIACEAE","Austrolycopodium","LYCOPODIACEAE Austrolycopodium erectum (Philippi) Holub","A.C. Brade",10123,"21/6/1930",,"B. Ollgaard",,,"Brasil",,"Itatiaia",,,,"Parque Nacional do Itatiaia","Nativa","NE"
"RB00710943",45819,"RB","LYCOPODIACEAE","Austrolycopodium","LYCOPODIACEAE Austrolycopodium erectum (Philippi) Holub","A.C. Brade",16915,"10/9/1941",,"P.G. Windisch",,,,,,"Terra do Caparaó.",,,"Parque Nacional do Caparaó","Nativa","NE"
"CESJ022489","NA","CESJ","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd) Holub","L. Krieger;et al.","CESJ22489","1/5/1988",,"V.A.O. Dittrich","3/2014",,,,,"Parque Nacional do Caparaó, No caminho do Vale Verde para a Tronqueira. Muito frequente.",0,0,"Parque Nacional do Caparaó","Nativa","NE"
"MBML031335",,"MBML","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd.) Holub","P. Labiak;et al",4243,"18/7/2007",,"P.Labiak/VII-2007","s. d.",,"Brasil",,"Castelo","Parque Estadual do Forno Grande","-20,519166666666667","-41,1005555555555588","Parque Estadual do Forno Grande","Nativa","NE"
"RB00686951",536444,"RB","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd.) Holub","Sylvestre, L.S.;",2191,"9/2/2012",,"B. Ollgaard (AAU)0",,,"Brasil",,"Itamonte","Parque Nacional do Itatiaia. Brejo da Lapa.","-22,359444400000001","-44,7366665999999995","Parque Nacional do Itatiaia","Nativa","NE"
"RB00491257","RB 450706","RB","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd) Holub","L.S. Sylvestre",2057,"10/7/2007",,"Danilo Soares Gissi","s. d.",,"Brasil",,"Miguel Pereira","Orbel 2. No mirante no topo da serra. Reserva Biológica do Tinguá",,,"Reserva Biológica do Tinguá","Nativa","NE"
"RB00711786","RB 547642","RB","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd.) Holub","C.M. Mynssen",1313,"24/7/2012",,"C.Mynssen & L.Sylvestre","10/8/2012",,"Brasil",,"Santa Maria Madalena","Trilha para o Pico do Desengano a partir da Estalagem Morumbeca. Base da Pedra.","-21,8980555","-41,9116667","Parque Estadual do Desengano","Nativa","NE"
"RB00564913",,"RB","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd.) Holub","A.Salino",6323,"9/3/2001",,,,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"UPCB0010867",,"UPCB","LYCOPODIACEAE","Diphasiastrum","LYCOPODIACEAE Diphasiastrum thyoides (Willd.) Holub","Matos, F.B.;Silva, M.O.",2,"21/7/2004",,"Matos, F.B.",2016,,"Brasil",,"Urubici","Morro da Igreja, próx. à base da Aeronáutica",,,"Parque Nacional de São Joaquim","Nativa","NE"
"NA",62897,"BHCB","LYCOPODIACEAE","Diphasium","LYCOPODIACEAE Diphasium jussiaei (Desv. ex Poir.) C. Presl ex Rothm.","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS",7565,"//2001",,"Salino, A",,,,,,,,,"Estação Ecológica de Bananal","Nativa","EN"
"RB00687913",112607,"RB","LYCOPODIACEAE","Diphasium","LYCOPODIACEAE Diphasium jussiaei (Desv. ex Poir.) C. Presl ex Rothm.","E. Pereira",5770,"16/9/1961",,"B. Ollgaard",,,"Brasil",,"Itatiaia",,,,"Parque Nacional do Itatiaia","Nativa","EN"
"CEPEC 126959",,"CEPEC","LYCOPODIACEAE","Lycopodiella","LYCOPODIACEAE Lycopodiella alopecuroides (L.) Cranfill","F.B. Matos",1831,"//",,,,,,,,,,,"Parque Nacional do Pau Brasil","nativa","NE"
"CEPEC127076",,"CEPEC","LYCOPODIACEAE","Lycopodiella","LYCOPODIACEAE Lycopodiella alopecuroides (L.) Cranfill","F.B. Matos",1948,"//",,,,,,,,,,,"Parque Nacional do Descobrimento","nativa","NE"
