"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","class","order","occurrenceRemarks","barcode","continentocean","phylum","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","typeStatus","individualcount","preparationtype","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","39221","Aegiphila integrifolia","Plantae","Lamiaceae","Aegiphila","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.A.Pastore","2008","05","30","13","integrifolia","J.B.Baitello & C.R.Lima & R.Cielo-Filho","-48.784167","-23.5275","2024-08-06T09:14:19","(Jacq.) Moldenke","1984","Magnoliopsida","Lamiales","<nO>COLETA: Árvore 3m flores brancas.; GEOGRAFIA: Palmital.;</nO>","SPSF00039221","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-05-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1984","2008","Pastore, J.A.","2008","Lima, C.R.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aegiphila integrifolia","(Jacq.) Moldenke","possibly_ok","Lamiaceae","Aegiphila integrifolia","(Jacq.) Moldenke","species","name accepted","bfo-23320",,,"Aegiphila integrifolia (Jacq.) Moldenke","Aegiphila","Lamiaceae","low","Aegiphila integrifolia"
"speciesLink","SPSF","38129","Ageratum conyzoides","Plantae","Asteraceae","Ageratum","2007","05","17","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. A. Pastore","2007","05","30","13","conyzoides","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","-48.773056","-23.514444","2024-08-06T09:13:02","L.","1429","Magnoliopsida","Asterales","<nO>COLETA: Margem da estrada.&nf;Herbáceda, flores azuladas de centro amarelo.&nf;Nome popular: ""mentrasto"".; GEOGRAFIA: Borda da Trilha 3.;</nO>","SPSF00038129","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-05-30",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1429","2007","Pastore, J.A.","2007","Baitello, J.B.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ageratum conyzoides","L.","possibly_ok","Asteraceae","Ageratum conyzoides","L.","species","name accepted","bfo-15934",,,"Ageratum conyzoides L.","Ageratum","Asteraceae","low","Ageratum conyzoides"
"speciesLink","SPSF","38402","Allophylus edulis","Plantae","Sapindaceae","Allophylus","2006","11","22","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","11","07","13","edulis","J. A. Pastore & O. T. Aguiar & R.Cielo-Filho & D.F.Bueno","-48.765","-23.512222","2024-08-06T09:16:56","(St.Hil.,Camb. & A.Juss) Radlk","1475","Magnoliopsida","Sapindales","<nO>COLETA: Arvoreta 3m, frutos em fase inicial.&nf;Nome popular: ""canela de cotia""; GEOGRAFIA: Trilha 3;</nO>","SPSF00038402","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-11-07",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1475","2006","Cielo Filho, R.","2007","Aguiar, O.T.; Cielo Filho, R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","possibly_ok","Sapindaceae","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","species","name accepted","bfo-20873",,,"Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.","Allophylus","Sapindaceae","medium","Allophylus edulis"
"speciesLink","SPSF","39016","Aloysia virgata","Plantae","Asteraceae","Aloysia","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","12","17","13","virgata","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","-48.740278","-23.533611","2024-08-06T09:13:02","Juss.","1966","Magnoliopsida","Asterales","<nO>COLETA: Árvore 7m, flores; GEOGRAFIA: Matinha da Sede, caminho da casa do motor;</nO>","SPSF00039016","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-12-17",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1966","2007","Cielo Filho, R.","2007","Cielo Filho, R.; Aguiar, O.T.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aloysia virgata","(Ruiz & Pav.) Juss.","possibly_ok","Verbenaceae","Aloysia virgata","(Ruiz & Pav.) Juss.","species","author misspelled","bfo-15131",,,"Aloysia virgata (Ruiz & Pav.) Juss.","Aloysia","Verbenaceae","medium","Aloysia virgata"
"speciesLink","SPSF","38644","Alsophila sternbergii","Plantae","Cyatheaceae","Alsophila","2007","08","28","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.Prado","2008","06","13","13","sternbergii","J. B. Baitello & O. T. Aguiar & C. R. Lima","-48.751111","-23.547222","2024-08-06T09:17:22","(Stermb.) Conant","1887","Polypodiopsida","Polypodiales","<nO>COLETA: Samambaia açu, 5m.; GEOGRAFIA: Trilha 1.;</nO>","SPSF00038644","América do Sul","Pteridophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-06-13",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1887","2007","Prado, J.","2008","Aguiar, O.T.; Lima, C.R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Alsophila sternbergii","(Sternb.) D.S.Conant","possibly_ok","Cyatheaceae","Alsophila sternbergii","(Sternb.) D.S.Conant","species","author misspelled","bfo-90859",,,"Alsophila sternbergii (Sternb.) D.S.Conant","Alsophila","Cyatheaceae","high","Alsophila sternbergii"
"gbif","SPSF","38395","Luchea","Plantae","Tiliaceae","Luchea","2006","6","29","Brasil","Sp",,"Estação Ecológica de Paranapanema",,"IF","PRESERVED_SPECIMEN","R.Cielo-Filho",,,,"https://specieslink.net/col/13",,"R.Cielo-Filho & J. A. Pastore & M.T.Z.Togniato & C.R.Lima & D.F.Bueno","-48.771667","-23.514722","2024-08-06 09:15:20","Mart.","525","Magnoliopsida","Malvales",,,,"Tracheophyta",,,,,,,,,,"GBIF","Paranapanema","2006-11-22","Luchea",,"BR",,,"2006-06-29",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality","1086907013",,,,"https://specieslink.net/guid/13/38395",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luchea",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,,"Luehea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paranapanema_estacao ecologica paranapanema","Brazil","São Paulo","paranapanema","estacao ecologica","ok_same_resolution","Alternanthera","Forssk.","indet","Amaranthaceae","Alternanthera","Forssk.","genus","name misspelled|replaced synonym","bfo-4301",,,"Alternanthera Forssk.","Alternanthera","Amaranthaceae","unknown",
"speciesLink","SPSF","38283","Pithecoctenium","Plantae","Bignoniaceae","Pithecoctenium","2006","08","02","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen",,,,,"13",,"R.Cielo-Filho & O. T. Aguiar & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.578889","-23.528889","2024-08-06T09:14:15",,"517","Magnoliopsida","Lamiales","<nO>COLETA: Epífita, liana com frutos verdes.; GEOGRAFIA: Trilha 1;</nO>","SPSF00038283","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","517","2006","s.n.","n.d.","Aguiar, O.T.; Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Amphilophium","Kunth emend L.G. Lohmann","indet","Bignoniaceae","Amphilophium","Kunth emend L.G. Lohmann","genus","replaced synonym","bfo-112456","Amphilophium","Kunth emend L.G. Lohmann","Amphilophium Kunth emend L.G. Lohmann","Amphilophium","Bignoniaceae","unknown",
"speciesLink","SPSF","39234","Anadenanthera colubrina","Plantae","Fabaceae","Anadenanthera","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2008","01","30","13","colubrina","J.B.Baitello & C.R.Lima & R.Cielo-Filho","-48.750278","-23.501667","2024-08-06T09:13:45","(Vell.) Brenan","1997","Magnoliopsida","Fabales","<nO>COLETA: Angico branco, flores creme, casca lisa e com manchas brancas.; GEOGRAFIA: Palmital.;</nO>","SPSF00039234","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-01-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1997","2008","Cielo Filho, R.","2008","Lima, C.R.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Anadenanthera colubrina","(Vell.) Brenan","possibly_ok","Fabaceae","Anadenanthera colubrina","(Vell.) Brenan","species","name accepted","bfo-18071",,,"Anadenanthera colubrina (Vell.) Brenan","Anadenanthera","Fabaceae","medium","Anadenanthera colubrina"
"speciesLink","SPSF","39238","Andira anthelmia","Plantae","Fabaceae","Andira","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2008","05","05","13","anthelmia","J.B.Baitello & C.R.Lima & R.Cielo-Filho","-48.746111","-23.526389","2024-08-06T09:13:45","(Vell.) J.F.Macbride","2001","Magnoliopsida","Fabales","<nO>COLETA: Árvore 4m, frutos verdes.; GEOGRAFIA: Açude.;</nO>","SPSF00039238","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-05-05",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2001","2008","Baitello, J.B.","2008","Lima, C.R.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Andira anthelmia","(Vell.) Benth.","possibly_ok","Fabaceae","Andira anthelmia","(Vell.) Benth.","species","author misspelled","bfo-29439",,,"Andira anthelmia (Vell.) Benth.","Andira","Fabaceae","low","Andira anthelmia"
"speciesLink","SPSF","38763","Andira vermifuga","Plantae","Fabaceae","Andira","2007","09","27","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.T. Pennington","2014","10","30","13","vermifuga","J.B.Baitello & E.Adriano & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.746111","-23.526389","2024-08-06T09:13:45","((Mart.)) (Benth.)","1929","Magnoliopsida","Fabales","<nO>COLETA: Árvore 5m de altura, flores lilás e frutos maduros.&nf;Nome popular: ""jacarandá-morcego""; GEOGRAFIA: No final do Talhão 11.;</nO>","SPSF00038763","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2014-10-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1929","2007","Pennington, R.T.","2014","Adriano, E.; Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Andira vermifuga","(Mart.) Benth.","possibly_ok","Fabaceae","Andira vermifuga","(Mart.) Benth.","species","author misspelled","bfo-22794",,,"Andira vermifuga (Mart.) Benth.","Andira","Fabaceae","high","Andira vermifuga"
"speciesLink","SPSF","38798","Annona emarginata","Plantae","Annonaceae","Annona","2007","09","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.C.Lopes","2010","10","27","13","emarginata","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","-48.738889","-23.529722","2024-08-06T09:15:00","(Schltdl.) H.Rainer","1506","Magnoliopsida","Magnoliales","<nO>COLETA: Arvoreta até 2m, frutos amarelados.; GEOGRAFIA: Borda da mata do viveiro.;</nO>","SPSF00038798","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2010-10-27",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1506","2007","Lopes, J.C.","2010","Baitello, J.B.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Annona emarginata","(Schltdl.) H.Rainer","possibly_ok","Annonaceae","Annona emarginata","(Schltdl.) H.Rainer","species","name accepted","bfo-110243",,,"Annona emarginata (Schltdl.) H.Rainer","Annona","Annonaceae","high","Annona emarginata"
"speciesLink","SPSF","38091","Geissomeria schottiana","Plantae","Malvaceae","Geissomeria","2007","05","15","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","C.Kameyama","2007","07","13","13","schottiana","J.B.Baitello & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.746667","-23.514722","2024-08-06T09:15:20","Nees","1824","Magnoliopsida","Malvales","<nO>COLETA: Subarbustiva, flores vermelhas; GEOGRAFIA: Trilha 5.;</nO>","SPSF00038091","América do Sul","Magnoliophyta","636","636",,,,,,,,"SPLINK","Paranapanema","2007-07-13",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1824","2007","Kameyama, C.","2007","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aphelandra schottiana","(Nees) Profice","possibly_ok","Acanthaceae","Aphelandra schottiana","(Nees) Profice","species","replaced synonym","bfo-4110","Aphelandra schottiana","(Nees) Profice","Aphelandra schottiana (Nees) Profice","Aphelandra","Acanthaceae","high","Aphelandra schottiana"
"speciesLink","SPSF","39228","Aristolochia esperanzae","Plantae","Aristolochiaceae","Aristolochia","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2008","01","30","13","esperanzae","J.B.Baitello & C.R.Lima & R.Cielo-Filho","-48.772778","-23.516389","2024-08-06T09:13:01","Kuntze","1991","Magnoliopsida","Aristolochiales","<nO>COLETA: Trepadeira.; GEOGRAFIA: Palmital.;</nO>","SPSF00039228","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-01-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1991","2008","Baitello, J.B.","2008","Lima, C.R.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aristolochia esperanzae","Kuntze","possibly_ok","Aristolochiaceae","Aristolochia esperanzae","Kuntze","species","name accepted","bfo-26588",,,"Aristolochia esperanzae Kuntze","Aristolochia","Aristolochiaceae","low","Aristolochia esperanzae"
"speciesLink","SPSF","38513","Asclepias curassavica","Plantae","Apocynaceae","Asclepias","2007","07","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. B. Baitello","2007","08","10","13","curassavica","R.Cielo-Filho & J. B. Baitello & C. R. Lima & M. T. Z. Toniato","-48.755278","-23.538056","2024-08-06T09:14:05","L.","549","Magnoliopsida","Gentianales","<nO>COLETA: Flores vermelhas e amarelas, fruto imaturo verde, planta invasora, tóxica.; GEOGRAFIA: Subosque de Pinus.;</nO>","SPSF00038513","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-08-10",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","549","2007","Baitello, J.B.","2007","Baitello, J.B.; Lima, C.R.; Toniato, M.T.Z.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Asclepias curassavica","L.","possibly_ok","Apocynaceae","Asclepias curassavica","L.","species","name accepted","bfo-4517",,,"Asclepias curassavica L.","Asclepias","Apocynaceae","low","Asclepias curassavica"
"speciesLink","SPSF","38099","Polygala fimbriata","Plantae","Polygalaceae","Polygala","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2008","05","07","13","fimbriata","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","-48.747222","-23.548056","2024-08-06T09:16:15","A.W.Benn.","1411","Magnoliopsida","Polygalales","<nO>COLETA: margem do açude.&nf;Herbácea, flores esverdeadas com listras lilases.&nf;Usa-se a raiz para fazer xarope contra a tosse.;</nO>","SPSF00038099","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-05-07",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1411","2007","Cielo Filho, R.","2008","Baitello, J.B.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Asemeia acuminata","(Willd.) J.F.B.Pastore & J.R.Abbott","possibly_ok","Polygalaceae","Asemeia acuminata","(Willd.) J.F.B.Pastore & J.R.Abbott","species","replaced synonym","bfo-127261","Asemeia acuminata","(Willd.) J.F.B.Pastore & J.R.Abbott","Asemeia acuminata (Willd.) J.F.B.Pastore & J.R.Abbott","Asemeia","Polygalaceae","medium","Asemeia acuminata"
"speciesLink","SPSF","38073","Aspidosperma australe","Plantae","Apocynaceae","Aspidosperma","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2007","05","24","13","australe","J.B.Baitello & J.A.Pastore & C.R.Lima & D.F.Bueno","-48.747222","-23.548056","2024-08-06T09:14:05","Müll.Arg.","1812","Magnoliopsida","Gentianales","<nO>COLETA: Arvoreta 2m., frutos jovens acinzentados.; GEOGRAFIA: Borda do Talhão 52 de Pinus.;</nO>","SPSF00038073","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-05-24",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1812","2007","Baitello, J.B.","2007","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aspidosperma australe","Müll.Arg.","possibly_ok","Apocynaceae","Aspidosperma australe","Müll.Arg.","species","name accepted","bfo-4521",,,"Aspidosperma australe Müll.Arg.","Aspidosperma","Apocynaceae","low","Aspidosperma australe"
"speciesLink","SPSF","38675","Aspidosperma cylindrocarpon","Plantae","Apocynaceae","Aspidosperma","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. A. Pastore","2007","09","05","13","cylindrocarpon","C. R. Lima & O. T. Aguiar & J. B. Baitello","-48.780278","-23.539722","2024-08-06T09:14:05","Mart.","41","Magnoliopsida","Gentianales","<nO>COLETA: Árvore de 23m, tronco cortiçoso, profundamente gretado, cor cinza.; GEOGRAFIA: Trilha 4.;</nO>","SPSF00038675","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-09-05",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","41","2007","Pastore, J.A.","2007","Aguiar, O.T.; Baitello, J.B.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aspidosperma cylindrocarpon","Müll.Arg.","possibly_ok","Apocynaceae","Aspidosperma cylindrocarpon","Müll.Arg.","species","author misspelled","bfo-4525",,,"Aspidosperma cylindrocarpon Müll.Arg.","Aspidosperma","Apocynaceae","low","Aspidosperma cylindrocarpon"
