"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","yearIdentified","monthIdentified","dayIdentified","barcode","infraspecificEpithet","verbatimLatitude","verbatimLongitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentocean","phylum","preparationtype","relationshiptype","relatedcatalogitem","class","order","individualcount","fieldNumber","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","HUEFS","187007","Leptolobium elegans","Plantae","Leguminosae Subfam. Papilionoideae","Leptolobium","2003","01","09","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery.","12135","UEFS","PreservedSpecimen","L.P.Queiroz","204","elegans","Baitello, J.B.","-46.720001","-23.32","2025-05-30T16:08:41","Vogel","1409","2014","12",,"HUEFS0187007",,,,,,,,"Angiospermae",,,,"Rosanae","Fabales",,,,"SPLINK","Franco da Rocha","2014-12-NA",,,,,,,,,,,,,,,,,,"HUEFS",,"Baitello, J.B.","1409","2003","Queiroz, L.P.","2014",,"Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Leptolobium elegans","Vogel","possibly_ok","Fabaceae","Leptolobium elegans","Vogel","species","name accepted","bfo-83280",,,"Leptolobium elegans Vogel","Leptolobium","Fabaceae","high","Leptolobium elegans"
"speciesLink","HUFABC","002126","Lessingianthus argyrophyllus","Plantae","Asteraceae","Lessingianthus","2018","01","10","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Estrada para o Ovo da Pata, próximo à torre do linhão de energia",,"UFABC","PreservedSpecimen","Semir, J; Monge, M","634","argyrophyllus","Keller, VC","-46.701892","-23.349339","2024-07-05T09:51:59","(Less.) H.Rob.","150","2018","05","06","HUFABC002126",,"-23.349339","-46.701892",,,"<nO>Sub-arbusto, flores roxas/lilás</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha","2018-05-06",,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","150","2018","Semir, J.","2018",,"Keller","Monge, M.","brazil","sao paulo","franco da rocha","parque estadual do juquery, estrada para o ovo da pata",,"locality","brazil_sao paulo_franco rocha","brazil_sao paulo_franco rocha",-23.31425638,-46.73543782,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Lessingianthus argyrophyllus","(Less.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus argyrophyllus","(Less.) H.Rob.","species","name accepted","bfo-27163",,,"Lessingianthus argyrophyllus (Less.) H.Rob.","Lessingianthus","Asteraceae","high","Lessingianthus argyrophyllus"
"speciesLink","UEC","209810","Lessingianthus bardanoides","Plantae","Asteraceae","Lessingianthus","2021","06","08","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery",,"UNICAMP","S","Durigan, G","2","bardanoides","Campos, BH; Durigan, G","-47.127778","-23.574167","2025-04-07T10:49:16","(Less.) H.Rob.","361","2021","10",,"UEC180217",,"-23.574167","-47.127778","840","840","<nO>Arbusto, 30 cm de altura, inflorescências roxas sésseis; Coletada em área de campo sujo.</nO>",,"Magnoliopsida",,,,,,,,,"SPLINK","Franco da Rocha","2021-10-NA",,,,,,,,,,,,,,,,,,"UEC",,"Campos, B.H.","361","2021","Durigan, G.","2021","Durigan, G.","Campos",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lessingianthus bardanoides","(Less.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus bardanoides","(Less.) H.Rob.","species","name accepted","bfo-27165",,,"Lessingianthus bardanoides (Less.) H.Rob.","Lessingianthus","Asteraceae","medium","Lessingianthus bardanoides"
"speciesLink","HUFABC","002044","Lessingianthus cephalotes","Plantae","Asteraceae","Lessingianthus","2018","10","02","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Próximo à torre de observação do setor B",,"UFABC","PreservedSpecimen",,"634","cephalotes","Keller, VC; Meirelles, ST","-46.701828","-23.345083","2024-07-05T09:51:59","(DC.) H.Rob.","335",,,,"HUFABC002044",,"-23.345083","-46.701828",,,"<nO>Sub-arbusto</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","335","2018","s.n.","n.d.","Meirelles, S.T.","Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lessingianthus cephalotes","(DC.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus cephalotes","(DC.) H.Rob.","species","name accepted","bfo-27174",,,"Lessingianthus cephalotes (DC.) H.Rob.","Lessingianthus","Asteraceae","unknown","Lessingianthus cephalotes"
"speciesLink","HUFABC","002047","Lessingianthus erythrophilus","Plantae","Asteraceae","Lessingianthus","2018","10","02","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Próximo à torre de observação do setor B",,"UFABC","PreservedSpecimen",,"634","erythrophilus","Keller, VC; Meirelles, ST","-46.701828","-23.345083","2024-07-05T09:51:59","(DC.) H.Rob.","338",,,,"HUFABC002047",,"-23.345083","-46.701828",,,"<nO>Sub-arbusto</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","338","2018","s.n.","n.d.","Meirelles, S.T.","Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lessingianthus erythrophilus","(DC.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus erythrophilus","(DC.) H.Rob.","species","name accepted","bfo-27184",,,"Lessingianthus erythrophilus (DC.) H.Rob.","Lessingianthus","Asteraceae","unknown","Lessingianthus erythrophilus"
"speciesLink","HUFABC","002174","Lessingianthus exiguus","Plantae","Asteraceae","Lessingianthus","2018","01","16","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, estrada a esquerda antes da torre de observação",,"UFABC","PreservedSpecimen",,"634","exiguus","Keller, VC","-46.676675","-23.341711","2024-07-05T09:51:59","(Cabrera) H. Rob.","162",,,,"HUFABC002174",,"-23.341711","-46.676675",,,"<nO>Sub-arbusto, flores roxas/lilás</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","162","2018","s.n.","n.d.",,"Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery, estrada a esquerda antes da torre de observacao",,"locality","brazil_sao paulo_franco rocha","brazil_sao paulo_franco rocha",-23.31425638,-46.73543782,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Lessingianthus exiguus","(Cabrera) H.Rob.","possibly_ok","Asteraceae","Lessingianthus exiguus","(Cabrera) H.Rob.","species","author misspelled","bfo-27185",,,"Lessingianthus exiguus (Cabrera) H.Rob.","Lessingianthus","Asteraceae","unknown","Lessingianthus exiguus"
"speciesLink","UEC","209808","Lessingianthus roseus","Plantae","Asteraceae","Lessingianthus","2021","06","08","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery",,"UNICAMP","S","Souza-Buturi, FO","2","roseus","Campos, BH; Durigan, G","-47.127778","-23.574167","2025-04-07T10:49:17","(Mart. ex DC) & H.Robins","364","2023","09","18","UEC180218",,"-23.574167","-47.127778","840","840","<nO>Subarbusto, 80 cm de altura, inflorescência roxa; Coletada em área de campo sujo.</nO>",,"Magnoliopsida",,,,,,,,,"SPLINK","Franco da Rocha","2023-09-18",,,,,,,,,,,,,,,,,,"UEC",,"Campos, B.H.","364","2021","Souza-Buturi, F.O.","2023","Durigan, G.","Campos",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lessingianthus roseus","(Mart. ex DC.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus roseus","(Mart. ex DC.) H.Rob.","species","author misspelled","bfo-27221",,,"Lessingianthus roseus (Mart. ex DC.) H.Rob.","Lessingianthus","Asteraceae","low","Lessingianthus roseus"
"speciesLink","SPF","214819","Lessingianthus virgulatus","Plantae","Asteraceae","Lessingianthus","2011","09","17","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","12135","USP","PreservedSpecimen","Loeuille, B","7","virgulatus","Loeuille, B","-46.720001","-23.32","2023-12-20T15:55:47","(Mart. ex DC.) H.Rob.","572","2011","11","17","SPF00214819",,"0","0",,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2011-11-17",,,,,,,,,,,,,,,,,,"SPF",,"Loeuille, B.","572","2011","Loeuille, B.","2011",,"Loeuille",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lessingianthus virgulatus","(Mart. ex DC.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus virgulatus","(Mart. ex DC.) H.Rob.","species","name accepted","bfo-27236",,,"Lessingianthus virgulatus (Mart. ex DC.) H.Rob.","Lessingianthus","Asteraceae","high","Lessingianthus virgulatus"
"speciesLink","UEC","209809","Lessingianthus zuccarinianus","Plantae","Asteraceae","Lessingianthus","2021","06","08","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery",,"UNICAMP","S","Durigan, G","2","zuccarinianus","Campos, BH; Durigan, G","-47.127778","-23.574167","2025-04-07T10:49:17","(Mart. ex DC.) H.Rob.","362","2021","10",,"UEC180219",,"-23.574167","-47.127778","840","840","<nO>Subarbusto, 30 cm de altura, capítulos senescentes; Coletada em área de campo sujo.</nO>",,"Magnoliopsida",,,,,,,,,"SPLINK","Franco da Rocha","2021-10-NA",,,,,,,,,,,,,,,,,,"UEC",,"Campos, B.H.","362","2021","Durigan, G.","2021","Durigan, G.","Campos",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","possibly_ok","Asteraceae","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","species","name accepted","bfo-27239",,,"Lessingianthus zuccarinianus (Mart. ex DC.) H.Rob.","Lessingianthus","Asteraceae","medium","Lessingianthus zuccarinianus"
"speciesLink","SPSF","58966","Leucas martinicensis","Plantae","Lamiaceae","Leucas","2023","02","07","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","IF","PreservedSpecimen","T.T.Conegiro","13","martinicensis","T.T.Conegiro & I.C.Rossatto & S.F.Marcon","-46.720001","-23.32","2024-08-06T09:14:20","(Jacq.) R.Br.","58","2023","02","07","SPSF00058966",,,,,,"<nO>COLETA: Erva de 60 cm de altura; cálice e brácteas verdes, corola branca bilabiada.; GEOGRAFIA: Borda de Mata Ombrófila. Lado esquerdo da estrada rumo à Trilha dos lagos, próximo da estrada para a antiga residência do caseiro.;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Lamiales",,,,"SPLINK","Franco da Rocha","2023-02-07",,,,,,,,,,,,,,,,,,"SPSF",,"Conegiro, T.T.","58","2023","Conegiro, T.T.","2023","Rossatto, I.C.; Marcon, S.F.","Conegiro",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Leucas martinicensis","(Jacq.) R.Br.","possibly_ok","Lamiaceae","Leucas martinicensis","(Jacq.) R.Br.","species","name accepted","bfo-17913",,,"Leucas martinicensis (Jacq.) R.Br.","Leucas","Lamiaceae","low","Leucas martinicensis"
"speciesLink","SPSF","25606","Leucochloron incuriale","Plantae","Mimosaceae","Leucochloron","1997","10","10","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","IF","PreservedSpecimen","L.P. de Queiroz","13","incuriale","O.T. Aguiar & F.T.Rocha & J.B.Baitello","-46.720001","-23.32","2024-08-06T09:14:05","(Vell.) Barneby & Grimes","646","2012","09","30","SPSF00025606",,,,,,"<nO>COLETA: Árvore 25m altura, inflorescência globosa, flores cor creme.&nf;Nome popular: ""angico""; GEOGRAFIA: Campo Cerrado;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Fabales",,,,"SPLINK","Franco da Rocha","2012-09-30",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","646","1997","Queiroz, L.P.","2012","Rocha, F.T.; Baitello, J.B.","Aguiar",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Leucochloron incuriale","(Vell.) Barneby & J.W.Grimes","possibly_ok","Fabaceae","Leucochloron incuriale","(Vell.) Barneby & J.W.Grimes","species","author misspelled","bfo-31038",,,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron","Fabaceae","high","Leucochloron incuriale"
"speciesLink","HUFABC","002011","Lippia lupulina","Plantae","Verbenaceae","Lippia","2017","09","26","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Início da trilha para a subida do Ovo da Pata",,"UFABC","PreservedSpecimen","Baitello, JB","634","lupulina","Keller, VC","-46.701172","-23.360008","2024-07-05T09:52:30","Cham.","91","2018","08","31","HUFABC002011",,"-23.360008","-46.701172",,,"<nO>Sub-arbusto, flores róseas</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha","2018-08-31",,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","91","2017","Baitello, J.B.","2018",,"Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lippia lupulina","Cham.","possibly_ok","Verbenaceae","Lippia lupulina","Cham.","species","name accepted","bfo-15178",,,"Lippia lupulina Cham.","Lippia","Verbenaceae","low","Lippia lupulina"
"speciesLink","HUFABC","002065","Lippia origanoides","Plantae","Verbenaceae","Lippia","2018","03","05","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Estrada para o Ovo da Pata, próximo à torre do linhão de energia",,"UFABC","PreservedSpecimen","Antar, G","634","origanoides","Keller, VC; Pereira-Silva, E","-46.701892","-23.349339","2024-07-05T09:52:30","Kunth","223","2018","09","20","HUFABC002065",,"-23.349339","-46.701892",,,"<nO>Arbusto, flores brancas</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha","2018-09-20",,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","223","2018","Antar, G.","2018","Pereira-Silva, E.","Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery, estrada para o ovo da pata",,"locality","brazil_sao paulo_franco rocha","brazil_sao paulo_franco rocha",-23.31425638,-46.73543782,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Lippia origanoides","Kunth","possibly_ok","Verbenaceae","Lippia origanoides","Kunth","species","name accepted","bfo-21449",,,"Lippia origanoides Kunth","Lippia","Verbenaceae","medium","Lippia origanoides"
"speciesLink","MBM","415185","Lithraea molleoides","Plantae","Anacardiaceae","Lithraea","2018","8","22","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery.","12135","MBM","PreservedSpecimen","Fernandes, UG","40","molleoides","Fernandes, UG; Souza-Buturi, FO; Lozano, ED; Ribeiro, W","-46.720001","-23.32","2025-06-01T00:01:00","(Vell.) Engl.","681","2018",,,"MBM415185",,,,,,"<nO>Arbusto, ca. 2,5 m alt. folhas membranáceas verdes; flores com corolas de cor creme. Comum no local.</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha","2018-NA-NA",,,,,,,,,,,,,,,,,,"MBM",,"Fernandes, U.G.","681","2018","Fernandes, U.G.","2018","Souza-Buturi, F.O.; Lozano, E.D.; Ribeiro, W.","Fernandes",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lithraea molleoides","(Vell.) Engl.","possibly_ok","Anacardiaceae","Lithraea molleoides","(Vell.) Engl.","species","name accepted","bfo-4391",,,"Lithraea molleoides (Vell.) Engl.","Lithraea","Anacardiaceae","low","Lithraea molleoides"
"speciesLink","HUFABC","002110","Lobelia camporum","Plantae","Campanulaceae","Lobelia","2018","03","06","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, próximo à torre de observação",,"UFABC","PreservedSpecimen",,"634","camporum","Keller, VC","-46.678408","-23.342508","2024-07-05T09:52:03","Pohl","266",,,,"HUFABC002110",,"-23.342508","-46.678408",,,"<nO>Erva, flores brancas</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","266","2018","s.n.","n.d.",,"Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lobelia camporum","Pohl","possibly_ok","Campanulaceae","Lobelia camporum","Pohl","species","name accepted","bfo-28241",,,"Lobelia camporum Pohl","Lobelia","Campanulaceae","unknown","Lobelia camporum"
"speciesLink","MBM","428305","Lophosoria quadripinnata","Plantae","Dicksoniaceae","Lophosoria","2018","8","22","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, trilha para o Morro Ovo da Pata.","12135","MBM","PreservedSpecimen","Lozano, ED","40","quadripinnata","Lozano, ED; Fernandes, UG; Souza-Buturi, FO; Ribeiro, W","-46.720001","-23.32","2025-06-01T00:01:00","(J.F.Gmel.) C.Chr.","4258","2018",,,"MBM428305",,"-23.353528","-46.697722",,,"<nO>Herbácea, 1 m, caule reptante, em campo sujo.</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha","2018-NA-NA",,,,,,,,,,,,,,,,,,"MBM",,"Lozano, E.D.","4258","2018","Lozano, E.D.","2018","Fernandes, U.G.; Souza-Buturi, F.O.; Ribeiro, W.","Lozano",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lophosoria quadripinnata","(J.F.Gmel.) C.Chr.","possibly_ok","Dicksoniaceae","Lophosoria quadripinnata","(J.F.Gmel.) C.Chr.","species","name accepted","bfo-90949",,,"Lophosoria quadripinnata (J.F.Gmel.) C.Chr.","Lophosoria","Dicksoniaceae","low","Lophosoria quadripinnata"
"speciesLink","SPF","214825","Lucilia linearifolia","Plantae","Asteraceae","Lucilia","2011","09","17","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery",,"USP","PreservedSpecimen","Loeuille, B","7","linearifolia","Loeuille, B","-46.698444","-23.338639","2024-01-30T15:19:16","Baker","566","2012","01",,"SPF00214825",,"-23.338639","-46.698444","823","823",,,,,,,,,,,,"SPLINK","Franco da Rocha","2012-01-NA",,,,,,,,,,,,,,,,,,"SPF",,"Loeuille, B.","566","2011","Loeuille, B.","2012",,"Loeuille",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lucilia linearifolia","Baker","possibly_ok","Asteraceae","Lucilia linearifolia","Baker","species","name accepted","bfo-106915",,,"Lucilia linearifolia Baker","Lucilia","Asteraceae","high","Lucilia linearifolia"
"speciesLink","SPF","214822","Lucilia lycopodioides","Plantae","Asteraceae","Lucilia","2011","09","17","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery",,"USP","PreservedSpecimen","Loeuille, B","7","lycopodioides","Loeuille, B","-46.698583","-23.339833","2024-01-30T15:19:16","(Less.) S.E.Freire","569","2011","11","17","SPF00214822",,"-23.339833","-46.698583","817","817",,,,,,,,,,,,"SPLINK","Franco da Rocha","2011-11-17",,,,,,,,,,,,,,,,,,"SPF",,"Loeuille, B.","569","2011","Loeuille, B.","2011",,"Loeuille",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Lucilia lycopodioides","(Less.) S.E.Freire","possibly_ok","Asteraceae","Lucilia lycopodioides","(Less.) S.E.Freire","species","name accepted","bfo-106916",,,"Lucilia lycopodioides (Less.) S.E.Freire","Lucilia","Asteraceae","high","Lucilia lycopodioides"
