"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","continentocean","class","order","preparationtype","individualcount","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SORO","11070","Murraya paniculata (L.) Jack","Plantae","Rutaceae","Murraya","2024","7","12","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Portão II","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","paniculata","Guilherme, A.",,,"2024-11-12 10:31:11","(L.) Jack",,,,,,,"295",,,,,,,"Magnoliopsida","Sapindales",,,,,,,,"GBIF","Iperó",,"Murraya paniculata (L.) Jacq.",,"BR",,,"2024-07-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953387466",,,,"https://specieslink.net/guid/391/11070",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Murraya",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Murraya paniculata","Murraya paniculata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Murraya paniculata","(L.) Jack","name_w_authors","Rutaceae","Murraya paniculata","(L.) Jack","species","name accepted","bfo-837",,,"Murraya paniculata (L.) Jack","Murraya","Rutaceae","unknown","Murraya paniculata"
"gbif","ESA","152106","Musa ×paradisiaca L.","Plantae","Musaceae","Musa",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","identificação de campo","https://specieslink.net/col/8","paradisiaca","Hussni, N.F.Q.",,,"2024-07-23 11:26:01",,,,,,,,"1125",,,,,,,"Liliopsida","Zingiberales",,,,,,,,"GBIF","Campinas",,"Musa ×paradisiaca L.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955392749",,,,"https://specieslink.net/guid/8/152106",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Musa",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Musa paradisiaca","Musa paradisiaca","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Musa paradisiaca","L.","hybrid|name_w_authors","Musaceae","Musa paradisiaca","L.","species","name misspelled","bfo-85800",,,"Musa paradisiaca L.","Musa","Musaceae","unknown","Musa paradisiaca"
"speciesLink","SHPR","3304","Myrcia glomerata","Plantae","Myrtaceae","Myrcia","2022","07","06","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","glomerata","Biral, L. | G.A. de Góes","-47.590278","-23.438611","2023-05-12T15:47:37","(Cambess.) G.P. Burton & E. Lucas","SHPR003304","2022","04",,"23°26'19"" S","47°35'25"" W","3691",,,"<nO>Árvore, 3 m de altura, frutos enegrecidos.Habitat: Floresta estacional semidecidual.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2022-04-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3691","2022","Biral, L.","2022","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia glomerata","(Cambess.) G.P.Burton & E.Lucas","possibly_ok","Myrtaceae","Myrcia glomerata","(Cambess.) G.P.Burton & E.Lucas","species","author misspelled","bfo-616152",,,"Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas","Myrcia","Myrtaceae","low","Myrcia glomerata"
"gbif","SORO","3403","Myrcia multiflora (Lam.) DC.","Plantae","Myrtaceae","Myrcia","2012","11","22","Brasil","São Paulo",,"Floresta Nacional de Ipanema","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","multiflora","Silva, A.T.;Nogueira, L.E.G.D.",,,"2024-11-12 10:30:57","(Lam.) DC.",,,,,,,"18",,,,,,,"Magnoliopsida","Myrtales",,,,,,,,"GBIF","Iperó",,"Myrcia multiflora (Lam.) DC.",,"BR",,,"2012-11-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1087720928",,,,"https://specieslink.net/guid/391/3403",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia multiflora","Myrcia multiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Myrcia multiflora","(Lam.) DC.","name_w_authors","Myrtaceae","Myrcia multiflora","(Lam.) DC.","species","name accepted","bfo-10730",,,"Myrcia multiflora (Lam.) DC.","Myrcia","Myrtaceae","unknown","Myrcia multiflora"
"gbif","SORO","3478","Myrcia tomentosa (Aubl.) DC.","Plantae","Myrtaceae","Myrcia","2013","3","14","Brasil","São Paulo",,"Floresta Nacional de Ipanema","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","tomentosa","Silva A.T.",,,"2024-11-12 10:31:00","(Aubl.) DC.",,,,,,,"70",,,,,,,"Magnoliopsida","Myrtales",,,,,,,,"GBIF","Iperó",,"Myrcia tomentosa (Aubl.) DC.",,"BR",,,"2013-03-14",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1087721002",,,,"https://specieslink.net/guid/391/3478",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia tomentosa","Myrcia tomentosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Myrcia tomentosa","(Aubl.) DC.","name_w_authors","Myrtaceae","Myrcia tomentosa","(Aubl.) DC.","species","name accepted","bfo-10772",,,"Myrcia tomentosa (Aubl.) DC.","Myrcia","Myrtaceae","unknown","Myrcia tomentosa"
"speciesLink","SHPR","3307","Myrcia uberavensis","Plantae","Myrtaceae","Myrcia","2022","07","06","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","F.F. Mazine","667","uberavensis","Biral, L. | G.A. de Góes","-47.590278","-23.438611","2024-08-15T15:55:39","O.Berg","SHPR003307","2023","12",,"23°26'19"" S","47°35'25"" W","3694",,,"<nO>Árvore, 4 m de altura, botões verdes.Habitat: Floresta estacional semidecidual.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2023-12-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3694","2022","Mazine, F.F.","2023","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia uberavensis","O.Berg","possibly_ok","Myrtaceae","Myrcia uberavensis","O.Berg","species","name accepted","bfo-31633",,,"Myrcia uberavensis O.Berg","Myrcia","Myrtaceae","high","Myrcia uberavensis"
"gbif","SORO","5179","Myrocarpus frondosus Allemão","Plantae","Fabaceae","Myrocarpus","2013","4","6","Brasil","São Paulo",,"Floresta Nacional do Ipanema. Trilha Pedra Santa. 647 m elevação.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","frondosus","Alesi, L.S.",,,"2024-11-12 10:30:16","Allemão",,,,,,,"13",,,,,,,"Magnoliopsida","Fabales",,,,,,,,"GBIF","Iperó",,"Myrocarpus frondosus Allemão",,"BR",,,"2013-04-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional do ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1801145183",,,,"https://specieslink.net/guid/391/5179",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrocarpus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrocarpus frondosus","Myrocarpus frondosus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","DD",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Myrocarpus frondosus","Allemão","name_w_authors","Fabaceae","Myrocarpus frondosus","Allemão","species","name accepted","bfo-83493",,,"Myrocarpus frondosus Allemão","Myrocarpus","Fabaceae","unknown","Myrocarpus frondosus"
"gbif","ESA","152055","Myrsine coriacea (Sw.) R.Br.","Plantae","Primulaceae","Myrsine",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","V.C.Souza nov/2021","https://specieslink.net/col/8","coriacea","Hussni, N.F.Q.",,,"2024-07-23 11:26:40",,,,,,,,"1014",,,,,,,"Magnoliopsida","Ericales",,,,,,,,"GBIF","Campinas",,"Myrsine coriacea (Sw.) R.Br.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955289721",,,,"https://specieslink.net/guid/8/152055",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Myrsine coriacea","Myrsine coriacea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/ESA152055","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","name_w_authors","Primulaceae","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","species","author misspelled","bfo-10228",,,"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Myrsine","Primulaceae","unknown","Myrsine coriacea"
"gbif","SORO","3622","Rapanea umbellata (Mart.) Mez","Plantae","Primulaceae","Myrsine","2008","11","29","Brasil","São Paulo",,"Floresta Nacional de Ipanema coleta realizada na area 2. Frutos verdes e pretos. Árvore com aproximadamente 5m de altura.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","umbellata","Casali, M.F.;Damasceno, V.F.F.",,,"2024-11-12 10:31:09","(Mart.) Mez.",,,,,,,"189",,,,,,,"Magnoliopsida","Ericales",,,,,,,,"GBIF","Iperó",,"Myrsine umbellata Mart.",,"BR",,,"2008-11-29",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema coleta realizada na area 2",,"locality","brazil_sao paulo_ipero","brazil_sao paulo_ipero",-23.40398758,-47.62908987,"county","1087721144",,,,"https://specieslink.net/guid/391/3622",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rapanea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrsine umbellata","Rapanea umbellata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"check_local.2municip.","Myrsine umbellata","Mart.","name_w_authors","Primulaceae","Myrsine umbellata","Mart.","species","replaced synonym","bfo-10242","Myrsine umbellata","Mart.","Myrsine umbellata Mart.","Myrsine","Primulaceae","unknown","Myrsine umbellata"
"gbif","ESA","152093","Nectandra megapotamica (Spreng.) Mez","Plantae","Lauraceae","Nectandra",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","V.C.Souza nov/2021","https://specieslink.net/col/8","megapotamica","Hussni, N.F.Q.",,,"2024-07-23 11:25:53",,,,,,,,"1181",,,,,,,"Magnoliopsida","Laurales",,,,,,,,"GBIF","Campinas",,"Nectandra megapotamica (Spreng.) Mez",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955302995",,,,"https://specieslink.net/guid/8/152093",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Nectandra megapotamica","Nectandra megapotamica","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/ESA152093","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Nectandra megapotamica","(Spreng.) Mez","name_w_authors","Lauraceae","Nectandra megapotamica","(Spreng.) Mez","species","name accepted","bfo-8431",,,"Nectandra megapotamica (Spreng.) Mez","Nectandra","Lauraceae","unknown","Nectandra megapotamica"
"speciesLink","SHPR","3301","Neonotonia wightii","Plantae","Fabaceae","Neonotonia","2022","07","06","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","wightii","Biral, L. | G.A. de Góes","-47.590278","-23.438611","2022-08-29T23:10:24","(Graham ex Wight & Arn.) J.A. Lackey","SHPR003301","2022","07",,"23°26'19"" S","47°35'25"" W","3688",,,"<nO>Trepadeira, pétalas brancas, estandarte com máculas roxas.Habitat: Floresta estacional semidecidual.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2022-07-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3688","2022","Biral, L.","2022","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Neonotonia wightii","(Graham ex Wight & Arn.) J.A.Lackey","possibly_ok","Fabaceae","Neonotonia wightii","(Graham ex Wight & Arn.) J.A.Lackey","species","author misspelled","bfo-120424",,,"Neonotonia wightii (Graham ex Wight & Arn.) J.A.Lackey","Neonotonia","Fabaceae","low","Neonotonia wightii"
"gbif","ESA","152089","Ocotea silvestris Vattimo-Gil","Plantae","Lauraceae","Ocotea",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","V.C.Souza fev2022","https://specieslink.net/col/8","silvestris","Hussni, N.F.Q.",,,"2024-07-23 11:25:53",,,,,,,,"1172",,,,,,,"Magnoliopsida","Laurales",,,,,,,,"GBIF","Campinas",,"Ocotea silvestris Vattimo-Gil",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955376465",,,,"https://specieslink.net/guid/8/152089",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocotea",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Ocotea silvestris","Ocotea silvestris","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Ocotea silvestris","Vattimo-Gil","name_w_authors","Lauraceae","Ocotea silvestris","Vattimo-Gil","species","name accepted","bfo-8485",,,"Ocotea silvestris Vattimo-Gil","Ocotea","Lauraceae","unknown","Ocotea silvestris"
"gbif","SORO","9180","Oeceoclades maculata (Lindl.) Lindl.","Plantae","Orchidaceae","Eulophia","2022","9","12","Brasil","São Paulo",,"Floresta Nacional de Ipanema","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","maculata","Martins, C.H.C.;Acorinthe, J.P.O",,,"2024-11-12 10:31:06","(Lindl.) Lindl.",,,,,,,"93",,,,,,,"Liliopsida","Asparagales",,,,,,,,"GBIF","Iperó",,"Eulophia maculata (Lindl.) Rchb.f.",,"BR",,,"2022-09-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953386147",,,,"https://specieslink.net/guid/391/9180",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oeceoclades",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Eulophia maculata","Oeceoclades maculata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Oeceoclades maculata","(Lindl.) Lindl.","name_w_authors","Orchidaceae","Oeceoclades maculata","(Lindl.) Lindl.","species","name accepted","bfo-11942",,,"Oeceoclades maculata (Lindl.) Lindl.","Oeceoclades","Orchidaceae","unknown","Oeceoclades maculata"
"gbif","SORO","10972","Ouratea spectabilis Mart. ex Engl.","Plantae","Ochnaceae","Ouratea","2008","9","27","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Coleta realizada na área 1","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","spectabilis","Casali, M.F.;Damasceno, V.F.F.",,,"2024-11-12 10:31:06","(Meisn.) Mez",,,,,,,"128",,,,,,,"Magnoliopsida","Malpighiales",,,,,,,,"GBIF","Iperó",,"Ouratea spectabilis Mart. ex Engl.",,"BR",,,"2008-09-27",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953385442",,,,"https://specieslink.net/guid/391/10972",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ouratea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Ouratea spectabilis","Ouratea spectabilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Ouratea spectabilis","(Mart.) Engl.","name_w_authors","Ochnaceae","Ouratea spectabilis","(Mart.) Engl.","species","author misspelled","bfo-31722",,,"Ouratea spectabilis (Mart.) Engl.","Ouratea","Ochnaceae","unknown","Ouratea spectabilis"
"speciesLink","SHPR","3331","Oxalis rhombeo-ovata","Plantae","Oxalidaceae","Oxalis","2022","07","07","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","rhombeo-ovata","Biral, L. | G.A. de Góes","-47.609444","-23.433333","2022-08-29T23:10:24","A. St.-Hil.","SHPR003331","2022","07",,"23°26'00"" S","47°36'34"" W","3718",,,"<nO>Subarbusto, corola amarela. Na trilha, presente apenas na base dos afloramentos rochosos.Habitat: Floresta estacional semidecidual com trechos de afloramentos rochosos.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2022-07-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3718","2022","Biral, L.","2022","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Oxalis rhombeo-ovata","A.St.-Hil.","possibly_ok","Oxalidaceae","Oxalis rhombeo-ovata","A.St.-Hil.","species","author misspelled","bfo-12490",,,"Oxalis rhombeo-ovata A.St.-Hil.","Oxalis","Oxalidaceae","low","Oxalis rhombeo-ovata"
"gbif","SORO","5293","Parapiptadenia rigida (Benth.) Brenan","Plantae","Fabaceae","Parapiptadenia","2013","4","6","Brasil","São Paulo",,"Floresta Nacional de Ipanema. Trilha Pedra Santa. Elevação 629 m.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","rigida","Alesi, L.S.",,,"2024-11-12 10:30:16","(Benth.) Brenan",,,,,,,"4",,,,,,,"Magnoliopsida","Fabales",,,,,,,,"GBIF","Iperó",,"Parapiptadenia rigida (Benth.) Brenan",,"BR",,,"2013-04-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1801145262",,,,"https://specieslink.net/guid/391/5293",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parapiptadenia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Parapiptadenia rigida","Parapiptadenia rigida","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Parapiptadenia rigida","(Benth.) Brenan","name_w_authors","Fabaceae","Parapiptadenia rigida","(Benth.) Brenan","species","name accepted","bfo-31381",,,"Parapiptadenia rigida (Benth.) Brenan","Parapiptadenia","Fabaceae","unknown","Parapiptadenia rigida"
