"data_source","collectionCode","catalogNumber","kingdom","family","year","month","day","country","stateProvince","county","institutionCode","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","occurrenceRemarks","scientificName","genus","locality","coordinatePrecision","identifiedBy","relatedcatalogitem","specificEpithet","verbatimLatitude","verbatimLongitude","barcode","continentocean","phylum","yearIdentified","monthIdentified","preparationtype","scientificNameAuthorship","infraspecificEpithet","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","order","fieldNumber","individualcount","previouscatalognumber","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","HRCB","50657","Plantae","Amaryllidaceae","2008","11","04","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T07:58:21","7519","<nO>Erva em meio a capinzal, carnosa, flores brancasHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Nothoscordum gracile","Nothoscordum","Reserva Biológica Municipal da Serra do Japi Trilha Base/Mirante/DAE/Base",,"Dutilh, J.",,"gracile","23º13'49,61'S","46º56'08.8""W","HRCB050657",,,"2015","10",,"(Aiton) Stearn.",,"16","985","985",,,,,,,"SPLINK","Jundiaí","2015-10-16",,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","7519","2008","Dutilh, J.","2015",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi trilha base/mirante/dae/base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Nothoscordum gracile","(Aiton) Stearn","possibly_ok","Amaryllidaceae","Nothoscordum gracile","(Aiton) Stearn","species","author misspelled","bfo-33529",,,"Nothoscordum gracile (Aiton) Stearn","Nothoscordum","Amaryllidaceae","low","Nothoscordum gracile"
"gbif","HRCB","49336","Plantae","Lamiaceae","2008","2","18","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:16:19","7239",,"Ocimum selloi Benth.","Ocimum","Reserva Biológica Municipal da Serra do Japi, Base-Cidinho-estrada da Cascalheira-Base",,,,"selloi",,,,,"Tracheophyta",,,,"Benth.",,,"957","957","Magnoliopsida","Lamiales",,,,,"GBIF","Jundiaí",,"Ocimum carnosum (Spreng.) Link & Otto ex Benth.",,"BR",,,"2008-02-18",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-cidinho-estrada da cascalheira-base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1265932488",,,,"https://specieslink.net/guid/15/49336",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocimum",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Ocimum carnosum","Ocimum selloi","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Ocimum carnosum","(Spreng.) Link & Otto ex Benth.","name_w_authors","Lamiaceae","Ocimum carnosum","(Spreng.) Link & Otto ex Benth.","species","replaced synonym","bfo-36586","Ocimum carnosum","(Spreng.) Link & Otto ex Benth.","Ocimum carnosum (Spreng.) Link & Otto ex Benth.","Ocimum","Lamiaceae","unknown","Ocimum carnosum"
"gbif","UEC","115068","Plantae","Lauraceae","1998","6","5","Brazil","São Paulo",,"UNICAMP","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Leite, EC","-46.25","-23.25","2024-11-25 11:27:54","662",,"Ocotea bicolor Vattimo-Gil","Ocotea","Reserva Biológica Municipal da Serra do Japi.",,"Moraes, PLR",,"bicolor",,,,,"Tracheophyta",,,,"Vattimo",,,,,"Magnoliopsida","Laurales",,,,,"GBIF","Jundiaí",,"Ocotea bicolor Vattimo-Gil",,"BR",,,"1998-06-05",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1089063385",,,,"https://specieslink.net/guid/2/115068",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocotea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Ocotea bicolor","Ocotea bicolor","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC061152",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Ocotea bicolor","Vattimo-Gil","name_w_authors","Lauraceae","Ocotea bicolor","Vattimo-Gil","species","name accepted","bfo-17940",,,"Ocotea bicolor Vattimo-Gil","Ocotea","Lauraceae","unknown","Ocotea bicolor"
"speciesLink","UEC","115067","Plantae","Lauraceae","1998","06","03","Brazil","São Paulo","Jundiaí","UNICAMP","S","2","Leite, EC","-46.25","-23.25","2024-11-25T11:27:55","779","<nO>6,5 m.</nO>","Ocotea corymbosa","Ocotea","Reserva Biológica Municipal da Serra do Japi.",,"Moraes, PLR",,"corymbosa","-23.25","-46.25","UEC014183",,"Magnoliopsida",,,,"(Meisn.) Mez",,,,,,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"UEC",,"Leite, E.C.","779","1998","Moraes, P.L.R.","n.d.",,"Leite",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ocotea corymbosa","(Meisn.) Mez","possibly_ok","Lauraceae","Ocotea corymbosa","(Meisn.) Mez","species","name accepted","bfo-8496",,,"Ocotea corymbosa (Meisn.) Mez","Ocotea","Lauraceae","high","Ocotea corymbosa"
"gbif","UEC","115063","Plantae","Lauraceae","1998","7","14","Brazil","São Paulo",,"UNICAMP","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Cardoso-Leite, E","-46.25","-23.25","2024-11-25 11:28:03","798",,"Ocotea glaziovii Mez","Ocotea","Reserva Biológica Municipal da Serra do Japi.",,"Moraes, PLR",,"glaziovii",,,,,"Tracheophyta",,,,"Mez",,,,,"Magnoliopsida","Laurales",,,,,"GBIF","Jundiaí","2004-01-01","Ocotea glaziovii Mez",,"BR",,,"1998-07-14",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1089063403",,,,"https://specieslink.net/guid/2/115063",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocotea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Ocotea glaziovii","Ocotea glaziovii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC045353",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Ocotea glaziovii","Mez","name_w_authors","Lauraceae","Ocotea glaziovii","Mez","species","name accepted","bfo-8461",,,"Ocotea glaziovii Mez","Ocotea","Lauraceae","unknown","Ocotea glaziovii"
"speciesLink","HRCB","48658","Plantae","Lauraceae","2007","10","23","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-06-04T12:51:18","6973","<nO>Árvore ca. 15m, ramo caído, folhas cartáceas, pedúnculo amarelo, cúpula verde a amarelo-avermelhado, frutos imaturos verdes.Habitat: Mata Atlântica, floresta estacional semidecídua, borda de trilha</nO>","Ocotea minarum","Ocotea","Reserva Biológica Municipal da Serra do Japi Base-Mirante-Estrada para DAE-Base",,"Moraes, P.",,"minarum","23º13'49,6""S","46º56'08.8""W","HRCB048658",,,"2009","06",,"(Nees & Mart.) Mez",,"30","850","850",,,,,,,"SPLINK","Jundiaí","2009-06-30",,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","6973","2007","Moraes, P.","2009",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi base-mirante-estrada para dae-base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ocotea minarum","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea minarum","(Nees & Mart.) Mez","species","name accepted","bfo-8471",,,"Ocotea minarum (Nees & Mart.) Mez","Ocotea","Lauraceae","high","Ocotea minarum"
"speciesLink","HRCB","50292","Plantae","Lauraceae","2008","09","16","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Santos, L.B.","-46.935778","-23.230556","2025-06-04T12:51:19","72","<nO>Arbusto, 2m de altura, ramo liso e brilhante, folhas cartáceas, frutos imaturos verdes.Habitat: Floresta Estacional Semidecidual. Borda da trilha.</nO>","Ocotea nutans","Ocotea","Reserva Biológica Municipal da Serra do Japi Trilha Base/Mirante/Base",,"Moraes, P.",,"nutans","23º13'50""S","46º56'08.8""W","HRCB050292",,,"2009","06",,"(Nees) Mez",,"30","1020","1020",,,,,,,"SPLINK","Jundiaí","2009-06-30",,,,,,,,,,,,,,,,,,"HRCB",,"Santos, L.B.","72","2008","Moraes, P.","2009",,"Santos",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi trilha base/mirante/base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ocotea nutans","(Nees) Mez","possibly_ok","Lauraceae","Ocotea nutans","(Nees) Mez","species","name accepted","bfo-8475",,,"Ocotea nutans (Nees) Mez","Ocotea","Lauraceae","high","Ocotea nutans"
"gbif","SPF","166553","Plantae","Lauraceae","2004","10","19","Brasil","São Paulo",,"USP-IB","PRESERVED_SPECIMEN","https://specieslink.net/col/7","Assis, LCS","-46.965","-23.231944","2023-12-20 16:00:36","1067",,"Ocotea odorifera (Vell.) Rohwer","Mespilodaphne","Reserva Biológica Municipal da Serra do Japi",,"Assis, LCS",,"odorifera",,,,,"Tracheophyta",,,,"(Vell.) Rohwer",,,"983","983","Magnoliopsida","Laurales",,,,,"GBIF","Jundiaí","2004-11-01","Mespilodaphne quixos (Lam.) Rohwer",,"BR",,,"2004-10-19",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1252619198",,,,"https://specieslink.net/guid/7/166553",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocotea",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,TRUE,FALSE,"Mespilodaphne quixos","Ocotea odorifera","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Ocotea odorifera","(Vell.) Rohwer","name_w_authors","Lauraceae","Ocotea odorifera","(Vell.) Rohwer","species","name accepted","bfo-8476",,,"Ocotea odorifera (Vell.) Rohwer","Ocotea","Lauraceae","unknown","Ocotea odorifera"
"speciesLink","SPF","166554","Plantae","Lauraceae","2004","10","19","Brasil","São Paulo","Jundiaí","USP","PreservedSpecimen","7","Assis, LCS","-46.933333","-23.236944","2023-12-20T16:00:37","1065",,"Ocotea puberula","Ocotea","Reserva Biológica Municipal da Serra do Japi",,"Assis, LCS",,"puberula","-23.236944","-46.933333","SPF00166554",,,"2004","11",,"(Rich.) Nees",,,"890","890",,,,,,,"SPLINK","Jundiaí","2004-11-NA",,,,,,,,,,,,,,,,,,"SPF",,"Assis, L.C.S.","1065","2004","Assis, L.C.S.","2004",,"Assis",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ocotea puberula","(Rich.) Nees","possibly_ok","Lauraceae","Ocotea puberula","(Rich.) Nees","species","name accepted","bfo-8507",,,"Ocotea puberula (Rich.) Nees","Ocotea","Lauraceae","high","Ocotea puberula"
"gbif","HRCB","49414","Plantae","Apocynaceae","2008","2","20","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:13:31","7317",,"Odontadenia Benth.","Odontadenia","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE-cachoeira das Jabuticabas-Base",,,,,,,,,"Tracheophyta",,,,,,,"850","850","Magnoliopsida","Gentianales",,,,,"GBIF","Jundiaí",,"Odontadenia Benth.",,"BR",,,"2008-02-20",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae-cachoeira das jabuticabas-base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1090694489",,,,"https://specieslink.net/guid/15/49414",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Odontadenia",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,,"Odontadenia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Odontadenia","Benth.","name_w_authors","Apocynaceae","Odontadenia","Benth.","genus","name accepted","bfo-4723",,,"Odontadenia Benth.","Odontadenia","Apocynaceae","unknown",
"speciesLink","HRCB","49610","Plantae","Poaceae","2008","03","24","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T08:03:54","7328","<nO>Erva, inflorescências verdes, estigmas alvosHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Olyra humilis","Olyra","Reserva Biológica Municipal da Serra do Japi, trilha Passarinheiros",,,,"humilis","23º13'49,6S","46º56'08.8W","HRCB049610",,,,,,"Nees",,,"985","985",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","7328","2008","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Olyra humilis","Nees","possibly_ok","Poaceae","Olyra humilis","Nees","species","name accepted","bfo-13367",,,"Olyra humilis Nees","Olyra","Poaceae","unknown","Olyra humilis"
"speciesLink","HRCB","47672","Plantae","Orchidaceae","2007","04","11","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T08:03:35","6704","<nO>borda da trilha. Erva epífita em Eriobotrya japonica, pêndula, flores creme-esverdeadasHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Orchidaceae",,"Reserva Biológica Municipal da Serra do Japi, trilha Base/Mirante/Base",,,,,"23º13'49,6S","46º56'08.8W","HRCB047672",,,,,,,,,"985","985",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","6704","2007","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Orchidaceae","A.Juss.","family_as_genus","Orchidaceae","Orchidaceae","A.Juss.","family","name accepted","bfo-179",,,"Orchidaceae A.Juss.",,"Orchidaceae","unknown",
"gbif","HRCB","49415","Plantae","Fabaceae","2008","2","20","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:16:08","7318",,"Ormosia arborea (Vell.) Harms","Ormosia","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE-cachoeira das Jabuticabas-Base",,,,"arborea",,,,,"Tracheophyta",,,,"Harms",,,"850","850","Magnoliopsida","Fabales",,,,,"GBIF","Jundiaí",,"Ormosia arborea (Vell.) Harms",,"BR",,,"2008-02-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae-cachoeira das jabuticabas-base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1265932583",,,,"https://specieslink.net/guid/15/49415",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ormosia",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Ormosia arborea","Ormosia arborea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Ormosia arborea","(Vell.) Harms","name_w_authors","Fabaceae","Ormosia arborea","(Vell.) Harms","species","name accepted","bfo-29802",,,"Ormosia arborea (Vell.) Harms","Ormosia","Fabaceae","unknown","Ormosia arborea"
"speciesLink","HRCB","50166","Plantae","Apocynaceae","2008","08","22","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.880001","-23.18","2025-02-04T07:58:40","7478","<nO>Liana, com látex, folhas carnosas, frutos imaturos verdesHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Orthosia urceolata","Orthosia","Reserva Biológica Municipal da Serra do Japi Estrada da Cascalheira até o fim , depois trilha a direita até o córrego","17840","Santos, L.B.",,"urceolata",,,"HRCB050166",,,"2009","05",,"E.Fourn.",,,,,,,,,,,"SPLINK","Jundiaí","2009-05-NA",,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","7478","2008","Santos, L.B.","2009",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi estrada da cascalheira ate o fim",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Orthosia urceolata","E.Fourn.","possibly_ok","Apocynaceae","Orthosia urceolata","E.Fourn.","species","name accepted","bfo-4739",,,"Orthosia urceolata E.Fourn.","Orthosia","Apocynaceae","low","Orthosia urceolata"
"speciesLink","SHPR","1715","Plantae","Melastomataceae","2021","05","16","Brasil","São Paulo","Jundiaí","UTFPR-SL","PreservedSpecimen","667","Biral, L. | P.A. Freitas","-46.95","-23.25","2021-11-15T17:13:50","2783","<nO>Arbusto, frutos imaturos verdes.Habitat: Floresta Estacional Semidecidual com Elementos de Altitude</nO>","Ossaea amygdaloides","Ossaea","Reserva Biológica Municipal da Serra do Japi",,"L. Biral",,"amygdaloides","23°15' S","46°57' W","SHPR001715","América do Sul","Anthophyta","2021","11","exsicata","(DC.) Triana",,,,,,,,,,,"SPLINK","Jundiaí","2021-11-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","2783","2021","Biral, L.","2021","Freitas, P.A.","Biral",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ossaea amygdaloides","(DC.) Triana","possibly_ok","Melastomataceae","Ossaea amygdaloides","(DC.) Triana","species","name accepted","bfo-9829",,,"Ossaea amygdaloides (DC.) Triana","Ossaea","Melastomataceae","low","Ossaea amygdaloides"
"gbif","HRCB","48428","Plantae","Melastomataceae","2007","9","17","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:17:00","6878",,"Ossaea marginata (Desr.) Triana","Miconia","Reserva Biológica Municipal da Serra do Japi, trilha Base/Passarinheiros/Base",,,,"marginata",,,,,"Tracheophyta",,,,"(Desr.) Triana",,,"985","985","Magnoliopsida","Myrtales",,,,,"GBIF","Jundiaí",,"Miconia leamarginata R.Goldenb.",,"BR",,,"2007-09-17",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1265932354",,,,"https://specieslink.net/guid/15/48428",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ossaea",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Miconia leamarginata","Ossaea marginata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Ossaea marginata","(Desr.) Triana","name_w_authors","Melastomataceae","Ossaea marginata","(Desr.) Triana","species","name accepted","bfo-9837",,,"Ossaea marginata (Desr.) Triana","Ossaea","Melastomataceae","unknown","Ossaea marginata"
"speciesLink","HRCB","48316","Plantae","Oxalidaceae","2007","08","14","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T08:03:44","6832","<nO>borda da trilha. Arbusto ca. 0,5 m, folhas herbáceas, cálice verde, corola amarelaHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Oxalis rhombeo-ovata","Oxalis","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE",,,,"rhombeo-ovata","23º13'49,6""S","46º56'08.8""W","HRCB048316",,,,,,"A.St.-Hil.",,,"850","850",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","6832","2007","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Oxalis rhombeo-ovata","A.St.-Hil.","possibly_ok","Oxalidaceae","Oxalis rhombeo-ovata","A.St.-Hil.","species","name accepted","bfo-12490",,,"Oxalis rhombeo-ovata A.St.-Hil.","Oxalis","Oxalidaceae","unknown","Oxalis rhombeo-ovata"
