"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","identifiedBy","specificEpithet","scientificNameAuthorship","coordinatePrecision","barcode","verbatimLatitude","verbatimLongitude","continentocean","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualcount","occurrenceRemarks","recordNumber","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","preparationtype","typeStatus","previouscatalognumber","sex","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","UEC","83229","Dichorisandra hexandra (Aubl.) C.B.Clarke","Plantae","Commelinaceae","Dichorisandra","1995","3","15","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.516667","-19.916667","2023-03-09 11:23:33","Aona, LYS","hexandra","(Aubl.) C.B.Clarke",,,,,,"Liliopsida","Commelinales",,,,,,,"469",,,,,,,,"GBIF","Paulo de Faria","2007-07-01","Dichorisandra hexandra (Aubl.) C.B.Clarke",,"BR",,,"1995-03-15",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039906",,,,"https://specieslink.net/guid/2/83229",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dichorisandra",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Dichorisandra hexandra","Dichorisandra hexandra","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC070429",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Dichorisandra hexandra","(Aubl.) C.B.Clarke","name_w_authors","Commelinaceae","Dichorisandra hexandra","(Aubl.) C.B.Clarke","species","name accepted","bfo-16917",,,"Dichorisandra hexandra (Aubl.) C.B.Clarke","Dichorisandra","Commelinaceae","unknown","Dichorisandra hexandra"
"gbif","SJRP","10706","Dichorisandra tejucensis Mart. ex Schult.f.","Plantae","Commelinaceae","Dichorisandra","1995","3","15","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranghetti","-49.516667","-19.916667","2024-05-17 16:31:52",,"tejucensis","Mart. ex Schult. f.",,,,,,"Liliopsida","Commelinales",,,,,,,"470",,,,,,,,"GBIF","Paulo de Faria",,"Dichorisandra tejucensis Mart. ex Schult.f.",,"BR",,,"1995-03-15",,,,,,"DOUBTFUL","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874749",,,,"https://specieslink.net/guid/27/10706",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dichorisandra",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Dichorisandra tejucensis","Dichorisandra tejucensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Dichorisandra tejucensis","Mart. ex Schult. f.","name_w_authors","Commelinaceae","Dichorisandra tejucensis","Mart. ex Schult. f.","species","author misspelled","bfo-48538",,,"Dichorisandra tejucensis Mart. ex Schult. f.","Dichorisandra","Commelinaceae","unknown","Dichorisandra tejucensis"
"gbif","FUEL","43797","Dilodendron bipinnatum Radlk.","Plantae","Sapindaceae","Dilodendron","2001","6","8","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria, abrangendo um, Próximo à estrada","UEL","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/48","Tomasetto, F; Rezende, AA","-49.516667","-19.916667","2024-12-05 15:06:30",,"bipinnatum","Radlk.",,,,,,"Magnoliopsida","Sapindales",,,,,,,"153",,"500","500",,,,,"GBIF","Paulo de Faria",,"Dilodendron bipinnatum Radlk.",,"BR",,,"2001-06-08",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria, proximo a estrada",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","2464863790",,,,"https://specieslink.net/guid/48/43797",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dilodendron",,,,,,"78dcee36-b0a2-4679-802d-bc0b5016518b",,,TRUE,FALSE,"Dilodendron bipinnatum","Dilodendron bipinnatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Dilodendron bipinnatum","Radlk.","name_w_authors","Sapindaceae","Dilodendron bipinnatum","Radlk.","species","name accepted","bfo-20902",,,"Dilodendron bipinnatum Radlk.","Dilodendron","Sapindaceae","unknown","Dilodendron bipinnatum"
"gbif","HRCB","39303","Dimorphandra mollis Benth.","Plantae","Fabaceae","Dimorphandra","2001","12","5","Brasil","São Paulo",,"Estrada de acesso a Estação Ecológica de Paulo de Faria.","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Tamasetto, F.","-49.516667","-19.916667","2024-12-18 09:16:04",,"mollis","Benth.",,,,,,"Magnoliopsida","Fabales",,,,,,,"262",,,,,,,,"GBIF","Paulo de Faria",,"Dimorphandra mollis Benth.",,"BR",,,"2001-12-05",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estrada de acesso a estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1090690801",,,,"https://specieslink.net/guid/15/39303",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dimorphandra",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Dimorphandra mollis","Dimorphandra mollis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Dimorphandra mollis","Benth.","name_w_authors","Fabaceae","Dimorphandra mollis","Benth.","species","name accepted","bfo-83086",,,"Dimorphandra mollis Benth.","Dimorphandra","Fabaceae","unknown","Dimorphandra mollis"
"gbif","UEC","60022","Dioclea virgata (Rich.) Amshoff","Plantae","Fabaceae","Dioclea","1991","5","3","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V; Guimarães, P",,,"2024-11-25 11:23:01","Queiroz, L","virgata","(Rich.) Amshoff",,,,,,"Magnoliopsida","Fabales",,,,,,,"38",,,,,,,,"GBIF","Paulo de Faria","1998-09-01","Dioclea virgata (Rich.) Amshoff",,"BR",,,"1991-05-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1703306319",,,,"https://specieslink.net/guid/2/60022",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dioclea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Dioclea virgata","Dioclea virgata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC152456",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Dioclea virgata","(Rich.) Amshoff","name_w_authors","Fabaceae","Dioclea virgata","(Rich.) Amshoff","species","name accepted","bfo-22948",,,"Dioclea virgata (Rich.) Amshoff","Dioclea","Fabaceae","unknown","Dioclea virgata"
"gbif","UEC","83222","Dioscorea dodecaneura Vell.","Plantae","Dioscoreaceae","Dioscorea","1994","4","19","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.533333","-19.966667","2023-03-09 11:24:08","Kirizawa, M","dodecaneura","Vell.",,,,,,"Liliopsida","Dioscoreales",,,,,,,"305",,,,,,,,"GBIF","Paulo de Faria","2002-05-27","Dioscorea dodecaneura Vell.",,"BR",,,"1994-04-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039937",,,,"https://specieslink.net/guid/2/83222",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dioscorea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Dioscorea dodecaneura","Dioscorea dodecaneura","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC075503",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Dioscorea dodecaneura","Vell.","name_w_authors","Dioscoreaceae","Dioscorea dodecaneura","Vell.","species","name accepted","bfo-7383",,,"Dioscorea dodecaneura Vell.","Dioscorea","Dioscoreaceae","unknown","Dioscorea dodecaneura"
"gbif","UEC","83235","Dioscorea monadelpha (Kunth) Griseb.","Plantae","Dioscoreaceae","Dioscorea","1994","2","8","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria, Estação de coleta 1.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.533333","-19.966667","2023-03-09 11:24:09","Kirizawa, M","monadelpha","(Kunth) Griseb.",,,,,,"Liliopsida","Dioscoreales",,,,,,,"272",,,,,,,,"GBIF","Paulo de Faria","2002-09-02","Dioscorea monadelpha (Kunth) Griseb.",,"BR",,,"1994-02-08",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039941",,,,"https://specieslink.net/guid/2/83235",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dioscorea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Dioscorea monadelpha","Dioscorea monadelpha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Dioscorea monadelpha","(Kunth) Griseb.","name_w_authors","Dioscoreaceae","Dioscorea monadelpha","(Kunth) Griseb.","species","name accepted","bfo-7398",,,"Dioscorea monadelpha (Kunth) Griseb.","Dioscorea","Dioscoreaceae","unknown","Dioscorea monadelpha"
"gbif","SJRP","10713","Dioscorea ×monandra Hauman","Plantae","Dioscoreaceae","Dioscorea","1994","4","19","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranghetti","-49.516667","-19.916667","2024-05-17 16:31:52",,"monandra","Hauman",,,,,,"Liliopsida","Dioscoreales",,,,,,,"305",,,,,,,,"GBIF","Paulo de Faria",,"Dioscorea ×monandra Hauman",,"BR",,,"1994-04-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874720",,,,"https://specieslink.net/guid/27/10713",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dioscorea",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Dioscorea monandra","Dioscorea monandra","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Dioscorea monandra","Hauman","hybrid|name_w_authors","Dioscoreaceae","Dioscorea monandra","Hauman","species","name misspelled","bfo-599856",,,"Dioscorea monandra Hauman","Dioscorea","Dioscoreaceae","unknown","Dioscorea monandra"
"gbif","UEC","85133","Dioscorea multiflora Mart. ex Griseb.","Plantae","Dioscoreaceae","Dioscorea","1995","8","23","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria, Mata de planalto; terra roxa.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Grecco, MDN; Stranghetti, V; Rezende, AA; Cardamone, RB; Sartori, A; Rosa, AM",,,"2023-03-09 11:24:09","Kirizawa, M","multiflora","Mart. ex Griseb.",,,,,,"Liliopsida","Dioscoreales",,,,,,,"74",,,,,,,,"GBIF","Paulo de Faria","2001-10-23","Dioscorea multiflora Mart. ex Griseb.",,"BR",,,"1995-08-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria, mata de planalto",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1089041301",,,,"https://specieslink.net/guid/2/85133",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dioscorea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Dioscorea multiflora","Dioscorea multiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC075460",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Dioscorea multiflora","Mart. ex Griseb.","name_w_authors","Dioscoreaceae","Dioscorea multiflora","Mart. ex Griseb.","species","name accepted","bfo-7399",,,"Dioscorea multiflora Mart. ex Griseb.","Dioscorea","Dioscoreaceae","unknown","Dioscorea multiflora"
"gbif","SJRP","29337","Diospyros L.","Plantae","Ebenaceae","Diospyros","2001","3","21","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Tomasetto, F. & Rezende, A.A. & Ranga, N.T.","-49.516667","-19.916667","2024-04-22 10:51:56",,,,,,,,,"Magnoliopsida","Ericales",,,,,,,"150",,"500","500",,,,,"GBIF","Paulo de Faria",,"Diospyros L.",,"BR",,,"2001-03-21",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989886051",,,,"https://specieslink.net/guid/27/29337",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diospyros",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,,"Diospyros","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Diospyros","L.","name_w_authors","Ebenaceae","Diospyros","L.","genus","name accepted","bfo-7429",,,"Diospyros L.","Diospyros","Ebenaceae","unknown",
"gbif","SPF","114606","Diplopterys lutea (Griseb.) W.R.Anderson & C.Davis","Plantae","Malpighiaceae","Diplopterys","1995","8","23","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria, Mata de Planalto; terra roxa.","USP-IB","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/7","Grecco, MDN","-49.516667","-19.916667","2024-01-30 15:22:16","Carvalho, PD","lutea","(Griseb.) W.R.Anderson & C.Davis",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"73",,,,,,,,"GBIF","Paulo de Faria","2009-10-01","Diplopterys lutea (Griseb.) W.R.Anderson & C.Davis",,"BR",,,"1995-08-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria, mata de planalto",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1801148653",,,,"https://specieslink.net/guid/7/114606",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diplopterys",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,TRUE,FALSE,"Diplopterys lutea","Diplopterys lutea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPF00114606",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Diplopterys lutea","(Griseb.) W.R.Anderson & C.C.Davis","name_w_authors","Malpighiaceae","Diplopterys lutea","(Griseb.) W.R.Anderson & C.C.Davis","species","author misspelled","bfo-25710",,,"Diplopterys lutea (Griseb.) W.R.Anderson & C.C.Davis","Diplopterys","Malpighiaceae","unknown","Diplopterys lutea"
"gbif","UEC","82694","Diplopterys pubipetala (A.Juss.) W.R.Anderson & C.Davis","Plantae","Malpighiaceae","Diplopterys","1994","9","13","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria. Est","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2023-03-09 11:36:00","Mamede, MCH","pubipetala","(A.Juss.) W.R.Anderson & C.C.Davis",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"377",,,,,,,,"GBIF","Paulo de Faria","2008-06-09","Diplopterys pubipetala (A.Juss.) W.R.Anderson & C.Davis",,"BR",,,"1994-09-13",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039574",,,,"https://specieslink.net/guid/2/82694",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diplopterys",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Diplopterys pubipetala","Diplopterys pubipetala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Diplopterys pubipetala","(A.Juss.) W.R.Anderson & C.C.Davis","name_w_authors","Malpighiaceae","Diplopterys pubipetala","(A.Juss.) W.R.Anderson & C.C.Davis","species","author misspelled","bfo-25711",,,"Diplopterys pubipetala (A.Juss.) W.R.Anderson & C.C.Davis","Diplopterys","Malpighiaceae","unknown","Diplopterys pubipetala"
"gbif","HRCB","30276","Dipteryx alata Vogel","Plantae","Fabaceae","Dipteryx","1994","8","10","Brasil","São Paulo",,"Próximo a Estação Ecológica de Paulo de Faria.","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Stranghetti, V.",,,"2024-12-18 09:16:04","Pinto, R.B.","alata","Vogel",,,,,,"Magnoliopsida","Fabales",,,,,,,"375",,,,,,,,"GBIF","Paulo de Faria","2013-11-01","Dipteryx alata Vogel",,"BR",,,"1994-08-10",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","proximo a estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1090688308",,,,"https://specieslink.net/guid/15/30276",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dipteryx",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,"Dipteryx alata","Dipteryx alata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Dipteryx alata","Vogel","name_w_authors","Fabaceae","Dipteryx alata","Vogel","species","name accepted","bfo-29628",,,"Dipteryx alata Vogel","Dipteryx","Fabaceae","unknown","Dipteryx alata"
"gbif","UEC","82578","Distimake aegyptius (L.) A.R.Simões & Staples","Plantae","Convolvulaceae","Distimake","1995","3","29","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria. Beira da mata, lado direito. (Estação de coleta 1).","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.516667","-19.916667","2024-11-25 11:18:52","Petrongari, FS","aegyptius","(L.) A.R.Simões & Staples",,,,,,"Magnoliopsida","Solanales",,,,,,,"483",,,,,,,,"GBIF","Paulo de Faria","2017-05-04","Distimake aegyptius (L.) A.R.Simões & Staples",,"BR",,,"1995-03-29",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039539",,,,"https://specieslink.net/guid/2/82578",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Distimake",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Distimake aegyptius","Distimake aegyptius","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC080160",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Distimake aegyptius","(L.) A.R. Simões & Staples","name_w_authors","Convolvulaceae","Distimake aegyptius","(L.) A.R. Simões & Staples","species","author misspelled","bfo-603595",,,"Distimake aegyptius (L.) A.R. Simões & Staples","Distimake","Convolvulaceae","unknown","Distimake aegyptius"
"gbif","UEC","82577","Distimake macrocalyx (Ruiz & Pav.) A.R.Simões & Staples","Plantae","Convolvulaceae","Distimake","1994","5","20","Brazil","São Paulo",,"Estação Ecológica Paulo de Faria&nf;(19º55' - 19º58'S a 49º31' - 19º32'W)","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2024-11-25 11:18:52","Petrongari, FS","macrocalyx","(Ruiz & Pav.) A.R.Simões & Staples",,,,,,"Magnoliopsida","Solanales",,,,,,,"345",,,,,,,,"GBIF","Paulo de Faria","2017-05-04","Distimake macrocalyx (Ruiz & Pav.) A.R.Simões & Staples",,"BR",,,"1994-05-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica paulo de faria&nf",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1089039525",,,,"https://specieslink.net/guid/2/82577",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Distimake",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Distimake macrocalyx","Distimake macrocalyx","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC093949",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Distimake macrocalyx","(Ruiz & Pav.) A.R. Simões & Staples","name_w_authors","Convolvulaceae","Distimake macrocalyx","(Ruiz & Pav.) A.R. Simões & Staples","species","author misspelled","bfo-604876",,,"Distimake macrocalyx (Ruiz & Pav.) A.R. Simões & Staples","Distimake","Convolvulaceae","unknown","Distimake macrocalyx"
