"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","country","stateProvince","county","institutionCode","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordedBy","year","month","day","barcode","locality","identifiedBy","yearIdentified","recordNumber","occurrenceRemarks","coordinatePrecision","class","order","monthIdentified","phylum","dayIdentified","continentocean","minimumElevationInMeters","maximumElevationInMeters","typeStatus","relatedcatalogitem","infraspecificEpithet","preparationtype","individualcount","fieldNumber","previouscatalognumber","minimumDepthInMeters","maximumDepthInMeters","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","HPBR","10030","Ocotea corymbosa","Plantae","Lauraceae","Ocotea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","corymbosa","0","0","2021-09-16T16:12:14","(Meisn.) Mez.","TOPPA, R.","2002","08","23","HPBR010030","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"08",,"23",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-08-23",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ocotea corymbosa","(Meisn.) Mez","possibly_ok","Lauraceae","Ocotea corymbosa","(Meisn.) Mez","species","author misspelled","bfo-8496",,,"Ocotea corymbosa (Meisn.) Mez","Ocotea","Lauraceae","low","Ocotea corymbosa"
"user","RB","RB01508507","Ocotea pulchella (Nees & Mart.) Mez","Plantae","Lauraceae","Ocotea","Brasil","São Paulo",,"JBRJ","Preserved Specimen",,,,"pulchella",,,,"(Nees & Mart.) Mez","M.R. Mechi; S. Mateus","1991","12","19",,"Estação Ecológica Jataí",,,"82",,,,,,,,,,,,,,,,,,,,,"Luiz Antônio",,,,,,,"1991-12-19",,,,,,,"sp.","Physical Object",,,,"RB",,"Mechi, M.R.","82","1991","s.n.","n.d.","Mateus, S.","Mechi",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,"urn:catalog:JBRJ:RB:1508507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/50/85/7/01508507.jpg",,,,,,,,,,,,,,,,,"2023-11-21 13:41:06+00","Angiospermas","brazil_sao paulo_luis antonio","Brazil","São Paulo","Luís Antônio",,"check_local.2municip.","Ocotea pulchella","(Nees & Mart.) Mez","name_w_authors","Lauraceae","Ocotea pulchella","(Nees & Mart.) Mez","species","name accepted","bfo-8480",,,"Ocotea pulchella (Nees & Mart.) Mez","Ocotea","Lauraceae","unknown","Ocotea pulchella"
"speciesLink","HPBR","10048","Onagraceae","Plantae","Onagraceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2021-07-06T17:12:16",,"TOPPA, R.","2002","07","01","HPBR010048","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"07",,"01",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-07-01",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Onagraceae","Juss.","family_as_genus","Onagraceae","Onagraceae","Juss.","family","name accepted","bfo-177",,,"Onagraceae Juss.",,"Onagraceae","low",
"speciesLink","HPBR","10034","Ouratea spectabilis","Plantae","Ochnaceae","Ouratea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","spectabilis","0","0","2020-06-24T11:42:24","(Mart.) Engl.","TOPPA, R.","2002","08","30","HPBR010034","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"08",,"30",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-08-30",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ouratea spectabilis","(Mart.) Engl.","possibly_ok","Ochnaceae","Ouratea spectabilis","(Mart.) Engl.","species","name accepted","bfo-31722",,,"Ouratea spectabilis (Mart.) Engl.","Ouratea","Ochnaceae","low","Ouratea spectabilis"
"speciesLink","HPBR","10022","Piper arboreum","Plantae","Piperaceae","Piper","Brasil","SP","Luiz Antônio","URICER","S",,,"362","arboreum","0","0","2021-09-16T16:12:14","Aubl.","TOPPA, R.","2001","06","07","HPBR010022","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"06",,"07",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-06-07",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piper arboreum","Aubl.","possibly_ok","Piperaceae","Piper arboreum","Aubl.","species","name accepted","bfo-12748",,,"Piper arboreum Aubl.","Piper","Piperaceae","low","Piper arboreum"
"speciesLink","HPBR","9970","Piptocarpha rotundifolia","Plantae","Asteraceae","Piptocarpha","Brasil","SP","Luiz Antônio","URICER","S",,,"362","rotundifolia","0","0","2023-05-17T17:17:03","(Less.) Baker","TOPPA, R.","2001","05","31","HPBR009970","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,"<nO>Área aberta, arbusto com flores</nO>",,,,"05",,"31",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-31",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piptocarpha rotundifolia","(Less.) Baker","possibly_ok","Asteraceae","Piptocarpha rotundifolia","(Less.) Baker","species","name accepted","bfo-16244",,,"Piptocarpha rotundifolia (Less.) Baker","Piptocarpha","Asteraceae","low","Piptocarpha rotundifolia"
"speciesLink","HPBR","9967","Plathymenia reticulata","Plantae","Fabaceae","Plathymenia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","reticulata","0","0","2023-07-10T11:55:15","Benth.","TOPPA, R.","2001","05","03","HPBR009967","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"4",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Plathymenia reticulata","Benth.","possibly_ok","Fabaceae","Plathymenia reticulata","Benth.","species","name accepted","bfo-83636",,,"Plathymenia reticulata Benth.","Plathymenia","Fabaceae","low","Plathymenia reticulata"
"speciesLink","HPBR","9999","Pouteria cerasifera","Plantae","Sapotaceae","Pouteria","Brasil","SP","Luiz Antônio","URICER","S",,,"362","cerasifera","0","0","2024-06-05T17:12:50","(Welw.) A.Meeuse","TOPPA, R.","2001","05","03","HPBR009999","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pouteria cerasifera","(Welw.) A.Meeuse","possibly_ok",,"Pouteria cerasifera","(Welw.) A.Meeuse","species","not found",,,,"Pouteria cerasifera (Welw.) A.Meeuse","Pouteria","Sapotaceae","low","Pouteria cerasifera"
"speciesLink","HPBR","10047","Pouteria torta","Plantae","Sapotaceae","Pouteria","Brasil","SP","Luiz Antônio","URICER","S",,,"362","torta","0","0","2024-06-05T17:12:50","(Mart.) Radlk.","TOPPA, R.","2002","07","06","HPBR010047","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"07",,"06",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2002-07-06",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pouteria torta","(Mart.) Radlk.","possibly_ok","Sapotaceae","Pouteria torta","(Mart.) Radlk.","species","name accepted","bfo-14518",,,"Pouteria torta (Mart.) Radlk.","Pouteria","Sapotaceae","low","Pouteria torta"
"speciesLink","HPBR","10041","Protium heptaphyllum","Plantae","Burseraceae","Protium","Brasil","SP","Luiz Antônio","URICER","S",,,"362","heptaphyllum","0","0","2020-06-24T11:42:23","(Aubl.) Marchand","TOPPA, R.","2002","06","06","HPBR010041","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"06",,"06",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-06-06",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Protium heptaphyllum","(Aubl.) Marchand","possibly_ok","Burseraceae","Protium heptaphyllum","(Aubl.) Marchand","species","name accepted","bfo-6593",,,"Protium heptaphyllum (Aubl.) Marchand","Protium","Burseraceae","low","Protium heptaphyllum"
"speciesLink","HPBR","10042","Prunus myrtifolia","Plantae","Rosaceae","Prunus","Brasil","SP","Luiz Antônio","URICER","S",,,"362","myrtifolia","0","0","2020-06-24T11:42:24","(L.) Urb.","TOPPA, R.","2002","06","06","HPBR010042","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"06",,"06",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-06-06",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Prunus myrtifolia","(L.) Urb.","possibly_ok","Rosaceae","Prunus myrtifolia","(L.) Urb.","species","name accepted","bfo-26058",,,"Prunus myrtifolia (L.) Urb.","Prunus","Rosaceae","low","Prunus myrtifolia"
"speciesLink","HPBR","9969","Psidium australe","Plantae","Myrtaceae","Psidium","Brasil","SP","Luiz Antônio","URICER","S",,,"362","australe","0","0","2023-07-19T11:49:25","Cambess.","TOPPA, R.","2001","05","31","HPBR009969","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,"<nO>Área aberta</nO>",,,,"05",,"31",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-31",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Psidium australe","Cambess.","possibly_ok","Myrtaceae","Psidium australe","Cambess.","species","name accepted","bfo-10856",,,"Psidium australe Cambess.","Psidium","Myrtaceae","low","Psidium australe"
"speciesLink","HPBR","10009","Pterodon emarginatus","Plantae","Fabaceae","Pterodon","Brasil","SP","Luiz Antônio","URICER","S",,,"362","emarginatus","0","0","2023-04-26T17:15:40","Vogel","TOPPA, R.","2002","09","13","HPBR010009","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"09",,"13",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-09-13",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pterodon emarginatus","Vogel","possibly_ok","Fabaceae","Pterodon emarginatus","Vogel","species","name accepted","bfo-29842",,,"Pterodon emarginatus Vogel","Pterodon","Fabaceae","low","Pterodon emarginatus"
"speciesLink","HPBR","10090","Pterogyne nitens","Plantae","Fabaceae","Pterogyne","Brasil","SP","Luiz Antônio","URICER","S",,,"362","nitens","0","0","2023-05-11T11:58:49","Tul","TOPPA, R.","2001","08","14","HPBR010090","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,"<nO>Mata</nO>",,,,"08",,"14",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-08-14",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pterogyne nitens","Tul.","possibly_ok","Fabaceae","Pterogyne nitens","Tul.","species","author misspelled","bfo-28161",,,"Pterogyne nitens Tul.","Pterogyne","Fabaceae","low","Pterogyne nitens"
"speciesLink","HPBR","10061","Qualea grandiflora","Plantae","Vochysiaceae","Qualea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","grandiflora","0","0","2024-06-05T17:12:58","Mart.","TOPPA, R.","2002","12","18","HPBR010061","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"12",,"18",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-12-18",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Qualea grandiflora","Mart.","possibly_ok","Vochysiaceae","Qualea grandiflora","Mart.","species","name accepted","bfo-15288",,,"Qualea grandiflora Mart.","Qualea","Vochysiaceae","low","Qualea grandiflora"
"speciesLink","ESA","086414","Rhynchospora marisculus","Plantae","Cyperaceae","Rhynchospora","Brasil","São Paulo","Luís Antônio","ESALQ","PreservedSpecimen",,,"8","marisculus","-47.700001","-21.549999","2025-01-15T09:35:14","Lindl. & Nees","Bopp, L.T.","2002","05","22","ESA086414","Estação Ecológica Jataí","Araújo, A.C.",,,,"26872",,,,"Magnoliophyta",,,,,,,,,,,,,,"SPLINK","Luís Antônio",,,,,,,,,,,,,,,,,,,"ESA",,"Bopp, L.T.","s.n.","2002","Araujo, A.C.","n.d.",,"Bopp",,"brazil","sao paulo","luis antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luis antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Rhynchospora marisculus","Lindl. & Nees","possibly_ok","Cyperaceae","Rhynchospora marisculus","Lindl. & Nees","species","name accepted","bfo-17245",,,"Rhynchospora marisculus Lindl. & Nees","Rhynchospora","Cyperaceae","low","Rhynchospora marisculus"
"speciesLink","HPBR","10053","Roupala montana","Plantae","Proteaceae","Roupala","Brasil","SP","Luiz Antônio","URICER","S",,,"362","montana","0","0","2020-06-24T11:42:24","Aubl.","TOPPA, R.","2002","07","02","HPBR010053","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,"<nO>Mata</nO>",,,,"07",,"02",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-07-02",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Roupala montana","Aubl.","possibly_ok","Proteaceae","Roupala montana","Aubl.","species","name accepted","bfo-13799",,,"Roupala montana Aubl.","Roupala","Proteaceae","low","Roupala montana"
"speciesLink","HPBR","10089","Roupala brasiliensis","Plantae","Proteaceae","Roupala","Brasil","SP","Luiz Antônio","URICER","S",,,"362","brasiliensis","0","0","2023-05-17T17:17:21","Klotzsch","TOPPA, R.","2001","08","14","HPBR010089","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"08",,"14",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-08-14",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Roupala montana var. brasiliensis","(Klotzsch) K.S.Edwards","possibly_ok","Proteaceae","Roupala montana var. brasiliensis","(Klotzsch) K.S.Edwards","variety","replaced synonym","bfo-104848","Roupala montana var. brasiliensis","(Klotzsch) K.S.Edwards","Roupala montana var. brasiliensis (Klotzsch) K.S.Edwards","Roupala","Proteaceae","low","Roupala montana"
"speciesLink","HPBR","10107","Rourea induta","Plantae","Connaraceae","Rourea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","induta","0","0","2024-09-30T11:50:47","Planch","TOPPA, R.","2001","05","03","HPBR010107","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Rourea induta","Planch.","possibly_ok","Connaraceae","Rourea induta","Planch.","species","author misspelled","bfo-16938",,,"Rourea induta Planch.","Rourea","Connaraceae","low","Rourea induta"
"speciesLink","HPBR","10058","Rudgea viburnoides","Plantae","Rubiaceae","Rudgea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","viburnoides","0","0","2024-06-05T17:12:46","Benth","TOPPA, R.","2002","12","18","HPBR010058","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,"<nO>Fruto laranja, trepedareira totalmente enrolada</nO>",,,,"12",,"18",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-12-18",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Rudgea viburnoides","(Cham.) Benth.","possibly_ok","Rubiaceae","Rudgea viburnoides","(Cham.) Benth.","species","author misspelled","bfo-20852",,,"Rudgea viburnoides (Cham.) Benth.","Rudgea","Rubiaceae","low","Rudgea viburnoides"
"speciesLink","HPBR","10109","Salacia crassifolia","Plantae","Celastraceae","Salacia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","crassifolia","0","0","2025-03-11T16:52:56","(Mart. ex Schult.) G.Don","TOPPA, R.","2001","05","03","HPBR010109","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Salacia crassifolia","(Mart. ex Schult.) G.Don","possibly_ok","Celastraceae","Salacia crassifolia","(Mart. ex Schult.) G.Don","species","name accepted","bfo-25363",,,"Salacia crassifolia (Mart. ex Schult.) G.Don","Salacia","Celastraceae","low","Salacia crassifolia"
"speciesLink","HPBR","10108","Sapium","Plantae","Euphorbiaceae","Sapium","Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2024-10-18T17:10:08",,"TOPPA, R.","2001","05","03","HPBR010108","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Sapium","Jacq.","indet","Euphorbiaceae","Sapium","Jacq.","genus","name accepted","bfo-17662",,,"Sapium Jacq.","Sapium","Euphorbiaceae","low",
