"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","continentocean","class","order","infraspecificEpithet","individualcount","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SORO","8324","Piper gaudichaudianum Kunth","Plantae","Piperaceae","Piper","2008",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","gaudichaudianum","Cardoso-Leite, E.",,,"2024-11-12 10:31:08","Kuntze",,,,,,,"124",,,,,,"Magnoliopsida","Piperales",,,,,,,,,,"GBIF","Eldorado",,"Piper gaudichaudianum Kunth",,"BR",,,"2008",,,,,,"DOUBTFUL","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387546",,,,"https://specieslink.net/guid/391/8324",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piper",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Piper gaudichaudianum","Piper gaudichaudianum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Piper gaudichaudianum","Kunth","name_w_authors","Piperaceae","Piper gaudichaudianum","Kunth","species","name accepted","bfo-12780",,,"Piper gaudichaudianum Kunth","Piper","Piperaceae","unknown","Piper gaudichaudianum"
"gbif","SORO","9077","Piptadenia gonoacantha (Mart.) J.F.Macbr.","Plantae","Fabaceae","Piptadenia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","gonoacantha","Cardoso-Leite, E.",,,"2024-11-12 10:30:16","(Mart.) Macbr.",,,,,,,"703",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Piptadenia gonoacantha (Mart.) J.F.Macbr.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384703",,,,"https://specieslink.net/guid/391/9077",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piptadenia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Piptadenia gonoacantha","Piptadenia gonoacantha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","name_w_authors","Fabaceae","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","species","name accepted","bfo-31387",,,"Piptadenia gonoacantha (Mart.) J.F.Macbr.","Piptadenia","Fabaceae","unknown","Piptadenia gonoacantha"
"gbif","IRAI","8628","Plantae","Plantae",,,"2013","12","31","Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","PNFM",,"PRESERVED_SPECIMEN",,,,"Ristow, R.","-48.404806","-24.636111","2014-04-17 23:55:02",,,,,,"-48.404806","-24.636111","3862","790","790",,,,,,,,,,,,,,,"GBIF","Eldorado",,"Plantae",,"BR",,"IRAI - Herbário do Parque da Ciência Newton Freire Maia","2013-12-31",,,,,,"ACCEPTED","KINGDOM","Collection",,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","1090164285",,,,"BRA:PNFM:IRAI:8628",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"df761c30-988d-4ff8-b7d4-b24ff51c0c8d",,,TRUE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Plantae sp.",,"indet",,"Plantae sp.",,"genus","not found",,,,"Plantae sp.","Plantae","Plantaginaceae","unknown",
"gbif","SORO","8678","Platymiscium floribundum Vogel","Plantae","Fabaceae","Platymiscium","2008",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","floribundum","Cardoso-Leite, E.",,,"2024-11-12 10:30:16","Vogel",,,,,,,"92",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Platymiscium floribundum Vogel",,"BR",,,"2008",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386030",,,,"https://specieslink.net/guid/391/8678",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platymiscium",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Platymiscium floribundum","Platymiscium floribundum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Platymiscium floribundum","Vogel","name_w_authors","Fabaceae","Platymiscium floribundum","Vogel","species","name accepted","bfo-29816",,,"Platymiscium floribundum Vogel","Platymiscium","Fabaceae","unknown","Platymiscium floribundum"
"gbif","SORO","8246","Tibouchina mutabilis (Vell.) Cogn.","Plantae","Melastomataceae","Pleroma",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","mutabilis","Cardoso-Leite, E.",,,"2024-11-12 10:30:31","(Vell.) Cogn.",,,,,,,"888",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Pleroma mutabile (Vell.) Triana",,"BR",,,,,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953388010",,,,"https://specieslink.net/guid/391/8246",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tibouchina",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Pleroma mutabile","Tibouchina mutabilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Pleroma mutabile","(Vell.) Triana","name_w_authors","Melastomataceae","Pleroma mutabile","(Vell.) Triana","species","replaced synonym","bfo-603045","Pleroma mutabile","(Vell.) Triana","Pleroma mutabile (Vell.) Triana","Pleroma","Melastomataceae","unknown","Pleroma mutabile"
"gbif","SORO","811","Pouteria laurifolia (Gomes) Radlk.","Plantae","Sapotaceae","Pouteria",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","laurifolia","Cardoso-Leite, E.","-48.3939","-24.6483","2024-11-12 10:31:13","(Gomes) Radlk",,,,,,,"97",,,,,,"Magnoliopsida","Ericales",,,,,,,,,,"GBIF","Eldorado",,"Pouteria caimito (Ruiz & Pav.) Radlk.",,"BR",,,,,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385122",,,,"https://specieslink.net/guid/391/811",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pouteria",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,TRUE,TRUE,"Pouteria caimito","Pouteria laurifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Pouteria caimito","(Ruiz & Pav.) Radlk.","name_w_authors","Sapotaceae","Pouteria caimito","(Ruiz & Pav.) Radlk.","species","replaced synonym","bfo-14499","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pouteria caimito (Ruiz & Pav.) Radlk.","Pouteria","Sapotaceae","unknown","Pouteria caimito"
"gbif","SORO","8539","Primulaceae","Plantae","Primulaceae",,"2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391",,"Cardoso-Leite, E.",,,"2024-11-12 10:31:09",,,,,,,,"232",,,,,,"Magnoliopsida","Ericales",,,,,,,,,,"GBIF","Eldorado",,"Primulaceae",,"BR",,,"2007",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384427",,,,"https://specieslink.net/guid/391/8539",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Primulaceae","Batsch ex Borkh.","family_as_genus","Primulaceae","Primulaceae","Batsch ex Borkh.","family","name accepted","bfo-121874",,,"Primulaceae Batsch ex Borkh.",,"Primulaceae","unknown",
"gbif","SORO","787","Prockia crucis P.Browne ex L.","Plantae","Salicaceae","Prockia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","crucis","Cardoso-Leite, E.",,,"2024-11-12 10:31:11","P.Browne ex L",,,,,,,"920",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF","Eldorado",,"Prockia crucis P.Browne ex L.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385527",,,,"https://specieslink.net/guid/391/787",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prockia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Prockia crucis","Prockia crucis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Prockia crucis","P.Browne ex L.","name_w_authors","Salicaceae","Prockia crucis","P.Browne ex L.","species","name accepted","bfo-14390",,,"Prockia crucis P.Browne ex L.","Prockia","Salicaceae","unknown","Prockia crucis"
"gbif","SORO","9099","Protium widgrenii Engl.","Plantae","Burseraceae","Protium","2006",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","widgrenii","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:53","Engl.",,,,,,,"823",,,,,,"Magnoliopsida","Sapindales",,,,,,,,,,"GBIF","Eldorado",,"Protium widgrenii Engl.",,"BR",,,"2006",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385770",,,,"https://specieslink.net/guid/391/9099",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protium",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Protium widgrenii","Protium widgrenii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Protium widgrenii","Engl.","name_w_authors","Burseraceae","Protium widgrenii","Engl.","species","name accepted","bfo-6602",,,"Protium widgrenii Engl.","Protium","Burseraceae","unknown","Protium widgrenii"
"gbif","SORO","8537","Pseudobombax grandiflorum (Cav.) A.Robyns","Plantae","Malvaceae","Pseudobombax","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","grandiflorum","Cardoso-Leite, E.",,,"2024-11-12 10:30:22","(Cav.) A. Robyns",,,,,,,"1453",,,,,,"Magnoliopsida","Malvales",,,,,,,,,,"GBIF","Eldorado",,"Pseudobombax grandiflorum (Cav.) A.Robyns",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384422",,,,"https://specieslink.net/guid/391/8537",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pseudobombax",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Pseudobombax grandiflorum","Pseudobombax grandiflorum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Pseudobombax grandiflorum","(Cav.) A.Robyns","name_w_authors","Malvaceae","Pseudobombax grandiflorum","(Cav.) A.Robyns","species","name accepted","bfo-9195",,,"Pseudobombax grandiflorum (Cav.) A.Robyns","Pseudobombax","Malvaceae","unknown","Pseudobombax grandiflorum"
"gbif","SORO","8390","Quiina glaziovii Engl.","Plantae","Quiinaceae","Quiina",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","glaziovii","Cardoso-Leite, E.",,,"2024-11-12 10:31:09","Engl.",,,,,,,"1181",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF",,,"Quiina glaziovii Engl.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","parque estadual caverna do diabo","parque estadual caverna do diabo",,"locality","brazil_sao paulo_parque estadual caverna diabo","brazil_sao paulo",-22.2584562,-48.7420254,"state","4953387689",,,,"https://specieslink.net/guid/391/8390",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quiina",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Quiina glaziovii","Quiina glaziovii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Quiina glaziovii","Engl.","name_w_authors","Quiinaceae","Quiina glaziovii","Engl.","species","name accepted","bfo-596934",,,"Quiina glaziovii Engl.","Quiina","Quiinaceae","unknown","Quiina glaziovii"
"gbif","SORO","9022","Rauvolfia sellowii Müll.Arg.","Plantae","Apocynaceae","Rauvolfia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Bugio","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","sellowii","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:47","Mull. Arg.",,,,,,,,,,,,,"Magnoliopsida","Gentianales",,,,,,,,,,"GBIF","Eldorado",,"Rauvolfia sellowii Müll.Arg.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384620",,,,"https://specieslink.net/guid/391/9022",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rauvolfia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Rauvolfia sellowii","Rauvolfia sellowii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Rauvolfia sellowii","Müll.Arg.","name_w_authors","Apocynaceae","Rauvolfia sellowii","Müll.Arg.","species","name accepted","bfo-4847",,,"Rauvolfia sellowii Müll.Arg.","Rauvolfia","Apocynaceae","unknown","Rauvolfia sellowii"
"gbif","SORO","8799","Sapium glandulosum (L.) Morong","Plantae","Euphorbiaceae","Sapium","2006","6",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo, Trilha do Araçá","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","glandulosum","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:30:03","(L.) Morong",,,,,,,"761",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF","Eldorado",,"Sapium glandulosum (L.) Morong",,"BR",,,"2006-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385475",,,,"https://specieslink.net/guid/391/8799",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sapium",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Sapium glandulosum","Sapium glandulosum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Sapium glandulosum","(L.) Morong","name_w_authors","Euphorbiaceae","Sapium glandulosum","(L.) Morong","species","name accepted","bfo-17664",,,"Sapium glandulosum (L.) Morong","Sapium","Euphorbiaceae","unknown","Sapium glandulosum"
"gbif","SORO","8676","Senna multijuga (Rich.) H.S.Irwin & Barneby","Plantae","Fabaceae","Senna",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","multijuga","Cardoso-Leite, E.",,,"2024-11-12 10:30:16","(Rich.) H.S.Irwin & Barneby",,,,,,,"596",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Senna multijuga (Rich.) H.S.Irwin & Barneby",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386037",,,,"https://specieslink.net/guid/391/8676",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Senna",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Senna multijuga","Senna multijuga","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Senna multijuga","(Rich.) H.S.Irwin & Barneby","name_w_authors","Fabaceae","Senna multijuga","(Rich.) H.S.Irwin & Barneby","species","name accepted","bfo-23157",,,"Senna multijuga (Rich.) H.S.Irwin & Barneby","Senna","Fabaceae","unknown","Senna multijuga"
"gbif","SORO","814","Sessea brasiliensis Toledo","Plantae","Solanaceae","Cestrum",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","brasiliensis","Cardoso-Leite, E.",,,"2024-11-12 10:31:13","Miq.",,,,,,,"352",,,,,,"Magnoliopsida","Solanales",,,,,,,,,,"GBIF","Eldorado",,"Cestrum toledii Carvalho & Schnoor",,"BR",,,,,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385119",,,,"https://specieslink.net/guid/391/814",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sessea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Cestrum toledii","Sessea brasiliensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","DD",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Sessea brasiliensis","Toledo","name_w_authors","Solanaceae","Sessea brasiliensis","Toledo","species","name accepted","bfo-14712",,,"Sessea brasiliensis Toledo","Sessea","Solanaceae","unknown","Sessea brasiliensis"
"gbif","SORO","8229","Sloanea monosperma Vell.","Plantae","Elaeocarpaceae","Sloanea","2007","12",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo, Trilha do Bugio","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","monosperma","Cardoso-Leite, E.;Podadera, D.S.; Peres, J.C.",,,"2024-11-12 10:30:01","Vell.",,,,,,,"201",,,,,,"Magnoliopsida","Oxalidales",,,,,,,,,,"GBIF","Eldorado",,"Sloanea hirsuta subsp. hirsuta",,"BR",,,"2007-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387857",,,,"https://specieslink.net/guid/391/8229",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sloanea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Sloanea hirsuta","Sloanea monosperma","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Sloanea hirsuta","(Schott) Planch. ex Benth.","name_w_authors","Elaeocarpaceae","Sloanea hirsuta","(Schott) Planch. ex Benth.","species","replaced synonym","bfo-103503","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sloanea hirsuta (Schott) Planch. ex Benth.","Sloanea","Elaeocarpaceae","unknown","Sloanea hirsuta"
"gbif","SORO","8665","Solanum caavurana Vell.","Plantae","Solanaceae","Solanum",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","caavurana","Cardoso-Leite, E.",,,"2024-11-12 10:31:13","Vell.",,,,,,,"1222",,,,,,"Magnoliopsida","Solanales",,,,,,,,,,"GBIF","Eldorado",,"Solanum caavurana Vell.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385941",,,,"https://specieslink.net/guid/391/8665",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Solanum caavurana","Solanum caavurana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Solanum caavurana","Vell.","name_w_authors","Solanaceae","Solanum caavurana","Vell.","species","name accepted","bfo-14738",,,"Solanum caavurana Vell.","Solanum","Solanaceae","unknown","Solanum caavurana"
