"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"335","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Campanulaceae","Lobelia","exaltata","Pohl","CAMPANULACEAE Lobelia exaltata Pohl","SPSF00059309","SPLINK","SPSF","Dalbeto, A.C.","126","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"339","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Loudetiopsis","chrysothrix","(Nees) Conert","POACEAE Loudetiopsis chrysothrix (Nees) Conert","RB01223029",,"RB","Assis, G.B.","174","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"340","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Onagraceae","Ludwigia","laruotteana","(Cambess.) H.Hara","ONAGRACEAE Ludwigia laruotteana (Cambess.) H.Hara","SPSF00059303","SPLINK","SPSF","Dalbeto, A.C.","112","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"341","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Onagraceae","Ludwigia","nervosa","(Poir.) H.Hara","ONAGRACEAE Ludwigia nervosa (Poir.) H.Hara","SPSF00057790","SPLINK","SPSF","Pilon, N.","860","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"343","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Lundia","obliqua","Sond.","BIGNONIACEAE Lundia obliqua Sond.","SPSF00057570","SPLINK","SPSF","Durigan, G.","4188","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"345","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Pteridaceae","Lytoneuron","lomariaceum","(Kunze ex Klotzsch) Yesilyurt","PTERIDACEAE Lytoneuron lomariaceum (Kunze ex Klotzsch) Yesilyurt","SPSF00056786","SPLINK","SPSF","Pilon, N.A.L.","723","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"346","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Macairea","radula","(Bonpl.) DC.","MELASTOMATACEAE Macairea radula (Bonpl.) DC.","SPSF00056828","SPLINK","SPSF","Pilon, N.A.L.","768","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"348","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Machaerium","brasiliense","Vogel","FABACEAE Machaerium brasiliense Vogel","SPSF00042941","SPLINK","SPSF","Guerin, N.","150","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"350","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Mamedea","pulchella","(Griseb.) R.F.Almeida & M.Pell.","MALPIGHIACEAE Mamedea pulchella (Griseb.) R.F.Almeida & M.Pell.","SPSF00050051","SPLINK","SPSF","Souza, F.M.","1229","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"351","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Mandevilla","illustris","(Vell.) Woodson","APOCYNACEAE Mandevilla illustris (Vell.) Woodson","RB01222999",,"RB","Assis, G.B.","132","Native","Prata","cerrado típico. Estação Ecológica de Santa Bárbara","Sim"
"352","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Mandevilla","petraea","(A.St.-Hil.) Pichon","APOCYNACEAE Mandevilla petraea (A.St.-Hil.) Pichon","SPSF00058230","SPLINK","SPSF","Durigan, G.","4179","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"353","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Mansoa","difficilis","(Cham.) Bureau & K.Schum.","BIGNONIACEAE Mansoa difficilis (Cham.) Bureau & K.Schum.","SPSF00057583","SPLINK","SPSF","Durigan, G.","4207","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"357","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Medusantha","eriophylla","(Pohl ex Benth.) Harley & J.F.B.Pastore","LAMIACEAE Medusantha eriophylla (Pohl ex Benth.) Harley & J.F.B.Pastore","SPSF00057621","SPLINK","SPSF","Durigan, G.","4248","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"360","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Miconia","albicans","(Sw.) Steud.","MELASTOMATACEAE Miconia albicans (Sw.) Steud.","SPSF00043003","SPLINK","SPSF","Guerin, N.","213","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"361","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Miconia","cinnamomifolia","(DC.) Naudin","MELASTOMATACEAE Miconia cinnamomifolia (DC.) Naudin","SPSF00050288","SPLINK","SPSF","Souza, F.M.","1225","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"362","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Miconia","ligustroides","(DC.) Naudin","MELASTOMATACEAE Miconia ligustroides (DC.) Naudin","SPSF00043028","SPLINK","SPSF","Guerin, N.","233","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"364","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Miconia","sellowiana","Naudin","MELASTOMATACEAE Miconia sellowiana Naudin","SPSF00056829","SPLINK","SPSF","Pilon, N.A.L.","769","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"366","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Microstachys","serrulata","(Mart.) F.Dietr","EUPHORBIACEAE Microstachys serrulata (Mart.) F.Dietr","RB01223053",,"RB","Assis, G.B.","198","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"369","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","alleniana","Morong","FABACEAE Mimosa alleniana Morong","SPSF00057620","SPLINK","SPSF","Durigan, G.","4247","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"372","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","dolens","(Benth.) Barneby","FABACEAE Mimosa dolens subsp. callosa (Benth.) Barneby","RB01223133",,"RB","Assis, G.B.","279","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"373","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","dolens","(Benth.) Barneby","FABACEAE Mimosa dolens subsp. eriophylla (Benth.) Barneby","SPSF00056403","SPLINK","SPSF","Souza, F.M.","78","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"375","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","dolens","Vell.","FABACEAE Mimosa dolens var. dolens Vell.","SPSF00056510","SPLINK","SPSF","Durigan, G.","4074","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"376","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","gracilis","Benth.","FABACEAE Mimosa gracilis Benth.","SPSF00056513","SPLINK","SPSF","Durigan, G.","4077","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"378","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","xanthocentra","Mart.","FABACEAE Mimosa xanthocentra Mart.","SPSF00050062","SPLINK","SPSF","Souza, F.M.","1240","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"379","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Mitracarpus","hirtus","(L.) DC.","RUBIACEAE Mitracarpus hirtus (L.) DC.","SPSF00056954","SPLINK","SPSF","Assis, G.B.","251B","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"387","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Myrcia","palustris","DC.","MYRTACEAE Myrcia palustris DC.","SPSF00043050","SPLINK","SPSF","Guerin, N.","255","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"391","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Myrcia","tomentosa","(Aubl.) DC.","MYRTACEAE Myrcia tomentosa (Aubl.) DC.","SPSF00056548","SPLINK","SPSF","Durigan, G.","4117","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"395","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Primulaceae","Myrsine","guianensis","(Aubl.) Kuntze","PRIMULACEAE Myrsine guianensis (Aubl.) Kuntze","SPSF00042963","SPLINK","SPSF","Guerin, N.","172","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"396","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Primulaceae","Myrsine","lancifolia","Mart.","PRIMULACEAE Myrsine lancifolia Mart.","SPSF00043026","SPLINK","SPSF","Guerin, N.","231","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"399","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Nanogalactia","pretiosa","(Burkart) L.P.Queiroz","FABACEAE Nanogalactia pretiosa (Burkart) L.P.Queiroz","RB01223082",,"RB","Assis, G.B.","227","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"401","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Blechnaceae","Neoblechnum","brasiliense","(Desv.) Gasper & V.A.O. Dittrich","BLECHNACEAE Neoblechnum brasiliense (Desv.) Gasper & V.A.O. Dittrich","SPSF00056563","SPLINK","SPSF","Durigan, G.","4132","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"402","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lauraceae","Ocotea","corymbosa","(Meisn.) Mez","LAURACEAE Ocotea corymbosa (Meisn.) Mez","SPSF00043006","SPLINK","SPSF","Guerin, N.","216","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"406","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lauraceae","Ocotea","velutina","(Nees) Rohwer","LAURACEAE Ocotea velutina (Nees) Rohwer","SPSF00043039","SPLINK","SPSF","Guerin, N.","244","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"407","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Oedochloa","procurrens","(Nees ex Trin.) C.Silva & R.P.Oliveira","POACEAE Oedochloa procurrens (Nees ex Trin.) C.Silva & R.P.Oliveira","RB01225406",,"RB","Assis, G.B.","292","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"408","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ochnaceae","Ouratea","spectabilis","(Mart.) Engl.","OCHNACEAE Ouratea spectabilis (Mart.) Engl.","SPSF00056741","SPLINK","SPSF","Pilon, N.A.L.","77","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"409","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Oxalidaceae","Oxalis","conorrhiza","Jacq.","OXALIDACEAE Oxalis conorrhiza Jacq.","SPSF00050058","SPLINK","SPSF","Souza, F.M.","1236","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"410","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Oxypetalum","capitatum","Malme","APOCYNACEAE Oxypetalum capitatum subsp. angustum Malme","RB01223079",,"RB","Assis, G.B.","224","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"411","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Oxypetalum","marginatum","Malme","APOCYNACEAE Oxypetalum marginatum Malme","RB01223052",,"RB","Assis, G.B.","197","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"413","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Paepalanthus","lundii","Körn.","ERIOCAULACEAE Paepalanthus lundii Körn.","SPSF00057691","SPLINK","SPSF","Pilon, N.","111","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"414","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Lycopodiaceae","Palhinhaea","cernua","(L.) Franco & Vasc.","LYCOPODIACEAE Palhinhaea cernua (L.) Franco & Vasc.","SPSF00056709","SPLINK","SPSF","Pilon, N.A.L.","5","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"415","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Palicourea","rigida","Kunth","RUBIACEAE Palicourea rigida Kunth","SPSF00056642","SPLINK","SPSF","Assis, G.B.","130","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"417","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Panicum","campestre","Nees ex Trin.","POACEAE Panicum campestre Nees ex Trin.","RB01223042",,"RB","Assis, G.B.","187","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"418","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Panicum","cervicatum","Chase","POACEAE Panicum cervicatum Chase","RB01223043",,"RB","Assis, G.B.","188","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"419","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Panicum","olyroides","Kunth","POACEAE Panicum olyroides Kunth","SPSF00057585","SPLINK","SPSF","Durigan, G.","4209","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"421","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Panicum","olyroides","Kunth","POACEAE Panicum olyroides var. olyroides Kunth","SPSF00056975","SPLINK","SPSF","Durigan, G.","4172A","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"422","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","ammodes","Trin.","POACEAE Paspalum ammodes Trin.","RB01223061",,"RB","Assis, G.B.","206","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"424","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","carinatum","Humb. & Bonpl. ex Flüggé","POACEAE Paspalum carinatum Humb. & Bonpl. ex Flüggé","RB01225410",,"RB","Assis, G.B.","311","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"426","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","cordatum","Hack.","POACEAE Paspalum cordatum Hack.","RB01225411",,"RB","Assis, G.B.","288","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"427","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","dedeccae","Quarín","POACEAE Paspalum dedeccae Quarín","SPSF00057544","SPLINK","SPSF","Durigan, G.","4010","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"429","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","flaccidum","Nees","POACEAE Paspalum flaccidum Nees","RB01225412",,"RB","Assis, G.B.","295","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"430","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","gardnerianum","Nees","POACEAE Paspalum gardnerianum Nees","RB01223062",,"RB","Assis, G.B.","207","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"431","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","guenoarum","Arechav.","POACEAE Paspalum guenoarum Arechav.","RB01223003",,"RB","Assis, G.B.","142","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"432","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","hyalinum","Nees ex Trin.","POACEAE Paspalum hyalinum Nees ex Trin.","RB01223013",,"RB","Assis, G.B.","158","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"433","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","lachneum","Nees ex Steud.","POACEAE Paspalum lachneum Nees ex Steud.","RB01225413",,"RB","Assis, G.B.","312","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"434","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","maculosum","Trin.","POACEAE Paspalum maculosum Trin.","RB01223055",,"RB","Assis, G.B.","200","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"435","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","pectinatum","Nees ex Trin.","POACEAE Paspalum pectinatum Nees ex Trin.","RB01225415",,"RB","Assis, G.B.","313","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"436","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","pilosum","Lam.","POACEAE Paspalum pilosum Lam.","RB01225416",,"RB","Assis, G.B.","314","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"437","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","polyphyllum","Nees","POACEAE Paspalum polyphyllum Nees","RB01223009",,"RB","Assis, G.B.","154","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"438","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Passifloraceae","Passiflora","lepidota","Mast.","PASSIFLORACEAE Passiflora lepidota Mast.","RB01223135",,"RB","Assis, G.B.","281","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"439","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Pavonia","hexaphylla","(S.Moore) Krapov.","MALVACEAE Pavonia hexaphylla (S.Moore) Krapov.","SPSF00056716","SPLINK","SPSF","Pilon, N.A.L.","20","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"440","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Peltaea","polymorpha","(A.St.-Hil.) Krapov. & Cristóbal","MALVACEAE Peltaea polymorpha (A.St.-Hil.) Krapov. & Cristóbal","SPSF00043059","SPLINK","SPSF","Guerin, N.","264","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"443","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Celastraceae","Peritassa","campestris","(Cambess.) A.C. Sm.","CELASTRACEAE Peritassa campestris (Cambess.) A.C. Sm.","SPSF00056622","SPLINK","SPSF","Assis, G.B.","81","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"444","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lauraceae","Persea","fulva","L.E.Kopp","LAURACEAE Persea fulva L.E.Kopp","SPSF00056573","SPLINK","SPSF","Durigan, G.","4146","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"445","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Petrea","volubilis","L.","VERBENACEAE Petrea volubilis L.","SPSF00043044","SPLINK","SPSF","Guerin, N.","249","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"446","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Amaranthaceae","Pfaffia","denudata","(Moq.) Kuntze","AMARANTHACEAE Pfaffia denudata (Moq.) Kuntze","RB01222991",,"RB","Assis, G.B.","78","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"447","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","RB01223011",,"RB","Assis, G.B.","156","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"448","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Amaranthaceae","Pfaffia","jubata","Mart.","AMARANTHACEAE Pfaffia jubata Mart.","RB01223086",,"RB","Assis, G.B.","231","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"449","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Amaranthaceae","Pfaffia","tuberosa","(Spreng.) Hicken","AMARANTHACEAE Pfaffia tuberosa (Spreng.) Hicken","RB01223002",,"RB","Assis, G.B.","139","Native","Prata","campo cerrado, pós fogo. Estação Ecológica de Santa Bárbara","Sim"
"452","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Piptocarpha","rotundifolia","(Less.) Baker","ASTERACEAE Piptocarpha rotundifolia (Less.) Baker","SPSF00042959","SPLINK","SPSF","Guerin, N.","168","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"453","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Turneraceae","Piriqueta","aurea","(Cambess.) Urb.","TURNERACEAE Piriqueta aurea (Cambess.) Urb.","RB01223090",,"RB","Assis, G.B.","235","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"454","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Turneraceae","Piriqueta","rosea","(Cambess.) Urb.","TURNERACEAE Piriqueta rosea (Cambess.) Urb.","SPSF00056620","SPLINK","SPSF","Assis, G.B.","72","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"457","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Pleroma","oleifolium","(DC.) R. Romero & Versiane","MELASTOMATACEAE Pleroma oleifolium (DC.) R. Romero & Versiane","SPSF00056823","SPLINK","SPSF","Pilon, N.A.L.","763","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"460","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale (Jacq.) Cass.","SPSF00057598","SPLINK","SPSF","Durigan, G.","4223","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"461","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapotaceae","Pouteria","ramiflora","(Mart.) Radlk.","SAPOTACEAE Pouteria ramiflora (Mart.) Radlk.","SPSF00043051","SPLINK","SPSF","Guerin, N.","256","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"462","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapotaceae","Pouteria","torta","(Mart.) Radlk.","SAPOTACEAE Pouteria torta (Mart.) Radlk.","SPSF00042987","SPLINK","SPSF","Guerin, N.","196","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"463","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapotaceae","Pradosia","brevipes","(Pierre) T.D.Penn.","SAPOTACEAE Pradosia brevipes (Pierre) T.D.Penn.","SPSF00042989","SPLINK","SPSF","Guerin, N.","198","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"464","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Prescottia","stachyodes","(Sw.) Lindl.","ORCHIDACEAE Prescottia stachyodes (Sw.) Lindl.","SPSF00057605","SPLINK","SPSF","Durigan, G.","4231","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"465","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Prestonia","coalita","(Vell.) Woodson","APOCYNACEAE Prestonia coalita (Vell.) Woodson","SPSF00057571","SPLINK","SPSF","Durigan, G.","4189","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"466","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rosaceae","Prunus","myrtifolia","(L.) Urb.","ROSACEAE Prunus myrtifolia (L.) Urb.","SPSF00042997","SPLINK","SPSF","Guerin, N.","207","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"469","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Psidium","australe","Cambess.","MYRTACEAE Psidium australe Cambess.","SPSF00056521","SPLINK","SPSF","Durigan, G.","4087","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"470","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Psidium","grandifolium","Mart. ex DC.","MYRTACEAE Psidium grandifolium Mart. ex DC.","SPSF00056528","SPLINK","SPSF","Durigan, G.","4095","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"471","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Psidium","laruotteanum","Cambess.","MYRTACEAE Psidium laruotteanum Cambess.","RB01223131",,"RB","Assis, G.B.","277","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"472","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Psidium","microcarpum","Cambess.","MYRTACEAE Psidium microcarpum Cambess.","RB01223132",,"RB","Assis, G.B.","278",,"Prata","cerrado típico. Estação Ecológica de Santa Bárbara","Não"
"473","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Pterocaulon","angustifolium","DC.","ASTERACEAE Pterocaulon angustifolium DC.","SPSF00056659","SPLINK","SPSF","Assis, G.B.","263","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"477","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Vochysiaceae","Qualea","multiflora","Mart.","VOCHYSIACEAE Qualea multiflora Mart.","SPSF00042964","SPLINK","SPSF","Guerin, N.","173","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"478","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Randia","armata","(Sw.) DC.","RUBIACEAE Randia armata (Sw.) DC.","SPSF00043038","SPLINK","SPSF","Guerin, N.","243","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"479","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Rhynchanthera","dichotoma","(Desr.) DC.","MELASTOMATACEAE Rhynchanthera dichotoma (Desr.) DC.","SPSF00056827","SPLINK","SPSF","Pilon, N.A.L.","767","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
