"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","continentocean","county","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","locality","coordinatePrecision","phylum","specificEpithet","class","order","fieldNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","relationshiptype","relatedcatalogitem","previouscatalognumber","individualcount","preparationtype","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif",,"SP","319338","Actinostemon klotzschii (Didr.) Pax","Plantae","Euphorbiaceae","Actinostemon","1997","9","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Cordeiro, I",,,,,,"https://specieslink.net/col/1","Cordeiro, I",,,"2021-12-09 11:04:50","(Didr.) Pax","1650",,"Estação Ecológica Juréia-Itatins, Guarauzinho, Mata Ombrófila Densa de Encosta junto ao alojamento da Secretaria do Meio Ambiente.",,"Tracheophyta","klotzschii","Magnoliopsida","Malpighiales",,,,,,,,,,,"GBIF","Peruíbe",,"Actinostemon klotzschii (Didr.) Pax",,"BR",,,"1997-09-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins, mata ombrofila densa de encosta junto ao alojamento da secretaria do meio ambiente",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county","2452890354",,,,"https://specieslink.net/guid/1/319338",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Actinostemon",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Actinostemon klotzschii","Actinostemon klotzschii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SP0319338",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"check_local.2municip.","Actinostemon klotzschii","(Didr.) Pax","name_w_authors","Euphorbiaceae","Actinostemon klotzschii","(Didr.) Pax","species","name accepted","bfo-25459",,,"Actinostemon klotzschii (Didr.) Pax","Actinostemon","Euphorbiaceae","unknown","Actinostemon klotzschii"
"gbif",,"HRCB","26402","Adenocalymma dusenii Kraenzl.","Plantae","Bignoniaceae","Adenocalymma","1994","5","18","Brasil","São Paulo",,,"UNESP-RC","PRESERVED_SPECIMEN","Udulutsch, R.G.",,,,,,"https://specieslink.net/col/15","Anunciação, E.A.",,,"2024-12-18 09:14:14","Kraenzl.","560",,"Estação Ecológica Juréia-Itatins Serra da Juréia, trilha para o alto da cachoeira do Salto",,"Tracheophyta","dusenii","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape","2006-10-29","Adenocalymma dusenii Kraenzl.",,"BR",,,"1994-05-18",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","1090686914",,,,"https://specieslink.net/guid/15/26402",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adenocalymma",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,"Adenocalymma dusenii","Adenocalymma dusenii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Adenocalymma dusenii","Kraenzl.","name_w_authors","Bignoniaceae","Adenocalymma dusenii","Kraenzl.","species","name accepted","bfo-112347",,,"Adenocalymma dusenii Kraenzl.","Adenocalymma","Bignoniaceae","unknown","Adenocalymma dusenii"
"gbif",,"HRCB","26403","Adenocalymma marginatum (Cham.) DC.","Plantae","Bignoniaceae","Adenocalymma","1993","2","11","Brasil","São Paulo",,,"UNESP-RC","PRESERVED_SPECIMEN","Assis, M.A.",,,,,,"https://specieslink.net/col/15","Rossi, L.",,,"2024-12-18 09:14:15","(Cham.) DC.","1277",,"Estação Ecológica Juréia-Itatins Proximidades do alojamento",,"Tracheophyta","marginatum","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape","1997-01-01","Adenocalymma marginatum (Cham.) DC.",,"BR",,,"1993-02-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins proximidades do alojamento",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","1090686939",,,,"https://specieslink.net/guid/15/26403",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adenocalymma",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,"Adenocalymma marginatum","Adenocalymma marginatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Adenocalymma marginatum","(Cham.) DC.","name_w_authors","Bignoniaceae","Adenocalymma marginatum","(Cham.) DC.","species","name accepted","bfo-112390",,,"Adenocalymma marginatum (Cham.) DC.","Adenocalymma","Bignoniaceae","unknown","Adenocalymma marginatum"
"gbif",,"SP","258570","Adenostemma brasilianum (Pers.) Cass.","Plantae","Asteraceae","Adenostemma","1992","12","12","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Moraes, MD",,,,,,"https://specieslink.net/col/1","Anunciação, EA; et al.",,,"2021-12-09 11:00:10","(Pers.) Cass.","143",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, em direção a praia do Rio Verde",,"Tracheophyta","brasilianum","Magnoliopsida","Asterales",,,,,,,,,,,"GBIF","Iguape","1997-07-01","Adenostemma brasilianum (Pers.) Cass.",,"BR",,,"1992-12-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452858272",,,,"https://specieslink.net/guid/1/258570",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adenostemma",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Adenostemma brasilianum","Adenostemma brasilianum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Adenostemma brasilianum","(Pers.) Cass.","name_w_authors","Asteraceae","Adenostemma brasilianum","(Pers.) Cass.","species","name accepted","bfo-80592",,,"Adenostemma brasilianum (Pers.) Cass.","Adenostemma","Asteraceae","unknown","Adenostemma brasilianum"
"user",,"UPCB","UPCB0034804","Adiantopsis radiata (L.) Fée",,"Pteridaceae","Adiantopsis","1996","03","04","Brasil","São Paulo",,,"UPCB",,"Prado J.",,,,,,,"Melo M.R.F","0","0",,"(L.) Fée","1086",,"Estação Ecológica Juréia-Itatins, Trilha do Morro Fernando.",,,,,,,,,,"não",,,,,,"REFLORA","Peruíbe","04/03/1996",,,,,,,"Erva crescendo sobre barranco no interior da mata. N.v.= samambaia-estrela . Mata Pluvial Tropical de Encosta.",,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"radiata","PTERIDACEAE Adiantopsis radiata (L.) Fée",,,,,,,,,,,"UPCB",,"UPCB 93091",,"Cordeiro I.","04/03/1996",,,"METRO",,,,,,,,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ok_same_resolution","Adiantopsis radiata","(L.) Fée","name_w_authors","Pteridaceae","Adiantopsis radiata","(L.) Fée","species","name accepted","bfo-91803",,,"Adiantopsis radiata (L.) Fée","Adiantopsis","Pteridaceae","high","Adiantopsis radiata"
"speciesLink","UPCB0033690","UPCB","93610","Adiantum pentadactylon","Plantae","Pteridaceae","Adiantum","1990","04","25","Brasil","São Paulo",,"Iguape","UFPR","PreservedSpecimen","Prado J.","1997","4","7",,,"45","E.L.M Catharino; L. Rossi | M.C.H Mamede","-47.549999","-24.700001","2025-06-01T12:01:36","Langsd. & Fisch.","1354","<nO>Erva, com rizoma subterraneo, local úmido e sombreado, beira da trilha . Caminho do Imperador .</nO>","Estação Ecológica Juréia-itatins. Caminho do Imperador .","55628",,"pentadactylon",,,,,,,,,,,,,"SPLINK","Iguape","1997-4-7",,,,,,,,,,,,,,,,,,"UPCB",,"Catharino, E.L.M.","1354","1990","Prado, J.","1997","Rossi, L.; Mamede, M.C.H.","Catharino",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Adiantum pentadactylon","Langsd. & Fisch.","possibly_ok","Pteridaceae","Adiantum pentadactylon","Langsd. & Fisch.","species","name accepted","bfo-91843",,,"Adiantum pentadactylon Langsd. & Fisch.","Adiantum","Pteridaceae","low","Adiantum pentadactylon"
"gbif",,"SP","263548","Aechmea caudata Lindm.","Plantae","Bromeliaceae","Aechmea","1990","11","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Wanderley, MGL; Martins, SE",,,,,,"https://specieslink.net/col/1","Fischer, EA",,,"2021-12-09 11:02:26","Lindm.","s.n.",,"Estação Ecológica Juréia-Itatins, Rio Verde.",,"Tracheophyta","caudata","Liliopsida","Poales",,,,,,,,,,,"GBIF","Iguape","2006-04-01","Aechmea caudata Lindm.",,"BR",,,"1990-11-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452861614",,,,"https://specieslink.net/guid/1/263548",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aechmea",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aechmea caudata","Aechmea caudata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Aechmea caudata","Lindm.","name_w_authors","Bromeliaceae","Aechmea caudata","Lindm.","species","name accepted","bfo-5784",,,"Aechmea caudata Lindm.","Aechmea","Bromeliaceae","unknown","Aechmea caudata"
"gbif",,"HUSC","8731","Aechmea distichantha Lem.","Plantae","Bromeliaceae","Aechmea","2007","9","4","Brasil","São Paulo",,,"UNISANTA","PRESERVED_SPECIMEN","Santos, A.L.",,,,,,"https://specieslink.net/col/437","Moura, C.; Moraes, T.T.; Camargo, T.C.C.; Santos, M.M.","-47.137222","-24.427222","2024-08-28 17:10:47","Lem.","s.n.",,"Estação Ecológica Juréia-Itatins",,"Tracheophyta","distichantha","Liliopsida","Poales",,,,,,,,,,,"GBIF","Iguape",,"Aechmea distichantha Lem.",,"BR",,,"2007-09-04",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","1090965147",,,,"https://specieslink.net/guid/437/8731",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aechmea",,,,,,"5bad80c7-8b9e-448a-84fe-df70288f16ac",,,TRUE,FALSE,"Aechmea distichantha","Aechmea distichantha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Aechmea distichantha","Lem.","name_w_authors","Bromeliaceae","Aechmea distichantha","Lem.","species","name accepted","bfo-5799",,,"Aechmea distichantha Lem.","Aechmea","Bromeliaceae","unknown","Aechmea distichantha"
"gbif",,"SP","258566","Aechmea gamosepala Wittm.","Plantae","Bromeliaceae","Aechmea","1992","12","12","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Wanderley, MGL",,,,,,"https://specieslink.net/col/1","Anunciação, EA; Rossi, L; Carvalhaes, MA; Yoshioka, CM; Barros, MAB",,,"2021-12-09 11:02:29","Wittm.","139",,"Estação Ecológica Juréia-Itatins, Trtilha do Imperador em direção à Praia do Rio Verde",,"Tracheophyta","gamosepala","Liliopsida","Poales",,,,,,,,,,,"GBIF","Iguape","1994-08-01","Aechmea gamosepala Wittm.",,"BR",,,"1992-12-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452858828",,,,"https://specieslink.net/guid/1/258566",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aechmea",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aechmea gamosepala","Aechmea gamosepala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Aechmea gamosepala","Wittm.","name_w_authors","Bromeliaceae","Aechmea gamosepala","Wittm.","species","name accepted","bfo-5812",,,"Aechmea gamosepala Wittm.","Aechmea","Bromeliaceae","unknown","Aechmea gamosepala"
"user",,"RB","RB00531781","Aechmea gracilis Lindm.","Plantae","Bromeliaceae","Aechmea","1990","9","21","Brasil","São Paulo",,,"JBRJ","Preserved Specimen","F.P. Uribbe",,,,,,,"S. J. Gomes da Silva; M. C. H. Mamede, I. Cordeiro & Y. Nagatani",,,,"Lindm.","047",,"Estação Ecológica Juréia-Itatins, Serra Juréia, trilha para Figueira Grande.",,,"gracilis",,,,,,,,,,,,,,"Iguape","2011-5-5",,,"BR",,,"1990-09-21","Mata de encosta.",,,,,,"sp.","Physical Object",,,,"RB",,"Silva, S.J.G.","047","1990","Uribbe, F.P.","2011","Mamede, M.C.H.; Cordeiro, I.; Nagatani, Y.","Silva",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county",,,,,"urn:catalog:JBRJ:RB:531781",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/53/17/81/00531781.jpg",,,,,,,,,,,,,,,,,,,"2014-07-07 17:58:37+00","Angiospermas","brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aechmea gracilis","Lindm.","name_w_authors","Bromeliaceae","Aechmea gracilis","Lindm.","species","name accepted","bfo-5814",,,"Aechmea gracilis Lindm.","Aechmea","Bromeliaceae","low","Aechmea gracilis"
"gbif",,"SP","252446","Aechmea nudicaulis (L.) Griseb.","Plantae","Bromeliaceae","Aechmea","1991","12","15","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN",,,,,,,"https://specieslink.net/col/1","Anunciação, EA; et al.",,,"2021-12-09 11:02:29","Griseb.","120",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Caminho do Imperador.",,"Tracheophyta","nudicaulis","Liliopsida","Poales",,,,,,,,,,,"GBIF","Iguape",,"Aechmea nudicaulis (L.) Griseb.",,"BR",,,"1991-12-15",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452856785",,,,"https://specieslink.net/guid/1/252446",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aechmea",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aechmea nudicaulis","Aechmea nudicaulis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP050424",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aechmea nudicaulis","(L.) Griseb.","name_w_authors","Bromeliaceae","Aechmea nudicaulis","(L.) Griseb.","species","name accepted","bfo-5847",,,"Aechmea nudicaulis (L.) Griseb.","Aechmea","Bromeliaceae","unknown","Aechmea nudicaulis"
"user",,"RB","RB00531775","Aechmea organensis Wawra","Plantae","Bromeliaceae","Aechmea","1990","6","19","Brasil","São Paulo",,,"JBRJ","Preserved Specimen","S. E. Martins",,,,,,,"I. Cordeiro ; L. Rossi & M. C. H. Mamede",,,,"Wawra","663",,"Serra da Juréia, caminho do Imperador. Estação Ecológica Juréia-Itatins",,,"organensis",,,,,,,,,,,,,,"Iguape","2008-3-20",,,"BR",,,"1990-06-19",,,,,,,"sp.","Physical Object",,,,"RB",,"Cordeiro, I.","663","1990","Martins, S.E.","2008","Rossi, L.; Mamede, M.C.H.","Cordeiro",,"brazil","sao paulo","iguape","serra da jureia, estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county",,,,,"urn:catalog:JBRJ:RB:531775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/53/17/75/00531775.jpg",,,,,,,,,,,,,,,,,,,"2014-07-07 17:58:36+00","Angiospermas","brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aechmea organensis","Wawra","name_w_authors","Bromeliaceae","Aechmea organensis","Wawra","species","name accepted","bfo-5848",,,"Aechmea organensis Wawra","Aechmea","Bromeliaceae","low","Aechmea organensis"
"gbif",,"SP","247603","Aechmea pectinata Baker","Plantae","Bromeliaceae","Aechmea","1990","11","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Nunes, JVC",,,,,,"https://specieslink.net/col/1","Rossi, L; et al.",,,"2021-12-09 11:02:29","Baker","768",,"Estação Ecológica Juréia-Itatins, Estrada da margem do Rio Una para o Rio Verde",,"Tracheophyta","pectinata","Liliopsida","Poales",,,,,,,,,,,"GBIF","Iguape","1991-09-18","Aechmea pectinata Baker",,"BR",,,"1990-11-21",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, estrada da margem do rio una para o rio verde",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452851808",,,,"https://specieslink.net/guid/1/247603",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aechmea",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aechmea pectinata","Aechmea pectinata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP050632",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aechmea pectinata","Baker","name_w_authors","Bromeliaceae","Aechmea pectinata","Baker","species","name accepted","bfo-5853",,,"Aechmea pectinata Baker","Aechmea","Bromeliaceae","unknown","Aechmea pectinata"
"gbif",,"SP","244550","Aegiphila fluminensis Vell.","Plantae","Lamiaceae","Aegiphila","1990","4","26","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Cordeiro, I",,,,,,"https://specieslink.net/col/1","Catharino, ELM; et al.",,,"2021-12-09 11:08:19","Vell.","1366",,"Estação Ecológica Juréia-Itatins, Beira da estrada de acesso ao Rio Verde",,"Tracheophyta","fluminensis","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape",,"Aegiphila fluminensis Vell.",,"BR",,,"1990-04-26",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, beira da estrada de acesso ao rio verde",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452848867",,,,"https://specieslink.net/guid/1/244550",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aegiphila",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aegiphila fluminensis","Aegiphila fluminensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aegiphila fluminensis","Vell.","name_w_authors","Lamiaceae","Aegiphila fluminensis","Vell.","species","name accepted","bfo-8107",,,"Aegiphila fluminensis Vell.","Aegiphila","Lamiaceae","unknown","Aegiphila fluminensis"
"gbif",,"SP","268697","Aegiphila integrifolia (Jacq.) Moldenke","Plantae","Lamiaceae","Aegiphila","1993","10","28","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Mamede, MCH",,,,,,"https://specieslink.net/col/1","Anunciação, EA; Rossi, L",,,"2021-12-09 11:08:19","(Jacq.) Moldenke","383",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador em direção a praia da Juréia",,"Tracheophyta","integrifolia","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape","2019-12-01","Aegiphila integrifolia (Jacq.) B.D.Jacks.",,"BR",,,"1993-10-28",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452863369",,,,"https://specieslink.net/guid/1/268697",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aegiphila",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aegiphila integrifolia","Aegiphila integrifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aegiphila integrifolia","(Jacq.) Moldenke","name_w_authors","Lamiaceae","Aegiphila integrifolia","(Jacq.) Moldenke","species","name accepted","bfo-23320",,,"Aegiphila integrifolia (Jacq.) Moldenke","Aegiphila","Lamiaceae","unknown","Aegiphila integrifolia"
"gbif",,"SP","247650","Aegiphila obducta Vell.","Plantae","Lamiaceae","Aegiphila","1990","11","22","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN",,,,,,,"https://specieslink.net/col/1","Rossi, L; et al.",,,"2021-12-09 11:08:19","Vell.","795",,"Estação Ecológica Juréia-Itatins, Mata de restinga próxima ao posto de fiscalização do Barreirinho",,"Tracheophyta","obducta","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape",,"Aegiphila obducta Vell.",,"BR",,,"1990-11-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata de restinga proxima ao posto de fiscalizacao do barreirinho",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452852043",,,,"https://specieslink.net/guid/1/247650",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aegiphila",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aegiphila obducta","Aegiphila obducta","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Aegiphila obducta","Vell.","name_w_authors","Lamiaceae","Aegiphila obducta","Vell.","species","name accepted","bfo-8116",,,"Aegiphila obducta Vell.","Aegiphila","Lamiaceae","unknown","Aegiphila obducta"
