"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","order","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","coordinatePrecision","barcode","continentocean","class","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","preparationtype","individualcount","relatedcatalogitem","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","48809","Ocotea corymbosa","Plantae","Lauraceae","Ocotea","2014","06","25","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Laurales","PreservedSpecimen","J.B.Baitello","13","corymbosa","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.831667","-23.008333","2024-08-06T09:14:40","((Meisn.) Mez)","1432","<nO>COLETA: Árvore, 8m, fruto jovem.; GEOGRAFIA: Savana.;</nO>",,"SPSF00048809","América do Sul","Magnoliopsida",,,,"728","728",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1432","2014","Baitello, J.B.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ocotea corymbosa","(Meisn.) Mez","possibly_ok","Lauraceae","Ocotea corymbosa","(Meisn.) Mez","species","author misspelled","bfo-8496",,,"Ocotea corymbosa (Meisn.) Mez","Ocotea","Lauraceae","high","Ocotea corymbosa"
"speciesLink","SPSF","48798","Ormosia arborea","Plantae","Fabaceae","Ormosia","2014","06","25","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","J.B.Baitello","13","arborea","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.813611","-23.003333","2024-08-06T09:13:59","(Vell.) Harms","2644","<nO>COLETA: Árvore, 6m, frutos maduros.; GEOGRAFIA: Savana.;</nO>",,"SPSF00048798","América do Sul","Magnoliopsida",,,,"785","785",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2644","2014","Baitello, J.B.","n.d.","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ormosia arborea","(Vell.) Harms","possibly_ok","Fabaceae","Ormosia arborea","(Vell.) Harms","species","name accepted","bfo-29802",,,"Ormosia arborea (Vell.) Harms","Ormosia","Fabaceae","low","Ormosia arborea"
"speciesLink","SPSF","44009","Ouratea spectabilis","Plantae","Ochnaceae","Ouratea","2010","09","23","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Theales","PreservedSpecimen","F.A.R.D.P.Arzolla","13","spectabilis","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.818333","-23.016667","2024-08-06T09:17:17","(Mart.) Engl.","1472","<nO>COLETA: Árvore com 5 m de altura.&nf;Botões e flores amarelos.; GEOGRAFIA: Vegetação de Cerrado.;</nO>",,"SPSF00044009","América do Sul","Magnoliopsida",,,,"760","760",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1472","2010","Arzolla, F.A.R.D.P.","n.d.","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ouratea spectabilis","(Mart.) Engl.","possibly_ok","Ochnaceae","Ouratea spectabilis","(Mart.) Engl.","species","name accepted","bfo-31722",,,"Ouratea spectabilis (Mart.) Engl.","Ouratea","Ochnaceae","low","Ouratea spectabilis"
"speciesLink","SPSF","48765","Palicourea croceoides","Plantae","Rubiaceae","Palicourea","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Rubiales","PreservedSpecimen","J.B.Baitello","13","croceoides","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814722","-23.023333","2024-08-06T09:16:32","Ham.","1391","<nO>COLETA: Erva,50 cm de altura, com fruto de cor roxa.; GEOGRAFIA: Mosaico de Campo cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048765","América do Sul","Magnoliopsida",,,,"718","718",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1391","2014","Baitello, J.B.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Palicourea croceoides","Ham.","possibly_ok","Rubiaceae","Palicourea croceoides","Ham.","species","name accepted","bfo-14136",,,"Palicourea croceoides Ham.","Palicourea","Rubiaceae","low","Palicourea croceoides"
"speciesLink","SPSF","48766","Palicourea rigida","Plantae","Rubiaceae","Palicourea","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Rubiales","PreservedSpecimen","J.B.Baitello","13","rigida","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814722","-23.013889","2024-08-06T09:16:32","Kunth","1392","<nO>COLETA: Arbusto de 30cm de altura; flores na cor amarela.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048766","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1392","2014","Baitello, J.B.","2014","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Palicourea rigida","Kunth","possibly_ok","Rubiaceae","Palicourea rigida","Kunth","species","name accepted","bfo-20795",,,"Palicourea rigida Kunth","Palicourea","Rubiaceae","low","Palicourea rigida"
"speciesLink","SPSF","43949","Palicourea sessilis","Plantae","Rubiaceae","Palicourea","2010","03","03","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Rubiales","PreservedSpecimen","C.P.Bruniera","13","sessilis","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.823611","-23.003056","2024-08-06T09:16:35","((Vell.)) C.M.Taylor","1448","<nO>COLETA: Árvore com frutos imaturos verdes.; GEOGRAFIA: Floresta Estacional Semidecidual.;</nO>",,"SPSF00043949","América do Sul","Magnoliopsida",,,,"745","745",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1448","2010","Bruniera, C.P.","n.d.","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Palicourea sessilis","(Vell.) C.M.Taylor","possibly_ok","Rubiaceae","Palicourea sessilis","(Vell.) C.M.Taylor","species","author misspelled","bfo-613500",,,"Palicourea sessilis (Vell.) C.M.Taylor","Palicourea","Rubiaceae","low","Palicourea sessilis"
"speciesLink","SPSF","48836","Panicum campestre","Plantae","Poaceae","Panicum","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Poales","PreservedSpecimen","R.Shirazuna","13","campestre","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814722","-23.023333","2024-08-06T09:12:50","(Nees ex Trin.)","1682","<nO>COLETA: Erva, frutos vermelhos.; GEOGRAFIA: Mosaico de Campo cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048836","América do Sul","Liliopsida",,,,"718","718",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1682","2014","Shirazuna, R.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Panicum campestre","Nees ex Trin.","possibly_ok","Poaceae","Panicum campestre","Nees ex Trin.","species","author misspelled","bfo-13378",,,"Panicum campestre Nees ex Trin.","Panicum","Poaceae","low","Panicum campestre"
"speciesLink","SPSF","48835","Panicum sellowii","Plantae","Poaceae","Panicum","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Poales","PreservedSpecimen","R.Shirazuna","13","sellowii","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814444","-23.003056","2024-08-06T09:12:51","Nees","1423","<nO>COLETA: Erva, 30 cm de altura.; GEOGRAFIA: Cerrado Stricto sensu.;</nO>",,"SPSF00048835","América do Sul","Liliopsida",,,,"792","792",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1423","2014","Shirazuna, R.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Panicum sellowii","Nees","possibly_ok","Poaceae","Panicum sellowii","Nees","species","name accepted","bfo-13405",,,"Panicum sellowii Nees","Panicum","Poaceae","low","Panicum sellowii"
"speciesLink","SPSF","48769","Peixotoa parviflora","Plantae","Malpighiaceae","Peixotoa","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Malpighiales","PreservedSpecimen","J.B.Baitello","13","parviflora","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814722","-23.013889","2024-08-06T09:15:16","A.Juss.","1395","<nO>COLETA: Arbusto com 50 cm de altura; flores na cor amarela.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048769","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1395","2014","Baitello, J.B.","2014","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Peixotoa parviflora","A.Juss.","possibly_ok","Malpighiaceae","Peixotoa parviflora","A.Juss.","species","name accepted","bfo-8937",,,"Peixotoa parviflora A.Juss.","Peixotoa","Malpighiaceae","low","Peixotoa parviflora"
"speciesLink","SPSF","48767","Peltaea polymorpha","Plantae","Malvaceae","Peltaea","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Malvales","PreservedSpecimen","J.B.Baitello","13","polymorpha","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814722","-23.013889","2024-08-06T09:15:21","(A.St.-Hil.) Krapov. & Cristóbal","1393","<nO>COLETA: Erva de 30cm de altura; flores de cor rósea.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048767","América do Sul","Magnoliopsida","2014","05","01","1","1",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1393","2014","Baitello, J.B.","2014","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Peltaea polymorpha","(A.St.-Hil.) Krapov. & Cristóbal","possibly_ok","Malvaceae","Peltaea polymorpha","(A.St.-Hil.) Krapov. & Cristóbal","species","name accepted","bfo-9188",,,"Peltaea polymorpha (A.St.-Hil.) Krapov. & Cristóbal","Peltaea","Malvaceae","low","Peltaea polymorpha"
"speciesLink","SPSF","48797","Pera glabrata","Plantae","Peraceae","Pera","2014","06","25","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Malpighiales","PreservedSpecimen","N.C.Bigio","13","glabrata","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.813611","-23.003333","2024-08-06T09:15:16","((Schott)) Baill.","2643","<nO>COLETA: Arvoreta, 2 m de altura, fruto verde-claro.; GEOGRAFIA: Savana.;</nO>",,"SPSF00048797","América do Sul","Magnoliopsida","2019","09","05","785","785",,,,,,,,"SPLINK","Avaré","2019-09-05",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2643","2014","Bigio, N.C.","2019","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pera glabrata","(Schott) Baill.","possibly_ok","Peraceae","Pera glabrata","(Schott) Baill.","species","author misspelled","bfo-17629",,,"Pera glabrata (Schott) Baill.","Pera","Peraceae","high","Pera glabrata"
"speciesLink","SPSF","48812","Peritassa campestris","Plantae","Celastraceae","Peritassa","2014","06","25","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Aquifoliales","PreservedSpecimen","J.B.Baitello","13","campestris","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.800833","-23.018056","2024-08-06T09:13:01","(Cambess.) A.C. Sm.","1435","<nO>COLETA: Arbusto, 1 m de altura, flor em botão verde.; GEOGRAFIA: Savana.;</nO>",,"SPSF00048812","América do Sul","Magnoliopsida",,,,"744","744",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1435","2014","Baitello, J.B.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Peritassa campestris","(Cambess.) A.C. Sm.","possibly_ok","Celastraceae","Peritassa campestris","(Cambess.) A.C. Sm.","species","name accepted","bfo-17787",,,"Peritassa campestris (Cambess.) A.C. Sm.","Peritassa","Celastraceae","low","Peritassa campestris"
"speciesLink","SPSF","48771","Piptocarpha rotundifolia","Plantae","Asteraceae","Piptocarpha","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Asterales","PreservedSpecimen","J.B.Baitello","13","rotundifolia","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814722","-23.013889","2024-08-06T09:13:18","(Less) Baker","1397","<nO>COLETA: Arbusto de 1m de altura; flores de cor roxa.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048771","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1397","2014","Baitello, J.B.","2014","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piptocarpha rotundifolia","(Less.) Baker","possibly_ok","Asteraceae","Piptocarpha rotundifolia","(Less.) Baker","species","author misspelled","bfo-16244",,,"Piptocarpha rotundifolia (Less.) Baker","Piptocarpha","Asteraceae","low","Piptocarpha rotundifolia"
"speciesLink","SPSF","48604","Pleroma pulchrum","Plantae","Melastomataceae","Pleroma",,,,"Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","M.Monge","13","pulchrum","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.814444","-23.003056","2024-08-06T09:15:37","A.St.-Hil.","2609","<nO>COLETA: Arbusto, 80cm, com capítulo fechado cor creme.; GEOGRAFIA: Cerrado stricto sensu.;</nO>",,"SPSF00048604","América do Sul","Magnoliopsida","2014","06","25","792","792",,,,,,,,"SPLINK","Avaré","2014-06-25",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2609","n.d.","Monge, M.","2014","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pleroma pulchrum","A.St.-Hil.","possibly_ok",,"Pleroma pulchrum","A.St.-Hil.","species","not found",,,,"Pleroma pulchrum A.St.-Hil.","Pleroma","Melastomataceae","low","Pleroma pulchrum"
"speciesLink","SPSF","48844","Pleroma stenocarpum","Plantae","Melastomataceae","Pleroma","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","A.Maruyama","13","stenocarpum","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.023333","2024-08-06T09:15:37","((Schrank et Mart. ex DC.)) (Triana)","1689","<nO>COLETA: Árvore, 1,5m, flores branca.; GEOGRAFIA: Campo sujo.;</nO>",,"SPSF00048844","América do Sul","Magnoliopsida","2018","02","02","718","718",,,,,,,,"SPLINK","Avaré","2018-02-02",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1689","2014","Maruyama, A.","2018","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pleroma stenocarpum","(Schrank et Mart. ex DC.) Triana","possibly_ok","Melastomataceae","Pleroma stenocarpum","(Schrank et Mart. ex DC.) Triana","species","author misspelled","bfo-603051",,,"Pleroma stenocarpum (Schrank et Mart. ex DC.) Triana","Pleroma","Melastomataceae","low","Pleroma stenocarpum"
"speciesLink","SPSF","48799","Pouteria torta","Plantae","Sapotaceae","Pouteria","2014","06","26","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Ericales","PreservedSpecimen","J.B.Baitello","13","torta","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.815","-23.005833","2024-08-06T09:13:38","(Mart.) Radlk.","2645","<nO>COLETA: Arvoreta, 4m, látex, flores com botões esverdeados com pelos ferrugineos.; GEOGRAFIA: Cerrado.;</nO>",,"SPSF00048799","América do Sul","Magnoliopsida",,,,"779","779",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2645","2014","Baitello, J.B.","n.d.","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pouteria torta","(Mart.) Radlk.","possibly_ok","Sapotaceae","Pouteria torta","(Mart.) Radlk.","species","name accepted","bfo-14518",,,"Pouteria torta (Mart.) Radlk.","Pouteria","Sapotaceae","low","Pouteria torta"
"speciesLink","SPSF","48612","Praxelis clematidea","Plantae","Asteraceae","Praxelis","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Asterales","PreservedSpecimen","M.Monge","13","clematidea","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.814722","-23.018611","2024-08-06T09:13:18","(Griseb.) R.M.King & H.Rob.","2617","<nO>COLETA: Erva, 30 cm de altura, com flores cor lilás.;</nO>",,"SPSF00048612","América do Sul","Magnoliopsida","2014","06","25","753","753",,,,,,,,"SPLINK","Avaré","2014-06-25",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2617","2014","Monge, M.","2014","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Praxelis clematidea","(Griseb.) R.M.King & H.Rob.","possibly_ok","Asteraceae","Praxelis clematidea","(Griseb.) R.M.King & H.Rob.","species","name accepted","bfo-16267",,,"Praxelis clematidea (Griseb.) R.M.King & H.Rob.","Praxelis","Asteraceae","high","Praxelis clematidea"
