"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","continentocean","class","order","infraspecificEpithet","preparationtype","individualcount","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SPF","152245","Oxypetalum appendiculatum Mart.","Plantae","Apocynaceae","Oxypetalum","2002","2","27","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão, Trilha do Rio Sapucaí.","USP-IB","Tracheophyta","PRESERVED_SPECIMEN","Farinaccio, MA","https://specieslink.net/col/7","appendiculatum","Mello-Silva, R",,,"2023-12-20 15:54:52","Mart.",,,,,,,"1940",,,,,,"Magnoliopsida","Gentianales",,,,,,,,,,"GBIF","Campos do Jordão","2002-03-01","Oxypetalum appendiculatum Mart.",,"BR",,,"2002-02-27",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","1135073040",,,,"https://specieslink.net/guid/7/152245",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oxypetalum",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Oxypetalum appendiculatum","Oxypetalum appendiculatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPF00152245","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Oxypetalum appendiculatum","Mart.","name_w_authors","Apocynaceae","Oxypetalum appendiculatum","Mart.","species","name accepted","bfo-4743",,,"Oxypetalum appendiculatum Mart.","Oxypetalum","Apocynaceae","unknown","Oxypetalum appendiculatum"
"gbif","SPSF","55641","Oxypetalum erectum Mart.","Plantae","Apocynaceae","Oxypetalum","2021","11","5","Brasil","Sp",,"Parque Estadual de Campos do Jordão","IF","Tracheophyta","PRESERVED_SPECIMEN","N.M.Ivanauskas","https://specieslink.net/col/13","erectum","N.M.Ivanauskas & T.M.Haddad","-45.490833","-22.676667","2024-08-06 09:14:09","Mart.",,,,,,,"6926",,,,,,"Magnoliopsida","Gentianales",,,,,,,,,,"GBIF","Campos do Jordão","2021-11-05","Oxypetalum erectum Mart.",,"BR",,,"2021-11-05",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","3761238444",,,,"https://specieslink.net/guid/13/55641",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oxypetalum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Oxypetalum erectum","Oxypetalum erectum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPSF00055641 | https://images.cria.org.br/viewer/SPSF00055641_v1","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Oxypetalum erectum","Mart.","name_w_authors","Apocynaceae","Oxypetalum erectum","Mart.","species","name accepted","bfo-4758",,,"Oxypetalum erectum Mart.","Oxypetalum","Apocynaceae","unknown","Oxypetalum erectum"
"gbif","SP","349624","Oxypetalum erectum subsp. campestre (Vell.) Hoehne","Plantae","Apocynaceae","Oxypetalum","2000","12","6","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão, Trilha Celestina, acesso pela estrada para São José dos Alpes","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN","Marquete, NFS","https://specieslink.net/col/1","erectum","Konno, T; Costa, CB; Fiaschi, P; Bittencourt, MG","-45.470833","-22.702222","2021-12-09 10:59:30","Hoehne",,,,,,,"732",,,,,,"Magnoliopsida","Gentianales","campestre",,,,,,,,,"GBIF","Campos do Jordão",,"Oxypetalum erectum subsp. campestre (Vell.) Hoehne",,"BR",,,"2000-12-06",,,,,,"ACCEPTED","SUBSPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao, acesso pela estrada para sao jose dos alpes",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","2452911444",,,,"https://specieslink.net/guid/1/349624",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oxypetalum",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,TRUE,FALSE,"Oxypetalum erectum","Oxypetalum erectum campestre","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"check_local.2municip.","Oxypetalum erectum subsp. campestre","(Vell.) Hoehne","subspecies|name_w_authors",,"Oxypetalum erectum subsp. campestre","(Vell.) Hoehne","subspecies","not found",,,,"Oxypetalum erectum subsp. campestre (Vell.) Hoehne","Oxypetalum","Apocynaceae","unknown","Oxypetalum erectum"
"user","R","R010020929","Oxypetalum sublanatum Malme",,"Apocynaceae","Oxypetalum","1982","04","24","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão, Mirante do Vale do Paraíba","R",,,"Silva, N.M.F.",,,"Emmerich, M.","0","0",,"Malme",,,,,,,"4765",,,,,,,,,,,,,"não",,,,"REFLORA","Campos do Jordão","--/--/2001",,,,,,,"Cálice verde, corola alva-grená Habito: Rastejante",,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sublanatum","APOCYNACEAE Oxypetalum sublanatum Malme",,,,,,,,,"R",,"R 141513",,,"24/04/1982",,,"METRO",,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Oxypetalum sublanatum","Malme","name_w_authors","Apocynaceae","Oxypetalum sublanatum","Malme","species","name accepted","bfo-4805",,,"Oxypetalum sublanatum Malme","Oxypetalum","Apocynaceae","high","Oxypetalum sublanatum"
"speciesLink","SPSF","47932","Paepalanthus aequalis","Plantae","Eriocaulaceae","Paepalanthus","2013","02","15","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","R.B.Almeida","13","aequalis","T.E.Barreto","-45.59","-22.73","2024-08-06T09:12:37","(Vell.) J.F. Macbr.","SPSF00047932","2023","07","26",,,"227",,,"<nO>COLETA: Erva; GEOGRAFIA: Campo de Altitude.&nf;As coordenadas mencionadas na exsicata pertencem a Caçapava;</nO>","21048","América do Sul","Liliopsida","Eriocaulales",,,,,,,,,,"SPLINK","Campos do Jordão","2023-07-26",,,,,,,,,,,,,,,,,,"SPSF",,"Barreto, T.E.","227","2013","Almeida, R.B.","2023",,"Barreto",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Paepalanthus aequalis","(Vell.) J.F.Macbr.","possibly_ok","Eriocaulaceae","Paepalanthus aequalis","(Vell.) J.F.Macbr.","species","author misspelled","bfo-7560",,,"Paepalanthus aequalis (Vell.) J.F.Macbr.","Paepalanthus","Eriocaulaceae","low","Paepalanthus aequalis"
"speciesLink","SPSF","57648","Paepalanthus calvus","Plantae","Eriocaulaceae","Paepalanthus","2023","03","09","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","N.M.Ivanauskas","13","calvus","N.M.Ivanauskas & R.T.Shirasuna & R.Esteves","-45.474444","-22.693333","2024-08-06T09:12:37","Körn.","SPSF00057648","2023","04","30",,,"7538","1596","1596","<nO>COLETA: Erva. Flores.; GEOGRAFIA: Campo de Altitude. Trilha dos Campos.;</nO>",,"América do Sul","Liliopsida","Eriocaulales",,,,,,,,,,"SPLINK","Campos do Jordão","2023-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7538","2023","Ivanauskas, N.M.","2023","Shirasuna, R.T.; Esteves, R.","Ivanauskas",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Paepalanthus calvus","Körn.","possibly_ok","Eriocaulaceae","Paepalanthus calvus","Körn.","species","name accepted","bfo-7576",,,"Paepalanthus calvus Körn.","Paepalanthus","Eriocaulaceae","medium","Paepalanthus calvus"
"gbif","SPF","187070","Paepalanthus jordanensis Silveira","Plantae","Eriocaulaceae","Paepalanthus","1999","10","13","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão","USP-IB","Tracheophyta","PRESERVED_SPECIMEN","Trovó, MLO","https://specieslink.net/col/7","jordanensis","Anderson, LO",,,"2023-12-20 15:58:56","Silveira",,,,,,,"127",,,,,,"Liliopsida","Poales",,,,,,,,,,"GBIF","Campos do Jordão","2009-08-19","Paepalanthus jordanensis Silveira",,"BR",,,"1999-10-13",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","3753650407",,,,"https://specieslink.net/guid/7/187070",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paepalanthus",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Paepalanthus jordanensis","Paepalanthus jordanensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPF00187070","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Paepalanthus jordanensis","Silveira","name_w_authors","Eriocaulaceae","Paepalanthus jordanensis","Silveira","species","name accepted","bfo-7607",,,"Paepalanthus jordanensis Silveira","Paepalanthus","Eriocaulaceae","unknown","Paepalanthus jordanensis"
"gbif","SPF","40502","Paepalanthus striatus Ruhland","Plantae","Eriocaulaceae","Paepalanthus","1985","11","20","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão","USP-IB","Tracheophyta","PRESERVED_SPECIMEN","Giulietti, AM","https://specieslink.net/col/7","striatus","Pirani, JR",,,"2023-12-20 15:59:03","Ruhland",,,,,,,"1370","2000","2000",,,,"Liliopsida","Poales",,,,,,,,,,"GBIF","Campos do Jordão","1985-01-01","Paepalanthus striatus Ruhland",,"BR",,,"1985-11-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","3753654321",,,,"https://specieslink.net/guid/7/40502",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paepalanthus",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Paepalanthus striatus","Paepalanthus striatus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Paepalanthus striatus","Ruhland","name_w_authors","Eriocaulaceae","Paepalanthus striatus","Ruhland","species","name accepted","bfo-7639",,,"Paepalanthus striatus Ruhland","Paepalanthus","Eriocaulaceae","unknown","Paepalanthus striatus"
"gbif","E","E00166638","Lycopodiella cernua (L.) Pic.Serm.","Plantae","Lycopodiaceae","Palhinhaea","1996","3","19","Brazil","São Paulo",,"Brazil:Sao Paulo:Campos do Jordão:No Parque Estadual de Campos de Jordão, estrada de acesso ao Paiol ± 2 km do Parque, mata de araucária, 1.550 m.s.m.","RBGE","Tracheophyta","PRESERVED_SPECIMEN",,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e","cernua","Rodrigues, C. E.",,,"2023-12-06 10:01:43",,,,,,,,"1039",,,,,,"Lycopodiopsida","Lycopodiales",,,,,,,,,,"GBIF",,,"Palhinhaea cernua (L.) Vasc. & Franco",,"BR",,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)","1996-03-19",,"Na mata de araucária, clima semi-temperado.",,,,"SYNONYM","SPECIES","PhysicalObject",,"19th March 1996",,,,,,,,,,,,"brazil","sao paulo","brazil","no parque estadual de campos de jordao, estrada de acesso ao paiol ± 2 km do parque, mata de araucaria",,"locality","brazil_sao paulo_brazil","brazil_sao paulo",-22.2584562,-48.7420254,"state","574997412","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799",,,"https://data.rbge.org.uk/herb/E00166638",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lycopodiella",,,,,,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",,,FALSE,FALSE,"Palhinhaea cernua","Lycopodiella cernua (L.) Pic.Serm.","null",FALSE,"LATIN_AMERICA","EUROPE","NE",,"wgs84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Palhinhaea cernua","(L.) Franco & Vasc.","name_w_authors","Lycopodiaceae","Palhinhaea cernua","(L.) Franco & Vasc.","species","replaced synonym","bfo-128549","Palhinhaea cernua","(L.) Franco & Vasc.","Palhinhaea cernua (L.) Franco & Vasc.","Palhinhaea","Lycopodiaceae","unknown","Palhinhaea cernua"
"speciesLink","SPSF","12031","Palicourea croceoides","Plantae","Rubiaceae","Palicourea","1988","03","16","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","J.A.Pastore","13","croceoides","M.J.Robim","-45.59","-22.73","2024-08-06T09:16:32","Ham.","SPSF00012031","2007","12","13",,,"567",,,"<nO>COLETA: Arbusto. Frutos avermelhados.; GEOGRAFIA: Região do ribeirão.;</nO>","21048","América do Sul","Magnoliopsida","Rubiales",,,,,,,,,,"SPLINK","Campos do Jordão","2007-12-13",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","567","1988","Pastore, J.A.","2007",,"Robim",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Palicourea croceoides","Ham.","possibly_ok","Rubiaceae","Palicourea croceoides","Ham.","species","name accepted","bfo-14136",,,"Palicourea croceoides Ham.","Palicourea","Rubiaceae","low","Palicourea croceoides"
"gbif","SP","541201","Palicourea rudgeoides (Müll.Arg.) Standl.","Plantae","Rubiaceae","Palicourea","2023","2","9","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN","Shirasuna, RT","https://specieslink.net/col/1","rudgeoides","Shirasuna, RT; et al.","-45.458333","-20.670278","2024-08-09 09:16:41","(Müll.Arg.) Standl.",,,,,,,"5296",,,,,,"Magnoliopsida","Gentianales",,,,,,,,,,"GBIF","Campos do Jordão","2023-01-01","Palicourea rudgeoides (Müll.Arg.) Standl.",,"BR",,,"2023-02-09",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","4929207484",,,,"https://specieslink.net/guid/1/541201",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palicourea",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,TRUE,FALSE,"Palicourea rudgeoides","Palicourea rudgeoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Palicourea rudgeoides","(Müll.Arg.) Standl.","name_w_authors","Rubiaceae","Palicourea rudgeoides","(Müll.Arg.) Standl.","species","name accepted","bfo-14142",,,"Palicourea rudgeoides (Müll.Arg.) Standl.","Palicourea","Rubiaceae","unknown","Palicourea rudgeoides"
"speciesLink","SPSF","36779","Palicourea sessilis","Plantae","Rubiaceae","Palicourea","2005","07","27","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","C.P.Bruniera","13","sessilis","M.N.Sakita","-45.59","-22.73","2024-08-06T09:16:35","((Vell.)) C.M.Taylor","SPSF00036779",,,,,,"s/n",,,"<nO>COLETA: Árvore com frutos verdes.; GEOGRAFIA: região de São José dos Alpes.;</nO>","21048","América do Sul","Magnoliopsida","Rubiales",,,,,,,,,,"SPLINK","Campos do Jordão",,,,,,,,,,,,,,,,,,,"SPSF",,"Sakita, M.N.","s.n.","2005","Bruniera, C.P.","n.d.",,"Sakita",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Palicourea sessilis","(Vell.) C.M.Taylor","possibly_ok","Rubiaceae","Palicourea sessilis","(Vell.) C.M.Taylor","species","author misspelled","bfo-613500",,,"Palicourea sessilis (Vell.) C.M.Taylor","Palicourea","Rubiaceae","low","Palicourea sessilis"
"speciesLink","SPSF","55839","Panicum millegrana","Plantae","Poaceae","Panicum","2022","05","05","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","R.T.Shirasuna","13","millegrana","N.M.Ivanauskas & R.Esteves","-45.459444","-22.666667","2024-08-06T09:12:50","Poir.","SPSF00055839","2022","08","06",,,"7195",,,"<nO>COLETA: Erva. Frutos imaturos verdes.;</nO>",,"América do Sul","Liliopsida","Poales",,,,,,,,,,"SPLINK","Campos do Jordão","2022-08-06",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7195","2022","Shirasuna, R.T.","2022","Esteves, R.","Ivanauskas",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Panicum millegrana","Poir.","possibly_ok","Poaceae","Panicum millegrana","Poir.","species","name accepted","bfo-13389",,,"Panicum millegrana Poir.","Panicum","Poaceae","high","Panicum millegrana"
"speciesLink","SPSF","47860","Panicum sellowii","Plantae","Poaceae","Panicum","2013","02","18","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","R.T.Shirasuna","13","sellowii","T.E.Barreto","-45.783333","-23.15","2024-08-06T09:12:51","Nees","SPSF00047860",,,,,,"178",,,"<nO>COLETA: Erva.; GEOGRAFIA: Floresta Ombrófila Mista. Cachoeira.;</nO>",,"América do Sul","Liliopsida","Poales",,,,,,,,,,"SPLINK","Campos do Jordão",,,,,,,,,,,,,,,,,,,"SPSF",,"Barreto, T.E.","178","2013","Shirasuna, R.T.","n.d.",,"Barreto",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Panicum sellowii","Nees","possibly_ok","Poaceae","Panicum sellowii","Nees","species","name accepted","bfo-13405",,,"Panicum sellowii Nees","Panicum","Poaceae","high","Panicum sellowii"
"speciesLink","SPSF","57379","Parodiophyllochloa cordovensis","Plantae","Poaceae","Parodiophyllochloa","2023","02","09","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","R.T.Shirasuna","13","cordovensis","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves","-45.459444","-22.668889","2024-08-06T09:12:51","(E.Fourn.) Zuloaga & Morrone","SPSF00057379","2023","02","28",,,"5290","1548","1548","<nO>COLETA: Erva decumbente. Sinflorescência cor verde.; GEOGRAFIA: Em sub-bosque de Pinus.;</nO>",,"América do Sul","Liliopsida","Poales",,,,,,,,,,"SPLINK","Campos do Jordão","2023-02-28",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5290","2023","Shirasuna, R.T.","2023","Ivanauskas, N.M.; Esteves, R.","Shirasuna",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Parodiophyllochloa cordovensis","(E.Fourn.) Zuloaga & Morrone","possibly_ok","Poaceae","Parodiophyllochloa cordovensis","(E.Fourn.) Zuloaga & Morrone","species","name accepted","bfo-13426",,,"Parodiophyllochloa cordovensis (E.Fourn.) Zuloaga & Morrone","Parodiophyllochloa","Poaceae","high","Parodiophyllochloa cordovensis"
"gbif","SPSF","57375","Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Plantae","Poaceae","Parodiophyllochloa","2023","2","9","Brasil","Sp",,"Parque Estadual de Campos do Jordão","IF","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/13","pantricha","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves","-45.459444","-22.668889","2024-08-06 09:12:51","(Hack.) Zuloaga & Morrone",,,,,,,"5286","1548","1548",,,,"Liliopsida","Poales",,,,,,,,,,"GBIF","Campos do Jordão",,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone",,"BR",,,"2023-02-09",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","4953431712",,,,"https://specieslink.net/guid/13/57375",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parodiophyllochloa",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Parodiophyllochloa pantricha","Parodiophyllochloa pantricha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPSF00057375 | https://images.cria.org.br/viewer/SPSF00057375_v1 | https://images.cria.org.br/viewer/SPSF00057375_v2 | https://images.cria.org.br/viewer/SPSF00057375_v3 | https://images.cria.org.br/viewer/SPSF00057375_v4 | https://images.cria.org.br/viewer/SPSF00057375_v5 | https://images.cria.org.br/viewer/SPSF00057375_v6 | https://images.cria.org.br/viewer/SPSF00057375_v7","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Parodiophyllochloa pantricha","(Hack.) Zuloaga & Morrone","name_w_authors","Poaceae","Parodiophyllochloa pantricha","(Hack.) Zuloaga & Morrone","species","name accepted","bfo-13429",,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Parodiophyllochloa","Poaceae","unknown","Parodiophyllochloa pantricha"
